Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
T. Ducrocq,Bastia,Bastia,"RDMF, RCMF",26,2980,3,4.43,4,3.13,France,8.58,5.89,65.64,1.48,46.94,0.3,0.44,0.3,4.41,6.38,1,5,0.15,0,0,1.24,0.09,0,0,0.13,0,0,44,1.33,40.91,6.818,0.12,0.82,40.74,0.39,76.92,2.36,46.15,0.79,0.57,0.06,26.03,0.66,0.82,38.69,80.87,14.5,65,5.26,94.83,14.19,91.7,4.47,42.57,19.47,33.55,0.09,0.76,0,0.03,0.09,66.67,0.27,6.86,65.2,1.63,55.56,0.51,58.82,0.69,0.27,6.89,71.49,0,,0,,0,0,0,0,,,0.39,,
T. Kolodziejczak,Paris,Paris,LCB,33,2966,2,1.58,1,0.14,France,6.55,3.88,70.31,2.76,53.85,0,0,0.7,3.82,5.74,0.76,5,0.15,0,0,0.18,0.06,2,0.06,0.05,2,0.06,13,0.39,23.08,15.385,0.03,0.09,0,0.06,100,0.61,35,0.61,1.4,0,55.23,0.58,0.24,70.7,91.93,28.61,86.64,3.61,95.8,33.56,96.47,7.59,63.6,22.14,37.96,0,0.03,0.06,0,0.03,100,0.03,7.68,76.68,0.67,63.64,0.52,64.71,0.36,0,12.32,78.82,0,,0,,0,0,0,0,,,2.88,,
H. Picard,Columbus Crew,Guingamp,LW,22,2959,3,5.34,8,6.86,France,5.2,4.59,63.58,1.22,25,0.09,0.13,0,2.19,3.03,0.4,1,0.03,0,0,4.35,0.09,3,0.09,0.16,0,0,39,1.19,46.15,7.692,0.24,2.37,38.46,4.9,55.28,9.7,45.77,3.5,3.98,0.94,27.34,1.92,1.4,36.32,82.58,8.3,70.33,9.73,93.13,11.41,85.07,1.43,57.45,16.1,20.24,0.21,1.55,0.06,0.03,0.27,66.67,0.64,3.13,71.84,2.68,63.64,0.4,69.23,1.37,0.88,5.11,76.19,0,,0,,0,0,0,0,,,0.06,,
M. Diop,Grenoble,Grenoble,GK,25,2931,0,0,0,0,Senegal,1.5,0.03,100,0.4,84.62,0,0,0,1.47,1.67,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,100,0,0,0,12.9,0.25,0.25,18.24,81.31,10.26,69.16,0,0,7.43,97.11,8.17,60.15,34.06,49.49,0,0,0,0,0,0,0,2,47.69,0.12,0,0.15,0,0,0,5.53,70.56,41,1.26,169,5.19,7,75.74,47.2,1.45,6.2,0.19,0,1.17,0.4
A. Amraoui,Al Ahli,Martigues,LB,21,2898,2,2.72,3,3.55,France,8.7,7.98,57.2,2.33,50.67,0.37,0.43,0.22,3.76,4.35,0.99,1,0.03,0,0,1.83,0.06,1,0.03,0.08,0,0,22,0.68,13.64,9.091,0.09,3.11,33,1.3,54.76,3.73,35.83,0.59,1.89,0.19,23.32,1.89,0.37,34.1,75.32,12.92,65.87,6.18,93.97,10.71,77.1,4.94,47.8,21.13,33.78,0.11,0.87,0.03,0,0.06,0,0.19,4.57,56.46,2.76,35.96,0.43,14.29,0.22,0.99,7.52,71.07,0,,0,,0,0,0,0,,,0.4,,
M. Talbi,Lorient,Lorient,LCB,27,2896,1,1.59,0,0.38,France,6.99,5.03,65.43,5.16,68.07,0.12,0.18,0.31,3.57,5.09,0.62,4,0.12,1,0.03,0.31,0.03,1,0.03,0.05,0,0,17,0.53,23.53,5.882,0,0,0,0.28,55.56,1.06,47.06,0.68,1.68,0.16,45.53,0.68,0.62,57.8,93.49,22.1,86.08,3.23,97.12,27.5,98.87,4.2,49.63,19.29,31.81,0.01,0.09,0.03,0,0.03,100,0,4.85,75.64,0.28,33.33,0.22,42.86,0.06,0,6.93,74.44,0,,0,,0,0,0,0,,,2.39,,
M. Ifnaoui,Troyes,Red Star,"AMF, RW",26,2876,2,3.14,5,4.25,France,4.85,4.01,60.16,1.85,35.59,0.13,0.17,0.03,2.32,3.11,0.59,3,0.09,0,0,2.16,0.06,2,0.06,0.1,0,0,26,0.81,23.08,7.692,0.16,1.75,28.57,2.32,56.76,7.26,48.28,1.82,1.6,0.31,28.13,1.16,1.78,39.9,79.45,10.98,67.81,9.48,90.1,11.77,81.65,2.91,61.29,17.08,30.46,0.13,1,0.03,0,0.28,55.56,0.34,4.66,67.79,2.47,41.77,0.59,42.11,1.03,0.47,5.79,67.03,0,,0,,0,0,0,0,,,0.38,,
C. Sabaly,Metz,Metz,"CF, LW",26,2861,15,13.97,2,2.02,Senegal,3.4,3.96,55.56,2.36,22.67,0.03,0.05,0.03,1.16,1.82,1.35,1,0.03,0,0,2.67,0.47,14,0.44,0.44,1,0.03,69,2.17,49.28,21.739,0.06,0.88,39.29,2.3,54.79,8.08,35.41,4,1.64,0.6,17.55,1.67,1.13,23.06,81.31,4.47,71.13,6.29,90.5,7.64,85.6,0.6,63.16,15.82,15.58,0.06,0.6,0.03,0,0.06,0,0.35,1.89,78.33,1.45,67.39,0.06,0,1.2,0.35,2.39,73.68,0,,0,,0,0,0,0,,,0.16,,
B. Kamara,Lorient,Pau,GK,28,2855,0,0,0,0,France,2.11,0.13,100,0.22,100,0.06,0.08,0,1.92,2.3,0.03,4,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,80,0,0,0,14.22,0.06,0.19,23.39,86.25,13.18,78.71,0,0,9.61,96.39,8.73,67.87,31.12,44.45,0,0,0,0,0,0,0,1.45,52.17,0,0,0.09,0,0,0,6.84,70.51,45,1.42,151,4.76,7,70.2,43.67,1.38,-1.33,-0.042,0,0.98,0.22
Yohan Tavares,Laval,Laval,"CB, RCB",37,2835,0,0,0,0.05,France,8.03,5.3,67.07,4.1,62.02,0.03,0.03,0.51,4.44,4.82,1.08,6,0.19,0,0,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0.03,0,0.03,100,0.57,50,0.1,0.1,0,24.22,0.19,0.25,36.63,87.52,11.56,69.51,1.78,94.64,20.03,96.83,4.44,57.14,21.2,32.19,0,0.03,0,0.03,0,0,0.03,2.79,55.68,0.1,33.33,0.16,20,0.03,0,4.89,57.14,0,,0,,0,0,0,0,,,1.33,,
