Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
José Salcedo,La Unión Atlético,La Unión Atlético,GK,34,2834,0,0,0,0,Spain,2.34,0.1,66.67,0.2,83.33,0,0,0,2.27,3.43,0,1,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,50,0.1,33.33,0,0,0,11.97,0.26,0.07,21.61,85.39,12.66,76.1,0,0,8.32,98.81,9.31,68.55,36.33,52.37,0,0,0,0,0,0,0,3.22,51.02,0.26,12.5,0.07,50,0.03,0,7.01,83.1,16,0.53,73,2.4,16,78.08,16.98,0.56,0.98,0.032,0,0.82,0.2
Francisco Javier,Juventud Torremolinos,Juventud Torremolinos,GK,27,2816,0,0,0,0,Spain,1.12,0.1,66.67,0.26,100,0.03,0.04,0,1.02,1.41,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81,0.22,0.06,17.48,84.46,9.81,75.9,0,0,7.1,95.5,7.51,67.23,35.95,50.98,0,0,0,0,0,0,0,1.95,60.66,0.03,0,0,0,0,0,6.17,72.54,18,0.58,93,2.97,16,80.65,23.78,0.76,5.78,0.185,0,1.34,0.26
Nil Torreguitart,,Sant Andreu,GK,23,2769,0,0,0,0,Spain,1.72,0.03,100,0.23,85.71,0,0,0,1.69,2.69,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0,0,0.03,15.05,0.2,0.1,26.03,88.39,13.16,80,0.03,100,10.79,97.29,6.73,63.29,25.84,45.07,0,0,0,0,0,0,0,1.66,47.06,0.13,0,0.33,30,0,0,5.17,69.81,26,0.85,111,3.61,11,76.58,29.38,0.95,3.38,0.11,0.03,1.63,0.23
Adrián Fernández,,Rayo Majadahonda,GK,26,2751,0,0,0,0.63,Spain,1.57,0.13,75,0.62,94.74,0.07,0.09,0,1.41,1.93,0,3,0.1,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0.13,50,0,0,0,11.52,0.23,0.03,22.8,82.5,13.25,73.58,0,0,8.57,95.8,7.79,56.72,31.74,51.41,0.02,0.07,0,0,0,0,0.03,3.17,46.39,0.49,26.67,0.52,31.25,0.16,0,5.5,64.88,26,0.85,114,3.73,9,77.19,27.45,0.9,1.45,0.047,0,2.22,0.62
A. Sánchez,Ourense CF,Deportivo Fabril,GK,24,2747,0,0,0,0,Spain,1.77,0.13,75,0.43,100,0,0,0,1.67,2.45,0,2,0.07,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.1,100,0.03,0,0,17.56,0.2,0.26,28.63,91.3,11.24,80.17,0.03,100,15.76,98.96,5.67,59.54,25.04,45.13,0,0,0,0.03,0,0,0,1.24,34.21,0.1,0,0.07,0,0,0,3.37,68.93,27,0.88,104,3.41,11,74.04,27.21,0.89,0.21,0.007,0,1.08,0.43
J. Rabanillo,Compostela,Compostela,GK,29,2727,0,0,0,0,Spain,1.98,0.03,100,0.33,90,0,0,0,1.95,2.48,0,1,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.13,50,0,0,0.03,10.86,0.4,0.1,19.83,80.2,14.62,74.04,0,0,4.59,98.56,10.63,66.15,39.31,52.01,0,0,0,0,0,0,0.03,3.8,55.65,0.33,0,0.26,25,0,0,8.32,79.37,37,1.22,135,4.46,7,72.59,37.27,1.23,0.27,0.009,0,1.25,0.33
David Puras,Laredo,Laredo,GK,29,2721,0,0,0,0,Spain,1.72,0.2,33.33,0.33,100,0,0,0,1.65,2.23,0,4,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,77.78,0,0,0,9.56,0.2,0.36,18.62,79.04,13.2,73.68,0,0,4.99,92.05,10.85,66.77,38.39,49.1,0,0,0,0,0,0,0,3.04,70.65,0.17,40,0.07,100,0.07,0,8.5,77.43,49,1.62,149,4.93,6,67.11,42.1,1.39,-6.9,-0.228,0,1.59,0.33
Amador Zarco,Guadalajara,Guadalajara,GK,27,2720,0,0,0,0,Spain,1.99,0,0,0.3,100,0,0,0,1.99,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,66.67,0,0,0,7.61,0.26,0.13,15.88,80,9.96,70.43,0,0,5.19,98.09,7.31,61.99,34.46,48.56,0,0,0,0,0,0,0,1.46,45.45,0.2,0,0.07,50,0,0,5.82,65.34,10,0.33,86,2.85,21,88.37,23.71,0.78,13.71,0.454,0,1.95,0.3
Jaime González,Talavera CF,Utebo,GK,27,2657,0,0,0,0,Spain,3.15,0.14,100,0.44,84.62,0,0,0,3.01,4.1,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,100,0,0,0,18.63,0.2,0.47,36.35,87.23,16.6,74.29,0,0,18.19,98.14,11.35,60.6,29.63,49.99,0,0,0,0,0,0,0,2.91,43.02,0.1,0,0.03,0,0.03,0,7.62,68,30,1.02,111,3.76,10,72.97,29.81,1.01,-0.19,-0.006,0,1.96,0.44
E. Juškevičius,Linares Deportivo,Linares Deportivo,GK,26,2642,0,0,0,0,Lithuania,2.04,0.03,100,0.48,85.71,0.07,0.11,0,1.94,3.13,0.03,1,0.03,0,0,0.03,0,0,0,0,0,0,1,0.03,100,0,0,0,0,0.03,0,0.1,66.67,0,0,0,12.4,0.31,0.24,22.35,84.15,12.02,73.37,0.03,100,9.3,97.07,8.55,62.15,34.09,52.89,0,0,0,0.03,0.03,0,0.07,3.78,59.46,0.24,0,0.17,60,0,0,6.27,78.26,25,0.85,98,3.34,10,74.49,22.79,0.78,-2.21,-0.075,0,1.46,0.48
