Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
G. Villarreal,Anzoátegui FC,Anzoátegui FC,"RCB, LCB, CB",27,1960,1,1.81,0,0,Argentina,5.83,3.12,67.65,4.13,64.44,0.09,0.12,0.23,3.63,4.67,0.96,8,0.37,1,0.05,0.32,0.05,1,0.05,0.08,0,0,11,0.51,27.27,9.091,0,0.05,100,0.32,42.86,0.83,44.44,0.78,1.19,0.05,21.77,0.18,0.18,34.26,86.06,14.28,75.56,1.7,94.59,15.93,95.97,4.55,48.48,21.98,38.25,0,0.05,0,0,0.05,0,0,3.54,58.44,0.37,50,0.23,0,0.09,0.05,5.42,63.56,0,,0,,0,0,0,0,,,1.47,,
L. Peña,Deportivo La Guaira,Deportivo La Guaira,"RB, RWB",23,1958,1,0.71,4,1.82,Venezuela,8,5.75,68.8,2.25,44.9,0.6,0.88,0.05,3.45,5.1,0.64,5,0.23,0,0,2.21,0.05,1,0.05,0.03,0,0,9,0.41,22.22,11.111,0.18,2.99,26.15,2.44,54.72,6.39,47.48,1.56,1.84,0.64,22.39,2.76,1.33,32.59,79.69,9.7,77.25,6.71,91.78,9.79,74.18,2.67,68.97,17.66,24.54,0.08,0.6,0,0,0,0,0.51,1.93,83.33,1.98,37.21,0.05,100,0.37,0.74,5.88,60.16,0,,0,,0,0,0,0,,,0.32,,
D. Carrillo,UCV,UCV,LB,29,1953,0,0.13,1,0.92,Venezuela,7.47,6.13,60.15,2.35,56.86,0.05,0.06,0.18,3.73,5.03,1.47,6,0.28,1,0.05,1.94,0,0,0,0.01,0,0,6,0.28,0,0,0.05,2.58,44.64,1.06,73.91,3.18,39.13,0.51,0.78,0.09,20.92,1.24,0.51,30.41,78.18,13.23,68.64,4.61,96,7.19,82.05,4.7,46.08,18.82,31.17,0.04,0.6,0,0.05,0.05,0,0.32,5.35,63.79,2.72,47.46,0.37,12.5,0.46,0.97,6.5,76.6,0,,0,,0,0,0,0,,,0.41,,
G. Marín,Anzoátegui FC,Anzoátegui FC,"RW, RAMF",24,1948,3,4.25,0,1.05,Venezuela,6.84,7.16,55.48,1.76,42.11,0,0,0.14,2.86,3.69,1.48,4,0.18,1,0.05,2.31,0.14,3,0.14,0.2,0,0,36,1.66,41.67,8.333,0,1.52,30.3,1.8,64.1,6.51,40.43,2.49,1.25,0.37,15.02,1.2,1.39,21.16,77.07,5.82,61.11,3.88,95.24,7.3,82.91,1.43,51.61,17.5,22.4,0.05,0.83,0,0.05,0.18,0,0.28,2.91,71.43,2.31,46,0.46,20,0.88,0.46,3.83,75.9,0,,0,,0,0,0,0,,,0.05,,
A. Trujillo,Portuguesa,Portuguesa,LB,26,1925,0,0.25,1,0.82,Venezuela,8.84,7.29,63.46,2.15,56.52,0.75,1.15,0.19,3.46,5.32,1.45,7,0.33,0,0,1.08,0,0,0,0.01,0,0,5,0.23,40,0,0.05,1.4,33.33,0.98,52.38,3.88,45.78,0.28,0.65,0.05,18.79,0.79,1.54,28.19,75.79,14.68,66.56,3.69,96.2,6.41,82.48,4.91,49.52,20.62,33.55,0.04,0.42,0.05,0,0,0,0.19,5.47,64.1,1.87,40,0.42,44.44,0.37,0.42,7.53,66.46,0,,0,,0,0,0,0,,,0.37,,
L. Trejo,Portuguesa,Portuguesa,LCB,37,1918,1,0.91,0,0.03,Argentina,7.27,2.58,60,3.75,55,0.52,0.74,0.42,5.21,7.45,0.52,3,0.14,0,0,0.14,0.05,1,0.05,0.04,0,0,5,0.23,40,20,0,0.05,100,0,0,0.61,69.23,0.52,0.33,0,19.8,0.19,0.52,34.49,85.85,17.36,78.38,1.08,78.26,12.81,95.24,6.66,59.86,21.55,33.84,0,0.14,0.09,0,0,0,0.05,4.18,67.42,0.47,30,0.33,28.57,0.14,0.05,7.46,69.81,0,,0,,0,0,0,0,,,0.61,,
M. Cova,Deportivo Táchira,Deportivo Táchira,"LCMF, LDMF, RCMF",33,1916,3,2.66,3,3.01,Venezuela,7.05,6.76,45.83,1.13,41.67,0.33,0.49,0.28,3.62,5.44,2.16,7,0.33,1,0.05,2.16,0.14,3,0.14,0.13,0,0,47,2.21,36.17,6.383,0.14,2.02,30.23,1.64,34.29,5.26,41.07,1.74,1.08,0.19,39.74,1.32,1.32,50.92,81.64,18.98,75,6.25,93.23,18.74,84.46,8.31,62.15,21.35,38.38,0.14,1.6,0.19,0.05,0.38,50,0.28,10.94,71.67,3.57,50,0.85,33.33,1.08,0.61,10.43,84.23,0,,0,,0,0,0,0,,,0.23,,
F. Funes,Metropolitanos,Metropolitanos,"DMF, RCMF",23,1913,2,1.87,0,1.14,Argentina,9.97,8.8,62.57,2.31,46.94,0.56,0.73,0.56,3.9,5.06,2.02,8,0.38,0,0,1.08,0.09,2,0.09,0.09,1,0.05,14,0.66,28.57,14.286,0,0.33,42.86,1.22,50,5.13,38.53,0.85,1.08,0.09,26.16,0.89,0.99,39.14,81.37,12.47,63.77,7.76,96.36,13.97,88.22,5.36,48.25,19.56,34.49,0.05,0.33,0.09,0.05,0.19,75,0.14,6.92,65.31,1.13,50,0.52,45.45,0.61,0.14,6.16,72.52,0,,0,,0,0,0,0,,,0.85,,
Y. Caricote,Metropolitanos,Metropolitanos,"LCB, LB, RCB",26,1913,0,0.55,0,1.26,Venezuela,10.12,6.54,74.1,4.42,59.57,0.61,0.79,0.33,4.66,6.05,1.13,6,0.28,0,0,1.22,0,0,0,0.03,0,0,13,0.61,15.38,0,0,0.8,29.41,1.18,72,3.67,56.41,0.85,1.08,0.05,21.12,0.52,1.08,35.52,80.79,14.87,72.78,2.35,94,14.91,86.75,5.22,54.05,22.11,40.69,0.06,0.38,0.05,0,0.05,100,0.24,4.23,57.78,1.04,36.36,0.14,0,0.33,0.24,7.25,62.99,0,,0,,0,0,0,0,,,0.66,,
O. González,Estudiantes de Mérida,Estudiantes de Mérida,"LCB, LB",33,1912,1,0.39,1,1.43,Venezuela,10.03,6.21,60.61,2.45,53.85,0.75,1.04,0.42,5.51,7.6,0.71,5,0.24,0,0,0.85,0.05,1,0.05,0.02,0,0,3,0.14,66.67,33.333,0.05,1.08,17.39,0.89,63.16,2.59,45.45,0.33,0.71,0,24.38,1.08,0.14,37.28,80.93,18.36,74.62,2.78,93.22,12.76,87.82,5.7,44.63,21.49,39.13,0.07,0.33,0,0,0,0,0.14,4.85,56.31,1.51,28.13,0.28,0,0.24,0.14,8,71.76,0,,0,,0,0,0,0,,,1.13,,
J. Pérez,Yaracuyanos,Yaracuyanos,CF,26,1904,5,8.76,2,1.79,Venezuela,3.21,3.31,54.29,4.63,33.67,0.05,0.08,0.09,1.37,2.18,1.04,1,0.05,0,0,2.74,0.24,3,0.14,0.41,0,0,63,2.98,34.92,7.937,0.09,0.9,47.37,2.27,56.25,9.12,34.72,3.07,1.32,0.05,11.72,2.32,1.37,16.36,76.3,3.64,55.84,4.02,91.76,5.01,74.53,0.9,57.89,16.81,21.44,0.08,0.85,0.09,0.05,0.05,0,0.28,1.8,50,1.18,40,0.05,0,0.52,0.33,1.94,78.05,0,,0,,0,0,0,0,,,0,,
N. Hernández,Deportivo Táchira,Deportivo Táchira,RB,33,1903,2,0.57,5,3.23,Venezuela,8.8,7.33,70.32,2.98,49.21,0.47,0.72,0,3.17,4.86,1.09,3,0.14,0,0,1.28,0.09,2,0.09,0.03,0,0,7,0.33,57.14,28.571,0.24,2.27,27.08,1.09,39.13,3.41,37.5,1.42,1.89,0.05,29.13,2.32,0.85,38.59,84.93,13.57,82.58,7.09,92.67,11.02,85.41,1.84,53.85,17.33,26.22,0.15,0.9,0.09,0.05,0.09,50,0.47,4.3,84.62,1.94,48.78,0.14,33.33,0.66,0.61,6.95,80.27,0,,0,,0,0,0,0,,,0.99,,
George Ayine,Metropolitanos,Metropolitanos,"RCMF, LCMF",26,1903,3,1.19,2,0.7,Ghana,6.1,6.29,56.39,1.61,35.29,0,0,0.24,2.55,3.35,1.32,4,0.19,0,0,0.95,0.14,3,0.14,0.06,1,0.05,11,0.52,54.55,27.273,0.09,0.57,16.67,0.95,50,4.78,38.61,1.23,1.23,0,24.83,0.71,1.28,36.04,86.88,9.93,76.19,5.91,93.6,13.86,92.49,1.99,57.14,18,33.23,0.03,0.38,0.05,0.05,0.24,40,0.28,5.2,84.55,0.76,50,0.19,25,0.43,0.14,4.63,70.41,0,,0,,0,0,0,0,,,0.09,,
M. Pernía,Carabobo,Carabobo,LB,24,1902,0,0.79,0,1.2,Venezuela,6.86,4.97,60,3.36,71.83,0.14,0.2,0,3.74,5.24,0.71,5,0.24,1,0.05,2.27,0,0,0,0.04,0,0,20,0.95,25,0,0,3.26,28.99,1.42,70,4.4,51.61,0.62,1.66,0.62,25.08,1.37,0.76,36.2,77.91,13.25,71.79,4.78,93.07,13.49,81.05,5.06,52.34,22.37,39.42,0.06,0.71,0.05,0,0.09,100,0.28,4.83,67.65,2.93,40.32,0.47,50,0.33,0.95,7.48,72.15,0,,0,,0,0,0,0,,,0.43,,
D. Ojeda,Yaracuyanos,Yaracuyanos,GK,24,1894,0,0,0,0,Venezuela,3.04,0.33,71.43,0.52,90.91,0.05,0.08,0,2.76,4.44,0.05,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,100,0.33,100,0,0,0,15.16,0.19,0.29,27.42,78.68,17.58,68.92,0,0,9.22,96.91,11.21,52.97,34.56,53.95,0,0,0,0,0,0,0,4.42,47.31,0.57,16.67,0.38,25,0.1,0,7.84,69.09,32,1.52,97,4.61,2,67.01,28.2,1.34,-3.8,-0.181,0,1.57,0.52
C. Vivas,La Equidad,Deportivo Táchira,"RCB, CB, LCB",23,1891,0,0.95,0,0,Venezuela,9.09,6,68.25,2.81,49.15,0.71,1.07,0.24,4.28,6.41,0.81,5,0.24,0,0,0.95,0,0,0,0.05,0,0,6,0.29,16.67,0,0,0.1,50,1.24,65.38,2.52,60.38,0.52,1.14,0.1,33.79,0.43,0.43,47.12,87.07,21.18,77.75,1.86,94.87,20.27,96.71,5.71,55.83,21.33,39.34,0,0,0.05,0.05,0.1,50,0.05,5.81,63.11,0.62,23.08,0.57,41.67,0.1,0.05,8.76,74.46,0,,0,,0,0,0,0,,,1.33,,
N. Henry,Monagas,Monagas,LB,27,1880,0,0.47,3,1.77,Argentina,10.96,7.85,64.63,3.06,56.25,0.86,1.19,0.1,5.03,6.97,1.05,3,0.14,0,0,1.53,0,0,0,0.02,0,0,12,0.57,41.67,0,0.14,2.35,36.73,0.67,57.14,1.48,35.48,0.77,1.1,0.1,19.91,2.15,0.29,31.31,72.17,14.36,64.33,3.83,88.75,8.62,76.67,6.32,53.79,20.77,34.1,0.08,0.77,0.05,0,0.05,100,0.38,6.03,62.7,2.59,55.56,0.62,76.92,0.81,0.77,9.77,75,0,,0,,0,0,0,0,,,0.86,,
C. Montaña,Portuguesa,Portuguesa,"RDMF, RCMF, DMF",26,1878,0,0.17,0,0.12,Venezuela,8,7.81,56.44,3.21,52.24,0.38,0.58,0.29,3.21,4.84,1.96,9,0.43,1,0.05,0.34,0,0,0,0.01,0,0,8,0.38,12.5,0,0,0.14,0,0.48,60,3.4,56.34,0.05,0.67,0.05,25.16,0.1,2.06,37.72,85.26,12.46,76.15,3.16,87.88,15.43,92.86,3.26,51.47,17.75,30.51,0.01,0.29,0,0,0,0,0.05,5.75,72.5,0.62,38.46,0.38,25,0.19,0.1,6.33,72.73,0,,0,,0,0,0,0,,,0.19,,
F. Benítez,Caracas,Caracas,GK,21,1839,0,0,0,0.22,Venezuela,1.17,0.2,50,0.34,85.71,0.05,0.07,0,1.03,1.56,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,100,0,0,0.05,11.11,0.1,0.24,20.16,87.86,10.08,81.07,0,0,9.49,95.36,6.56,69.4,31.5,46.94,0.01,0.05,0,0,0,0,0.05,1.32,55.56,0.24,20,0.2,0,0.1,0,5.19,71.7,21,1.03,78,3.82,7,73.08,19.87,0.97,-1.13,-0.055,0,0.59,0.34
J. Berríos,Carabobo,Carabobo,"CF, RWF, RW",28,1823,3,3.01,2,3.55,Colombia,5.58,6.02,59.84,3.51,35.21,0.3,0.41,0.05,1.68,2.32,2.07,3,0.15,0,0,3.41,0.15,3,0.15,0.15,0,0,24,1.18,29.17,12.5,0.1,3.55,30.56,3.31,59.7,9.97,40.59,3.51,2.42,0.2,15.7,2.47,1.78,21.43,73.27,3.51,64.79,5.38,88.07,7.11,65.97,0.39,37.5,15.98,9.32,0.18,1.23,0,0,0,0,0.64,1.48,73.33,2.86,41.38,0.05,0,0.79,1.04,2.52,80.39,0,,0,,0,0,0,0,,,0.05,,
F. Londoño,Carabobo,Carabobo,CF,25,1819,8,8.46,0,1.3,Colombia,2.42,2.62,50.94,4.5,39.56,0.1,0.14,0.05,0.99,1.4,1.98,5,0.25,0,0,2.08,0.4,8,0.4,0.42,2,0.1,47,2.33,55.32,17.021,0,0.4,25,2.03,31.71,7.57,22.22,3.66,0.3,0.05,5.89,1.53,0.79,9.75,81.73,1.53,70.97,3.61,95.89,1.98,75,0.05,100,13.52,0.97,0.06,0.64,0,0,0.1,50,0.2,0.64,61.54,0.69,71.43,0.1,50,1.04,0.15,0.64,92.31,0,,0,,0,0,0,0,,,0,,
Y. Yustiz,Anzoátegui FC,Anzoátegui FC,GK,33,1815,0,0,0,0,Venezuela,0.94,0.05,0,0.15,100,0,0,0,0.94,1.3,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,40,0,0,0,9.92,0.3,0.2,17.16,83.53,11.01,77.03,0.05,100,5.7,96.52,7.54,65.79,32.92,45.77,0,0,0,0,0,0,0,1.98,57.5,0.2,50,0.15,33.33,0.1,0,4.76,73.96,22,1.09,74,3.67,5,70.27,18.55,0.92,-3.45,-0.171,0,1.34,0.15
L. Mago,Caracas,Caracas,LCB,30,1765,0,2.01,1,0.4,Venezuela,7.95,4.74,62.37,4.13,64.2,0.15,0.24,0.97,4.84,7.5,1.17,3,0.15,0,0,1.02,0,0,0,0.1,0,0,17,0.87,23.53,0,0.05,1.02,50,0.36,85.71,2.8,50.91,0.92,1.89,0.05,33.04,0.41,0.61,49.16,85.17,22.44,78.18,1.99,97.44,20.96,92.21,7.65,58.67,22.4,37.93,0.02,0.25,0,0.05,0,0,0,8.16,70.63,1.63,34.38,0.2,0,0.1,0.51,11.73,79.13,0,,0,,0,0,0,0,,,1.53,,
J. Cuesta,UCV,UCV,"LW, LAMF, CF",23,1757,6,4.01,4,2.64,Colombia,5.07,4.46,59.77,2.51,30.61,0.1,0.15,0,2.31,3.36,1.23,1,0.05,0,0,3.79,0.31,6,0.31,0.21,1,0.05,44,2.25,45.45,13.636,0.2,3.38,19.7,3.84,54.67,8.76,43.27,2.77,1.84,0.31,21.31,1.08,1.74,28.79,77.76,6.71,74.05,6.45,92.06,9.68,70.37,1.74,44.12,19.39,35.86,0.14,1.18,0.1,0,0,0,0.31,3.23,66.67,3.43,40.3,0.2,50,0.67,0.92,4.1,75,0,,0,,0,0,0,0,,,0.05,,
A. Antilef,Anzoátegui FC,Anzoátegui FC,"LCMF, RDMF, RCMF",27,1747,1,0.87,1,0.88,Argentina,8.76,6.8,62.12,1.85,33.33,0.31,0.4,0.41,4.22,5.52,1.18,2,0.1,0,0,1.08,0.05,1,0.05,0.04,0,0,10,0.52,20,10,0.05,1.18,30.43,0.93,50,3.92,46.05,0.26,0.21,0,33.28,0.67,1.08,46.11,85.14,16.64,74.61,5.05,95.92,17.46,91.45,5.41,62.86,18.29,28.62,0.05,0.82,0.05,0.05,0.15,100,0.36,7.21,74.29,2.88,55.36,0.93,55.56,1.13,0.31,7.93,76.62,0,,0,,0,0,0,0,,,0.31,,
A. Martínez,UCV,UCV,RCB,32,1745,1,1.18,0,0,Venezuela,8.3,4.49,65.52,5.36,58.65,0.21,0.3,0.52,5.16,7.48,1.24,7,0.36,1,0.05,0.26,0.05,1,0.05,0.06,1,0.05,12,0.62,25,8.333,0,0.05,0,0.15,66.67,1.44,46.43,0.57,0.46,0,20.37,0.21,0.72,32.18,86.06,15.47,77.67,1.44,92.86,12.58,95.08,4.59,49.44,23.04,40.74,0,0,0,0,0,0,0,5.52,67.29,0.46,33.33,0.46,22.22,0.1,0,8.1,79.62,0,,0,,0,0,0,0,,,0.83,,
M. Núñez,Carabobo,Carabobo,DMF,24,1736,1,0.84,1,0.42,Argentina,7.98,6.74,72.31,1.61,48.39,0.16,0.22,0.21,2.96,4.14,0.88,5,0.26,0,0,1.04,0.05,0,0,0.04,0,0,7,0.36,28.57,14.286,0.05,0.31,16.67,1.09,80.95,3.73,62.5,0.05,0.73,0.05,35.98,0.26,1.5,50.91,92.36,14.72,80.99,6.27,97.52,23.28,98,3.53,75,18.37,36.21,0.02,0.62,0.16,0,0.05,0,0.1,7.47,79.86,0.78,40,0.36,42.86,0.26,0.05,6.48,88,0,,0,,0,0,0,0,,,0.57,,
F. González,Anzoátegui FC,Anzoátegui FC,"CF, AMF",28,1730,5,3.33,3,1.59,Venezuela,3.64,3.02,65.52,3.38,23.08,0.1,0.14,0.1,1.56,2.09,0.99,3,0.16,0,0,1.56,0.26,3,0.16,0.17,2,0.1,16,0.83,43.75,31.25,0.16,0.42,12.5,1.56,56.67,10.35,39.2,1.77,0.88,0.21,13.79,1.46,2.29,22.79,78.54,7.23,65.47,6.55,94.44,4.63,78.65,1.72,63.64,15.86,22.81,0.08,0.62,0.05,0,0.31,83.33,0.31,3.64,64.29,1.98,47.37,0.68,61.54,1.2,0.05,2.91,87.5,0,,0,,0,0,0,0,,,0.05,,
D. Guevara,Anzoátegui FC,Anzoátegui FC,LCB,24,1727,0,0.35,0,0.57,Venezuela,8.18,6.57,62.7,3.23,54.84,0.36,0.49,0.36,3.7,4.93,1.2,4,0.21,0,0,0.31,0,0,0,0.02,0,0,6,0.31,0,0,0,0.21,50,0.36,57.14,0.94,61.11,0.36,1.15,0.16,25.22,0.1,0.26,36.84,85.57,16.73,77.88,2.4,97.83,14.75,93.29,5.84,48.21,21.43,37.08,0.03,0.31,0,0,0,0,0.16,4.74,65.93,0.63,25,0.57,9.09,0,0.1,7.14,67.88,0,,0,,0,0,0,0,,,1.56,,
Luis David Ibarguen,Yaracuyanos,Yaracuyanos,"RB, RCB, CB",20,1717,0,0.18,0,0.03,Colombia,8.96,7.6,62.07,3.04,53.45,0.26,0.42,0.37,3.98,6.32,1.52,7,0.37,0,0,0.52,0,0,0,0.01,0,0,7,0.37,0,0,0,0.79,40,0.42,50,1.78,41.18,0.52,0.58,0.05,19.29,0.58,0.31,32.39,82.69,14.68,75.71,3.67,92.86,10.38,88.89,4.87,55.91,20.94,38.82,0,0.1,0,0.05,0,0,0,3.67,65.71,0.94,38.89,0.21,0,0.1,0.21,6.71,63.28,0,,0,,0,0,0,0,,,1.68,,
A. Barboza,Rayo Zuliano,Rayo Zuliano,LB,24,1714,2,0.67,2,1.02,Venezuela,8.56,6.72,65.63,2.99,50.88,0.58,0.81,0.21,3.57,5.04,0.74,4,0.21,1,0.05,1.79,0.11,2,0.11,0.04,0,0,6,0.32,66.67,33.333,0.11,2.21,23.81,1.58,66.67,4.52,48.84,0.63,1.21,0.11,18.48,1.58,1.37,27.36,67.56,13.76,62.21,2.89,85.45,6.46,70.73,5.67,45.37,22.31,37.52,0.05,0.37,0,0,0,0,0.21,4.46,56.47,1.63,35.48,0.42,50,0.11,0.74,8.19,55.77,0,,0,,0,0,0,0,,,0.47,,
E. Rito,Caracas,Caracas,RB,29,1707,0,0.12,0,0.66,Venezuela,5.8,4.96,56.38,1.11,38.1,0.21,0.32,0.11,2.79,4.2,0.69,4,0.21,1,0.05,1.48,0,0,0,0.01,0,0,2,0.11,0,0,0,1.53,27.59,2.37,44.44,4.59,35.63,0.9,1.63,0.42,24.31,2.43,0.42,32.27,85.13,8.86,76.19,6.96,95.45,10.54,87,1.79,55.88,17.5,32.34,0.03,0.47,0,0,0,0,0.16,2.95,78.57,1.16,36.36,0.05,0,0.32,0.37,5.91,71.43,0,,0,,0,0,0,0,,,1.21,,
Y. Escudero,Portuguesa,Portuguesa,RCB,27,1706,0,0.75,1,0.49,Venezuela,7.28,5.49,71.15,4.17,48.1,0.11,0.16,0.58,3.27,4.96,0.79,5,0.26,0,0,0.32,0,0,0,0.04,0,0,4,0.21,50,0,0.05,0.11,50,0.16,100,0.9,64.71,0.58,0.16,0,17.62,0.32,0.74,28.96,84.88,14.72,75.99,1.79,97.06,10.55,95,5.96,51.33,22.04,32.54,0.03,0.16,0,0,0,0,0.11,4.17,55.7,0.58,54.55,0.53,30,0.21,0.05,6.01,78.07,0,,0,,0,0,0,0,,,1.32,,
C. Paraco,Kryvbas KR,Metropolitanos,CF,21,1677,4,5.4,2,1.15,Venezuela,3.54,4.4,51.22,2.52,21.28,0.11,0.14,0.05,1.18,1.56,1.5,1,0.05,0,0,2.74,0.21,4,0.21,0.29,0,0,38,2.04,36.84,10.526,0.11,1.72,31.25,3.11,46.55,8.37,35.26,4.13,1.29,0.16,10.2,1.88,0.86,13.52,71.03,3.17,54.24,3.6,89.55,3.92,68.49,0.64,33.33,19.55,20.76,0.06,0.54,0,0,0.05,0,0.16,1.02,52.63,1.66,54.84,0.16,0,0.91,0.38,2.04,76.32,0,,0,,0,0,0,0,,,0,,
M. Mbaye,Academia Puerto Cabello,Academia Puerto Cabello,"LCB, RCB",27,1666,0,0.7,1,0.05,Senegal,8.27,3.03,62.5,4.43,69.51,0.54,0.79,0.76,5.83,8.55,1.46,6,0.32,0,0,0.38,0,0,0,0.04,0,0,11,0.59,27.27,0,0.05,0,0,0.27,80,2.05,63.16,0.59,0.76,0,27.82,0.43,1.13,40.25,84.7,19.83,73.57,2.97,92.73,14.32,96.98,6.54,45.45,22.13,39.35,0,0.11,0,0.05,0.05,0,0.05,4.48,45.78,1.13,19.05,0.54,30,0.16,0,6.75,62.4,0,,0,,0,0,0,0,,,2.21,,
J. Cedeño,Academia Puerto Cabello,Academia Puerto Cabello,"RCMF, RDMF, LCMF",34,1663,0,0.38,1,1.2,Venezuela,8.88,7.04,57.69,2.11,43.59,0.16,0.24,0.65,4.65,6.77,1.41,5,0.27,0,0,0.81,0,0,0,0.02,0,0,19,1.03,10.53,0,0.05,0.54,20,0.81,60,4.76,38.64,0.11,1.24,0.05,26.68,0.27,1.24,37.61,81.58,12.88,70.17,6.39,97.46,12.56,86.21,4.49,45.78,19.25,31.09,0.06,0.87,0.05,0,0.11,100,0.22,7.36,61.76,1.3,45.83,0.43,50,0.49,0.11,6.39,77.12,0,,0,,0,0,0,0,,,0.54,,
H. Rodríguez,Rayo Zuliano,Rayo Zuliano,RCB,25,1655,0,0.53,0,0,Venezuela,7.61,4.13,65.79,4.35,63.75,0.22,0.3,0.38,4.68,6.53,0.71,5,0.27,0,0,0.22,0,0,0,0.03,0,0,3,0.16,0,0,0,0.05,100,0.44,37.5,1.03,47.37,0.33,0.05,0.05,18.38,0.33,0.76,29.69,83.52,14.47,74.81,0.87,87.5,12.56,92.64,3.86,45.07,22.27,36.12,0,0,0,0,0,0,0,1.9,48.57,0.16,33.33,0.16,0,0.05,0.05,5.6,58.25,0,,0,,0,0,0,0,,,0.65,,
T. Rodriguez,Monagas,Monagas,CF,26,1648,5,5.72,5,3.49,Panama,2.95,2.84,40.38,3.88,36.62,0,0,0.11,1.8,2.53,1.2,5,0.27,2,0.11,3.82,0.27,2,0.11,0.31,0,0,52,2.84,32.69,9.615,0.27,1.15,19.05,4.75,54.02,13.98,37.5,2.79,2.57,0.27,14.91,2.46,2.08,19.06,69.91,5.24,58.33,5.02,86.96,4.75,68.97,0.76,42.86,16.26,25.81,0.19,1.26,0,0,0.33,33.33,0.82,1.86,61.76,2.08,47.37,0.33,33.33,1.31,0.22,2.73,78,0,,0,,0,0,0,0,,,0.05,,
E. Iñíguez,Monagas,Monagas,"RB, RCB",28,1645,0,0.48,0,0.64,Argentina,9.3,7.82,65.73,3.01,67.27,0.66,0.92,0.33,3.5,4.92,1.15,7,0.38,1,0.05,0.66,0,0,0,0.03,0,0,8,0.44,12.5,0,0,1.09,25,0.49,66.67,3.45,47.62,0.38,1.04,0.16,17.95,1.2,1.09,29.43,75.28,13.51,63.56,2.63,89.58,9.03,85.45,5.74,56.19,20.29,33.18,0.04,0.66,0,0,0,0,0.11,4.87,73.03,1.2,45.45,0.27,20,0.6,0.22,7.93,66.9,0,,0,,0,0,0,0,,,0.38,,
M. Cañón Malaver,Yaracuyanos,Yaracuyanos,LB,24,1613,0,0.54,2,2.15,Colombia,9.76,7.31,63.36,2.29,53.66,1.17,1.82,0.17,3.96,6.16,0.56,1,0.06,0,0,2.68,0,0,0,0.03,0,0,22,1.23,18.18,0,0.11,3.46,51.61,1.17,52.38,3.68,42.42,0.28,0.61,0.11,31.19,1.79,0.95,43.58,82.2,17.02,77.38,5.75,97.09,14.34,80.93,5.75,59.22,20.25,36.11,0.12,1,0.06,0,0.06,100,0.28,6.36,68.42,3.85,52.17,0.33,66.67,0.45,1.39,10.43,80.21,0,,0,,0,0,0,0,,,0.89,,
R. Chacón,Portuguesa,Portuguesa,CF,27,1612,5,3.21,1,1.44,Venezuela,3.63,3.07,52.73,6.42,38.26,0.17,0.25,0.17,1.84,2.79,1.51,5,0.28,0,0,1.34,0.28,5,0.28,0.18,1,0.06,33,1.84,36.36,15.152,0.06,0.95,29.41,1,38.89,8.26,28.38,2.18,0.45,0.22,13.06,2.34,1.23,20.94,66.93,5.42,52.58,4.47,86.25,6.2,68.47,1.9,44.12,15.85,23.37,0.08,0.84,0.11,0.06,0.33,0,0.33,2.9,61.54,2.07,29.73,0.73,38.46,0.39,0.28,2.74,67.35,0,,0,,0,0,0,0,,,0,,
