Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
Park Chan-Yong,Gimcheon Sangmu,Gimcheon Sangmu,LCB,29,2278,0,1.38,1,0.42,Korea Republic,7.39,4.66,72.88,3.67,62.37,0.2,0.25,0.4,3.79,4.74,0.55,0,0,0,0,0.12,0,0,0,0.05,0,0,14,0.55,7.14,0,0.04,0,0,0.08,50,0.4,30,0.63,0.75,0.04,24.97,0.36,0.24,39.23,85.8,18.37,78.06,2.65,95.52,14.22,94.17,5.41,56.2,21.59,39.01,0.02,0.12,0,0.04,0.08,50,0.08,5.33,71.85,0.55,42.86,0.24,50,0.32,0,8.53,68.06,0,,0,,0,0,0,0,,,1.62,,
Shin Min-Ha,Gangwon,Gangwon,RCB,19,2259,1,1.8,1,0.23,Korea Republic,7.21,3.59,65.56,3.67,54.35,0.16,0.2,0.32,4.7,5.88,0.48,3,0.12,0,0,0.2,0.04,1,0.04,0.07,1,0.04,14,0.56,28.57,7.143,0.04,0.12,0,0.04,0,1.2,46.67,0.48,0.68,0,28.8,0.28,0.24,42.87,85.5,18.05,74.17,3.51,98.86,17.57,95.46,4.42,36.04,20.52,34.37,0.01,0.12,0,0,0.04,100,0.04,3.94,60.61,0.28,14.29,0.2,20,0.04,0,6.85,56.98,0,,0,,0,0,0,0,,,2.19,,
Kim Ju-Sung,Sanfrecce Hiroshima,Seoul,LCB,24,2251,0,1.59,0,0.7,Korea Republic,8.64,4.92,78.86,5.32,60.9,0.36,0.48,0.32,4.4,5.92,0.52,5,0.2,0,0,0.24,0,0,0,0.06,0,0,6,0.24,33.33,0,0,0.16,25,0.12,100,0.92,56.52,0.68,0.64,0.04,40.34,0.2,0.52,56.18,92.38,21.75,87.13,3.6,96.67,25.11,96.82,4.88,61.48,19.52,36.39,0.03,0.12,0,0,0,0,0.04,5.6,75.71,0.32,12.5,0.2,0,0.24,0.04,6.88,71.51,0,,0,,0,0,0,0,,,2.48,,
Sang-Yun Kang,Jeonbuk Motors,Jeonbuk Motors,RCMF,21,2241,0,1.21,2,1.99,Korea Republic,6.39,6.87,57.89,1.93,27.08,0.04,0.05,0.12,2.37,3.05,1.2,2,0.08,0,0,1.57,0,0,0,0.05,0,0,17,0.68,29.41,0,0.08,1.41,51.43,1.53,36.84,5.9,29.93,1.16,1.08,0.12,19.92,0.36,0.8,27.43,82.72,7.75,68.39,5.62,94.29,8.39,87.56,1.53,50,16.02,27.29,0.08,0.56,0.08,0,0.12,66.67,0.4,3.17,70.89,1.97,63.27,0.28,28.57,0.72,0.68,3.29,73.17,0,,0,,0,0,0,0,,,0.2,,
In-Soo Yu,Jeju SK,Jeju SK,"LW, LAMF, LB",30,2241,4,4.27,1,2.04,Korea Republic,7.35,4.98,64.52,3.41,38.82,0.12,0.16,0.24,4.02,5.35,0.88,1,0.04,0,0,2.05,0.16,4,0.16,0.17,1,0.04,33,1.33,39.39,12.121,0.04,1.12,71.43,1.53,47.37,4.02,50,2.01,1.45,0.32,19.28,1.73,1.16,27.15,80.92,8.23,66.34,6.22,94.19,6.35,84.18,2.13,43.4,15.95,31.35,0.08,0.8,0,0.04,0,0,0.24,2.29,63.16,1.61,75,0.16,25,0.68,0.76,4.62,65.22,0,,0,,0,0,0,0,,,0.52,,
Seo-Joon Byeon,Gwangju,Gwangju,RCB,23,2239,1,1.72,1,0.98,Korea Republic,8.36,4.5,73.21,5.75,60.84,0.28,0.38,0.8,4.78,6.48,0.76,5,0.2,0,0,0.48,0.04,1,0.04,0.07,1,0.04,9,0.36,66.67,11.111,0.04,0.08,50,0.32,50,2.09,46.15,0.6,1.57,0.04,34.89,0.36,1,50.53,86.08,22.75,77.92,2.73,91.18,20.9,94.62,6.39,50.31,21.23,36.25,0.04,0.24,0,0,0.08,50,0.24,6.67,69.28,0.96,45.83,0.56,42.86,0.68,0.04,9.85,72.24,0,,0,,0,0,0,0,,,1.29,,
J. Lingard,Seoul,Seoul,"AMF, CF",32,2221,7,7.74,3,6.52,England,4.21,4.42,55.05,0.85,4.76,0.45,0.61,0.08,1.34,1.83,1.01,6,0.24,0,0,3.2,0.28,4,0.16,0.31,0,0,78,3.16,38.46,8.974,0.12,1.95,43.75,2.07,50.98,5.92,38.36,2.59,1.58,0.32,30.84,1.54,1.05,38.33,81.92,9.64,68.91,9.24,92.54,11.59,84.27,2.71,53.73,16.04,27.77,0.26,2.31,0.04,0.08,0.45,18.18,0.81,4.82,70.59,4.13,51.96,0.89,18.18,1.58,0.89,5.55,81.75,0,,0,,0,0,0,0,,,0.08,,
Lee Ho-Jae,Pohang Steelers,Pohang Steelers,CF,24,2188,11,10.74,1,0.66,Korea Republic,3.78,2.67,66.15,7.49,42.86,0.08,0.11,0.12,1.93,2.66,0.66,3,0.12,0,0,1.89,0.45,7,0.29,0.44,3,0.12,67,2.76,38.81,16.418,0.04,0.62,6.67,2.06,36,9.87,24.58,3.5,0.58,0,12.09,2.59,1.32,18.35,72.87,3.95,57.29,4.81,94.87,5.27,74.22,0.86,38.1,15.63,18.76,0.03,0.33,0,0,0.04,100,0.16,1.69,58.54,0.62,60,0.08,50,0.45,0,2.1,50.98,0,,0,,0,0,0,0,,,0,,
Bruno Mota,Anyang,Anyang,CF,29,2177,11,7.99,2,1.36,Brazil,4.09,3.18,53.25,13.27,48.29,0.29,0.36,0.17,2.11,2.61,1.36,5,0.21,0,0,1.9,0.45,10,0.41,0.33,4,0.17,58,2.4,51.72,18.966,0.08,0.45,36.36,0.99,50,6.49,28.66,3.76,0.45,0.08,10.21,1.9,1.45,16.95,70.98,3.18,40.26,4.38,91.51,5,70.25,0.54,53.85,15.93,14.13,0.06,0.41,0,0,0.04,0,0.17,1.82,40.91,0.66,43.75,0.12,0,0.45,0.17,1.41,52.94,0,,0,,0,0,0,0,,,0,,
Ryun-Sung Kim,Jeju SK,Jeju SK,LB,23,2172,1,0.29,3,2.44,Korea Republic,8.29,5.84,60.99,1.86,57.78,0.17,0.21,0.33,4.56,5.8,1.04,4,0.17,1,0.04,2.36,0.04,1,0.04,0.01,0,0,8,0.33,25,12.5,0.12,3.07,33.78,2.4,51.72,5.39,43.08,0.95,1.91,0.41,24.36,1.82,1.2,35.18,78.33,11.6,65.71,7.25,94.29,9.32,75.11,3.69,50.56,17.05,29.97,0.1,0.83,0.04,0.04,0,0,0.5,2.98,69.44,2.53,42.62,0.21,20,0.41,1.08,6.8,57.32,0,,0,,0,0,0,0,,,0.46,,
Seung-Sub Kim,Gimcheon Sangmu,Gimcheon Sangmu,LW,28,2169,5,4.66,3,2.49,Korea Republic,4.9,3.32,66.25,0.95,47.83,0,0,0,2.7,3.44,0.25,1,0.04,0,0,3.61,0.21,5,0.21,0.19,0,0,60,2.49,41.67,8.333,0.12,2.74,25.76,3.49,53.57,6.72,35.19,3.4,2.99,0.91,23.9,1.54,0.83,30.17,80.06,6.6,76.1,8.88,93.46,7.63,72.83,1.12,55.56,17.77,27.12,0.1,0.91,0.04,0,0,0,0.46,2.37,64.91,1.99,56.25,0.21,40,1.33,0.58,4.27,73.79,0,,0,,0,0,0,0,,,0.29,,
Luan Dias,Suwon,Suwon,"AMF, CF, DMF",28,2156,4,2.28,0,3.84,Brazil,5.09,5.3,68.5,0.79,26.32,0,0,0.13,1.46,1.88,1,4,0.17,0,0,3.38,0.17,4,0.17,0.1,1,0.04,45,1.88,42.22,8.889,0,1.17,53.57,2.76,68.18,11.94,43.36,1.42,1.75,0.29,18.28,0.42,2.5,26.3,83.02,7.85,70.21,4.34,98.08,9.85,88.56,2.63,73.02,19.48,34.87,0.16,1.46,0,0,0.5,16.67,0.5,4.55,76.15,2.21,56.6,1.04,36,0.83,0.63,5.72,77.37,0,,0,,0,0,0,0,,,0.21,,
Matheus Oliveira,Anyang,Anyang,"CF, AMF",27,2123,9,4.33,2,3.06,Brazil,3.77,3.65,67.44,1.14,14.81,0.13,0.16,0.13,1.19,1.48,0.17,3,0.13,1,0.04,3.09,0.38,9,0.38,0.18,0,0,71,3.01,29.58,12.676,0.08,2.97,35.71,1.99,46.81,8.01,33.33,1.95,1.44,0.13,25.44,1.48,0.76,32.73,74.61,9.28,67.12,6.1,88.19,10.51,73.79,2.54,43.33,18.53,28.95,0.13,1.48,0,0.04,0.38,55.56,0.59,5.55,68.7,4.83,49.12,1.1,34.62,1.44,1.1,6.19,77.4,0,,0,,0,0,0,0,,,0.08,,
Seung-Beom Ko,Ulsan Hyundai,Ulsan Hyundai,"RCMF, LCMF, DMF",31,2117,2,2.14,3,2.51,Korea Republic,8.8,7.14,64.88,2.25,41.51,0.38,0.63,0.34,3.78,6.22,1.11,7,0.3,0,0,1.62,0.09,2,0.09,0.09,0,0,28,1.19,32.14,7.143,0.13,1.28,43.33,0.98,52.17,5.61,34.85,2.68,1.19,0.17,37.11,0.38,0.89,51.7,88.65,12.88,79.87,10.93,93.77,16.11,90.5,1.87,63.64,15.21,24.41,0.11,0.89,0.04,0.04,0.26,66.67,0.51,4.55,75.7,2.38,57.14,0.47,54.55,1.66,0.47,5.57,77.86,0,,0,,0,0,0,0,,,0.34,,
Jorge Barbosa,Pohang Steelers,Pohang Steelers,"LW, CF, LWF",26,2111,5,6.41,5,1.01,Brazil,6.57,5.37,70.63,6.52,49.67,0.17,0.23,0.13,2.6,3.57,1.92,3,0.13,0,0,4.35,0.21,4,0.17,0.27,1,0.04,63,2.69,36.51,7.937,0.21,1.79,35.71,4.9,55.65,12.83,38.21,3.84,2.73,0.43,14.15,2.43,1.11,21.87,74.27,4.52,61.32,7.08,89.76,5.84,70.8,0.6,50,16.16,17.84,0.04,0.64,0.04,0.04,0,0,0.34,1.53,63.89,1.79,38.1,0.09,0,0.51,0.47,1.96,63.04,0,,0,,0,0,0,0,,,0.04,,
A. Krivotsyuk,Daejeon Citizen,Daejeon Citizen,LCB,27,2111,1,0.37,0,0.47,Ukraine,8.87,5.8,72.79,3.71,50.57,0.26,0.33,0.6,4.39,5.63,0.68,3,0.13,0,0,0.47,0.04,1,0.04,0.02,1,0.04,4,0.17,25,25,0,0.26,66.67,0.38,66.67,1.28,43.33,0.26,0.81,0.04,29.93,0.09,0.51,44.98,87.96,16.33,73.37,4.14,96.91,19.1,97.54,6.44,52.32,21.56,35.15,0.02,0.17,0,0,0,0,0.04,5.59,68.7,0.94,54.55,0.85,50,0.55,0.17,7.16,66.67,0,,0,,0,0,0,0,,,2.52,,
Eo Jeong-Won,Pohang Steelers,Pohang Steelers,"LB, RB, LWB",26,2110,1,0.67,1,2.11,Korea Republic,7.72,5.8,65.44,2.05,35.42,0.3,0.39,0.17,3.63,4.78,1.11,3,0.13,0,0,1.88,0.04,1,0.04,0.03,0,0,15,0.64,20,6.667,0.04,2.09,51.02,1.49,42.86,4.82,42.48,0.98,2,0.43,27.73,1.02,1.19,37.49,83.62,12.63,72.97,8.27,95.36,9.73,83.77,3.75,56.82,17.42,34.56,0.09,0.98,0,0.04,0.04,100,0.21,4.52,76.42,2.77,67.69,0.09,50,0.81,1.15,7.76,74.73,0,,0,,0,0,0,0,,,0.73,,
Seo Min-Woo,Gangwon II,Gangwon,LCMF,27,2109,0,0.85,1,0.62,Korea Republic,8.83,6.79,60.38,1.75,48.78,0.51,0.64,0.26,4.22,5.28,1.19,6,0.26,0,0,0.43,0,0,0,0.04,0,0,17,0.73,11.76,0,0.04,0.34,12.5,0.47,45.45,4.78,33.93,0.68,2.09,0,34.05,0.43,0.43,49.08,83.39,18.48,74.6,6.66,96.15,15.23,89.92,3.93,51.09,17.23,35.3,0.03,0.47,0.09,0,0.21,40,0.13,8.28,72.16,1.49,51.43,0.81,52.63,0.81,0.09,8.28,74.74,0,,0,,0,0,0,0,,,0.64,,
Italo Moreira,Jeju SK,Jeju SK,"RCMF, RDMF",28,2100,1,1.29,0,0.3,Brazil,8.19,5.74,61.19,5.79,48.89,0.21,0.28,0.26,4.46,5.86,0.99,5,0.21,0,0,1.07,0.04,1,0.04,0.06,1,0.04,15,0.64,13.33,6.667,0,0.94,31.82,1.07,60,5.57,44.62,0.94,0.94,0.09,25.71,0.51,1.29,38.53,83.98,11.44,70.04,5.91,96.38,13.37,89.74,3.17,52.7,18.89,32.02,0.01,0.21,0.04,0,0.13,33.33,0.09,4.97,65.52,1.24,34.48,0.39,22.22,0.39,0.21,4.67,67.89,0,,0,,0,0,0,0,,,0.39,,
Kim Tae-Han,Suwon,Suwon,"RB, RCB",29,2076,0,0.66,0,0.66,Korea Republic,8.06,4.08,69.15,4.51,56.73,0.09,0.11,0.39,5.16,6.59,0.65,2,0.09,0,0,0.61,0,0,0,0.03,0,0,4,0.17,75,0,0,0.87,45,0.17,50,1.04,45.83,0.56,0.22,0,20.16,0.69,0.56,30.65,80.76,13.57,68.05,2.3,96.23,11.4,91.63,5.33,48.78,21.89,33.31,0.03,0.43,0,0,0,0,0.04,3.95,63.74,1.04,45.83,0.26,33.33,0.17,0.35,7.24,65.27,0,,0,,0,0,0,0,,,0.78,,
Jung-Hyun Kim,Anyang,Anyang,"RCMF, DMF, RDMF",32,2059,0,0.64,0,1.69,Korea Republic,11.1,7.43,60.59,3.06,44.29,0.26,0.32,0.52,6.34,7.69,1.49,7,0.31,0,0,0.92,0,0,0,0.03,0,0,12,0.52,8.33,0,0,0.7,43.75,0.79,61.11,3.89,33.71,0.39,0.87,0,32,0.04,0.52,48.78,85.3,18.27,79.67,5.25,96.67,17.62,89.58,4.37,63,18.4,34.73,0.07,0.39,0.09,0,0.13,66.67,0.22,8.13,81.72,1.4,56.25,0.66,53.33,0.48,0.35,9.14,71.29,0,,0,,0,0,0,0,,,0.31,,
G. Ludwigson,Ulsan Hyundai,Ulsan Hyundai,"LB, LW, LWB",31,2047,3,2.32,2,1.54,Sweden,6.51,5.45,63.71,2.68,40.98,0.04,0.07,0.18,2.99,4.72,0.84,0,0,0,0,2.37,0.13,3,0.13,0.1,0,0,29,1.28,17.24,10.345,0.09,3.25,21.62,3.17,44.44,6.77,31.17,3.52,1.93,0.09,25.37,1.45,0.44,33.19,73.64,9.63,64.84,7.61,95.38,9.5,72.69,1.89,39.53,19.12,22.86,0.07,0.84,0,0,0.18,25,0.53,2.55,68.97,3.34,42.11,0.13,33.33,1.19,0.75,5.85,67.67,0,,0,,0,0,0,0,,,0.48,,
K. Sang-Woo,Ulsan Hyundai,Ulsan Hyundai,"RB, LB, RWB",31,2032,1,1.87,2,1.43,Korea Republic,7.57,6.33,62.24,1.99,53.33,0.13,0.21,0.13,3.5,5.41,1.24,2,0.09,0,0,1.82,0.04,1,0.04,0.08,0,0,23,1.02,21.74,4.348,0.09,2.88,32.31,1.24,53.57,3.99,48.89,1.42,1.68,0.18,31.58,1.15,1.15,43.63,82.74,15.59,77.56,8.46,92.15,12.67,83.57,2.97,50.75,17.73,27.31,0.06,0.49,0,0.09,0,0,0.31,4.52,75.49,2.83,45.31,0.04,100,0.62,0.89,7.31,74.55,0,,0,,0,0,0,0,,,0.84,,
Joo Min-Kyu,Daejeon Citizen,Daejeon Citizen,CF,35,2030,11,9.93,1,0.78,Korea Republic,1.95,1.51,47.06,6.69,29.8,0.13,0.18,0.13,1.11,1.47,0.89,2,0.09,0,0,1.42,0.49,9,0.4,0.44,3,0.13,45,2,48.89,24.444,0.04,0.09,0,0.75,52.94,8.02,26.52,3.33,0.09,0.04,10.37,1.46,1.51,16.05,73.48,4.26,59.38,4.08,83.7,4.17,77.66,1.24,60.71,15.37,17.29,0.03,0.67,0.04,0,0.09,50,0.27,2.22,62,0.53,33.33,0.22,60,0.71,0,2.08,68.09,0,,0,,0,0,0,0,,,0.09,,
Seung-Won Jeong,Seoul,Seoul,"RAMF, RCMF, RW",28,2026,2,1.95,2,1.44,Korea Republic,4.4,3.46,61.54,1.29,27.59,0.04,0.06,0.09,2.22,2.87,0.8,2,0.09,0,0,1.55,0.09,2,0.09,0.09,0,0,47,2.09,14.89,4.255,0.09,1.47,18.18,1.78,52.5,5.95,43.28,1.55,1.51,0.09,29.36,1.2,1.51,39.27,82.58,11.99,75.93,5.82,89.31,14.88,87.16,3.24,63.01,17.76,30.53,0.06,0.84,0.04,0.04,0.13,33.33,0.49,5.91,81.2,2.13,52.08,0.53,66.67,1.02,0.31,5.82,70.99,0,,0,,0,0,0,0,,,0.36,,
Chang-Min Lee,Jeju SK,Jeju SK,"LCMF, LDMF",31,2018,2,2.59,2,2.76,Korea Republic,8.25,4.82,61.11,1.25,39.29,0.89,1.2,0.27,4.42,5.92,0.8,1,0.04,0,0,1.87,0.09,2,0.09,0.12,0,0,44,1.96,27.27,4.545,0.09,0.89,75,1.03,52.17,3.34,34.67,0.54,1.56,0.27,52.45,0.18,0.4,66.99,85.15,24.13,73.38,8.03,95,21.85,91.22,7.94,52.81,18.37,39.28,0.12,1.03,0.09,0.04,0.27,50,0.27,12.53,65.48,3.52,50.63,1.29,51.72,1.07,0.67,10.88,77.87,0,,0,,0,0,0,0,,,0.54,,
Su-Il Park,Seoul,Seoul,RB,29,2017,1,0.94,2,1.37,Korea Republic,8.03,6.69,62,2.81,52.38,0.27,0.33,0.36,3.61,4.44,0.49,3,0.13,0,0,2.01,0.04,1,0.04,0.04,0,0,10,0.45,30,10,0.09,2.59,36.21,1.38,67.74,3.84,47.67,0.45,1.78,0.76,29.45,1.96,0.67,41.72,80.43,13.61,69.51,8.21,92.39,13.25,82.15,4.37,45.92,18.44,32.79,0.06,0.76,0.04,0,0,0,0.27,4.95,61.26,2.99,47.76,0.27,33.33,0.49,0.94,7.05,68.99,0,,0,,0,0,0,0,,,1.03,,
You-Hyeon Lee,Gangwon,Gangwon,"RB, RCMF",28,1991,0,0.29,1,1.39,Korea Republic,8.63,7.23,66.25,1.94,32.56,0.18,0.23,0.32,3.66,4.68,1.04,3,0.14,0,0,1.72,0,0,0,0.01,0,0,9,0.41,0,0,0.05,2.4,47.17,1.13,44,3.44,42.11,0.36,0.95,0,25.63,0.99,0.45,35.89,82.37,10.53,69.53,7.41,93.9,12.16,86.25,3.39,58.67,18.51,33.35,0.06,0.36,0.05,0.05,0.14,66.67,0.23,4.84,70.09,2.85,58.73,0.5,45.45,0.5,1.08,6.83,70.2,0,,0,,0,0,0,0,,,0.41,,
Hong Jeong-Ho,Jeonbuk Motors,Jeonbuk Motors,RCB,36,1983,0,0.65,1,0.04,Korea Republic,6.54,3.09,72.06,3.04,55.22,0,0,0.77,4.31,5.75,0.23,3,0.14,0,0,0.27,0,0,0,0.03,0,0,8,0.36,37.5,0,0.05,0.18,75,0,0,0.36,62.5,0.32,1.77,0,35.54,0.23,0.23,47.11,90.46,19.52,83.02,3.09,100,20.29,95.53,6.54,62.5,21.61,36.58,0,0.09,0,0.05,0.05,0,0.05,5.85,76.74,0.77,58.82,0.27,33.33,0.32,0.14,8.62,76.84,0,,0,,0,0,0,0,,,2.22,,
Tae-Seok Lee,Austria Wien,Pohang Steelers,LB,23,1962,1,0.48,2,1.82,Korea Republic,8.12,5.92,64.34,2.25,51.02,0.14,0.2,0.09,4.17,6.09,0.73,5,0.23,0,0,2.11,0.05,1,0.05,0.02,0,0,14,0.64,28.57,7.143,0.09,2.98,35.38,1.19,65.38,4.72,41.75,0.92,1.28,0.41,25.64,0.92,0.46,36.79,77.06,10.69,60.94,9.72,93.87,10.05,79,4.27,56.99,20.32,36.6,0.08,0.87,0.05,0.05,0.14,66.67,0.32,3.81,69.88,2.66,51.72,0.41,66.67,0.5,1.01,7.2,66.24,0,,0,,0,0,0,0,,,0.69,,
Pablo Sabbag,Suwon,Suwon,CF,28,1957,12,10.91,2,1.48,Colombia,2.07,1.66,52.78,9.93,42.13,0.09,0.12,0.09,1.1,1.39,1.38,4,0.18,0,0,2.21,0.55,12,0.55,0.5,0,0,60,2.76,48.33,20,0.09,0.6,23.08,1.52,45.45,8.28,27.78,4.05,0.78,0.14,9.47,2.3,1.15,15.5,70.03,3.22,57.14,3.86,82.14,4.09,73.03,0.97,71.43,15.35,25.21,0.07,0.6,0.05,0,0.05,100,0.18,1.89,65.85,0.97,38.1,0.09,50,0.69,0.09,1.79,58.97,0,,0,,0,0,0,0,,,0,,
Gi-hyuk Lee,Gangwon,Gangwon,"LB, LCB",25,1948,0,0.16,1,0.81,Korea Republic,10.4,7.48,64.81,5.27,60.53,0.51,0.63,0.23,5.04,6.23,1.34,4,0.18,0,0,1.06,0,0,0,0.01,0,0,4,0.18,25,0,0.05,1.43,38.71,0.65,71.43,4.07,50,0.42,1.62,0.05,33.5,0.55,1.48,50.13,83.87,18.39,73.12,6.56,95.07,19.27,91.61,5.82,55.56,20.39,38.98,0.04,0.55,0.05,0.05,0,0,0.23,6.42,68.35,1.48,40.63,0.28,33.33,0.37,0.51,8.96,60.31,0,,0,,0,0,0,0,,,1.29,,
Chae-Min Lim,Jeju SK,Jeju SK,RCB,34,1941,0,0.16,0,0.3,Korea Republic,6.86,4.08,59.09,3.25,55.71,0.09,0.12,0.46,4.36,5.79,0.83,4,0.19,1,0.05,0.23,0,0,0,0.01,0,0,4,0.19,0,0,0,0.19,25,0.23,80,1.07,60.87,0.37,0.19,0,31.95,0.19,0.88,43.82,86.14,19.89,76.92,2.55,96.36,17.11,94.85,7.19,54.84,21.14,36.65,0.01,0.14,0,0,0.05,0,0.05,5.01,57.41,0.7,20,0.51,9.09,0.14,0.05,6.72,58.62,0,,0,,0,0,0,0,,,2.04,,
Do-Yoon Hwang,Seoul,Seoul,"LDMF, RCMF, LCMF",22,1935,1,2.33,3,1.34,Korea Republic,7.07,5.07,62.39,1.67,30.56,0.19,0.25,0.33,3.72,4.99,0.88,1,0.05,0,0,1.16,0.05,1,0.05,0.11,0,0,20,0.93,40,5,0.14,0.23,20,0.79,70.59,3.63,42.31,1.4,0.65,0,30.6,0.28,0.84,43.53,80.66,14.51,66.35,8,95.93,14.23,84.97,4.98,40.19,18.12,36.1,0.06,0.51,0.05,0,0.19,100,0.28,6.98,59.33,1.02,45.45,0.56,41.67,0.79,0.05,5.81,71.2,0,,0,,0,0,0,0,,,0.47,,
Yun-Seong Kang,Daejeon Citizen,Daejeon Citizen,"RB, RCMF, LB",28,1895,0,0.1,1,0.32,Korea Republic,10.02,9.02,64.21,1.66,31.43,0.19,0.24,0.33,4.04,5.19,1.33,3,0.14,1,0.05,0.81,0,0,0,0,0,0,7,0.33,14.29,0,0.05,1.04,50,0.66,28.57,2.85,35,0.14,1.23,0.14,31.35,0.62,0.76,44.07,84.59,15.67,72.73,6.46,95.59,14.91,89.17,3.85,41.98,17.61,32.81,0.02,0.24,0,0,0.19,25,0.09,6.74,78.17,1.66,48.57,0.47,40,0.43,0.57,7.93,66.47,0,,0,,0,0,0,0,,,1.19,,
Erick Farias,Ulsan Hyundai,Ulsan Hyundai,"CF, RW",28,1890,10,9.23,0,1.49,Brazil,2.86,2.52,60.38,3,26.98,0.05,0.08,0.05,1.29,2.12,0.71,2,0.1,0,0,3,0.48,7,0.33,0.44,1,0.05,61,2.9,40.98,16.393,0,1.24,42.31,1.71,69.44,8,39.29,4.19,1.67,0.19,15.48,0.95,0.95,20.24,78.12,4.05,72.94,5.57,89.74,5.62,74.58,0.67,57.14,15.11,17.36,0.07,0.95,0.05,0,0.24,40,0.24,1.57,72.73,1.81,55.26,0.24,40,0.76,0.48,2.1,77.27,0,,0,,0,0,0,0,,,0.1,,
Song Min-Kyu,Jeonbuk Motors,Jeonbuk Motors,"LWF, LW",25,1888,3,4.21,2,2.94,Korea Republic,4.58,4.34,61.54,1.43,36.67,0.19,0.25,0.19,1.72,2.27,0.62,1,0.05,0,0,3.29,0.14,3,0.14,0.2,1,0.05,28,1.33,39.29,10.714,0.1,2.62,29.09,4.05,49.41,10.63,40.81,3.43,1.95,0.14,19.21,1.05,1.43,27.08,77.29,5.67,73.11,8.06,92.9,7.63,70.63,1.53,75,16.93,29.61,0.14,1.1,0.1,0.05,0.24,0,0.76,1.86,74.36,2.96,59.68,0.38,12.5,1.57,0.76,3.72,82.05,0,,0,,0,0,0,0,,,0.1,,
Cho Hyun-Taek,Ulsan Hyundai,Ulsan Hyundai,LB,24,1880,2,1.01,1,0.94,Korea Republic,7.61,5.51,66.96,2.39,74,0.05,0.06,0.43,3.88,4.88,0.96,1,0.05,0,0,2.63,0.1,2,0.1,0.05,1,0.05,18,0.86,44.44,11.111,0.05,3.69,37.66,1.24,69.23,3.73,51.28,1.44,1.72,0.14,20.35,1.01,1.15,29.59,74.43,10.39,66.82,6.22,93.85,8.47,70.62,3.16,57.58,20.75,40.73,0.05,0.57,0.05,0,0,0,0.29,3.59,60,3.3,47.83,0.14,0,0.72,1.05,7.18,70,0,,0,,0,0,0,0,,,0.77,,
Ji-Sol Lee,Suwon,Suwon,"LCB, RCB",26,1870,1,2.33,0,0.06,Korea Republic,9.77,4.43,64.13,4.04,65.48,0.24,0.29,0.67,6.69,8.07,0.48,5,0.24,0,0,0.87,0.05,1,0.05,0.11,1,0.05,11,0.53,36.36,9.091,0,0,0,0.72,86.67,2.02,69.05,0.82,0.72,0.14,21.95,0.34,1.06,33.4,84.73,14.68,74.43,1.64,91.18,14.15,95.92,5.25,45.87,21.47,32.37,0,0.1,0,0,0.05,100,0,3.61,56,0.24,40,0.24,40,0.14,0,6.35,65.15,0,,0,,0,0,0,0,,,1.11,,
Lucas Silva,Seoul,Seoul,"LW, LAMF",26,1834,5,6.57,1,1.87,Brazil,5.94,5.5,65.18,3.44,40,0.2,0.28,0,2.16,3.04,1.13,0,0,0,0,4.27,0.25,5,0.25,0.32,1,0.05,51,2.5,47.06,9.804,0.05,1.28,26.92,5.25,51.4,12.71,34.75,3.88,3.29,0.83,18.99,0.98,1.18,22.72,76.67,4.02,65.85,5.45,85.59,7.36,78.67,0.69,42.86,15.44,17.02,0.09,1.18,0.2,0.05,0.25,20,0.64,1.96,62.5,1.67,38.24,0.34,28.57,0.98,0.29,2.6,67.92,0,,0,,0,0,0,0,,,0,,
