Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
M. Gönülaçar,Elazığspor,Şanlıurfaspor,"RCB, DMF, RCMF",30,1592,2,2.28,0,0.01,Türkiye,7.58,5.37,48.42,1.7,50,0.51,0.64,0.4,4.47,5.66,1.47,9,0.51,0,0,0.9,0.11,0,0,0.13,0,0,7,0.4,57.14,28.571,0,0.28,60,0.73,69.23,2.49,54.55,0.73,0.45,0.11,24.03,0.34,1.07,36.07,85.27,13.62,75.1,3.67,96.92,14.42,91.37,4.64,58.54,19.85,34.99,0,0.11,0.06,0,0.06,0,0,5.03,70.79,0.34,66.67,0.34,16.67,0.23,0.06,6.39,63.72,0,,0,,0,0,0,0,,,0.73,,
E. Bekiroğlu,Sivasspor,Ankaragücü,"AMF, LCMF, LAMF",29,1572,4,4.9,2,2.83,Germany,4.06,4.47,50,1.09,63.16,0,0,0.06,1.83,2.88,1.43,3,0.17,0,0,2.81,0.23,4,0.23,0.28,1,0.06,46,2.63,32.61,8.696,0.11,0.86,40,2.75,52.08,7.73,40.74,2.98,1.6,0.11,28.45,1.32,0.92,37.5,83.66,10.08,69.32,8.02,95.71,12.71,87.39,2.92,58.82,17.95,35.12,0.16,1.55,0,0.11,0.57,30,0.57,5.15,74.44,2.35,58.54,0.86,40,1.83,0.4,5.95,80.77,0,,0,,0,0,0,0,,,0.29,,
M. Mboula,Metz,Şanlıurfaspor,"LCB, CB",22,1564,1,1.04,0,0.23,Gabon,9.26,4.2,67.12,1.38,66.67,0.17,0.22,0.4,6.27,8,0.69,2,0.12,2,0.12,1.09,0.06,0,0,0.06,0,0,8,0.46,25,12.5,0,0.4,14.29,1.09,84.21,3.34,60.34,0.23,0.86,0.17,28.71,0.4,1.04,42.93,85.12,18.01,74.76,2.59,97.78,19.05,92.75,5.81,48.51,23.03,42.35,0.01,0.23,0,0.12,0,0,0.06,5.98,59.62,1.32,26.09,0.75,23.08,0.35,0.06,8.75,69.74,0,,0,,0,0,0,0,,,1.73,,
A. Fofana,Adanaspor,Adanaspor,"LB, LWB",25,1562,0,0.13,1,0.99,Côte d'Ivoire,7.95,5.82,61.39,1.5,38.46,0.23,0.31,0.29,4.15,5.54,1.21,3,0.17,0,0,3.23,0,0,0,0.01,0,0,1,0.06,0,0,0.06,4.09,29.58,3.34,60.34,8.7,52.32,0.29,2.36,0.46,25.41,1.44,1.44,35.26,77.94,12.39,68.84,5.01,96.55,11.93,79.23,3.4,62.71,20.15,36.89,0.06,0.86,0,0,0,0,0.4,4.38,65.79,3.75,35.38,0.12,0,0.35,1.15,6.91,75.83,0,,0,,0,0,0,0,,,0.46,,
M. Hanousek,Gençlerbirliği,Gençlerbirliği,LB,32,1541,0,0.16,0,1.71,Czech Republic,6.89,4.85,63.86,2.04,37.14,0.06,0.08,0.35,3.74,5.03,0.53,2,0.12,0,0,1.93,0,0,0,0.01,0,0,4,0.23,0,0,0,2.98,52.94,0.82,35.71,2.16,32.43,0.53,1.28,0.23,27.27,1.81,0.29,35.28,82.12,14.19,78.19,6.42,95.45,9.93,85.29,2.8,54.17,19.04,29.32,0.1,0.76,0.06,0,0.06,100,0.29,4.15,85.92,2.45,73.81,0.06,100,0.53,1.4,9.7,74.7,0,,0,,0,0,0,0,,,0.82,,
F. Bekleviç,Fatih Karagümrük,Fatih Karagümrük,GK,26,1540,0,0,0,0,Türkiye,1.99,0.18,66.67,0.35,83.33,0,0,0,1.87,2.61,0.06,3,0.18,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,100,0.18,100,0,0.06,0,11.05,0.12,0.23,17.42,79.53,11.63,72.86,0.06,100,5.08,94.25,8.36,62.24,33.41,46.94,0,0,0,0,0,0,0,1.99,70.59,0.18,66.67,0.23,75,0.12,0,5.79,71.72,14,0.82,50,2.92,5,72,16.44,0.96,2.44,0.143,0.06,1.64,0.35
B. Bekaroğlu,Iğdır FK,Iğdır FK,"RCB, LCB",28,1537,0,0.42,1,0,Türkiye,8.37,4.92,77.38,4.8,50,0.18,0.28,0.64,4.39,6.99,1,4,0.23,0,0,0.23,0,0,0,0.02,0,0,8,0.47,12.5,0,0.06,0,0,0.35,50,1.23,61.9,0.59,0.82,0,34.2,0.7,0.59,45.61,87.29,20.73,79.66,3.04,94.23,18.85,95.03,5.56,46.32,22.26,35.06,0,0,0,0,0,0,0.06,4.86,56.63,0.53,11.11,0.35,16.67,0.18,0,8.08,72.46,0,,0,,0,0,0,0,,,1.7,,
M. Ertürk,,Sakaryaspor,"RB, RAMF, RW",31,1530,0,1.69,1,1.74,Türkiye,9.76,7.88,58.96,1.76,23.33,0.35,0.48,0.24,4.76,6.51,1.29,3,0.18,1,0.06,3.59,0,0,0,0.1,0,0,12,0.71,50,0,0.06,4.65,27.85,3.59,54.1,7.18,45.9,1.47,1.76,0.24,18.41,1.76,1.35,27.88,65.82,10.94,57.53,3.53,93.33,8,67.65,4.29,45.21,21.09,23.83,0.1,0.88,0.12,0,0,0,0.41,3.47,47.46,3.71,44.44,0.29,0,0.59,1.41,6.76,62.61,0,,0,,0,0,0,0,,,0.35,,
J. Laine, Esenler Erokspor, Esenler Erokspor,"LDMF, RDMF, DMF",24,1516,0,0.18,0,0.2,Finland,8.43,5.7,59.38,2.55,55.81,0.65,0.84,0.42,4.39,5.62,1.42,4,0.24,0,0,0.47,0,0,0,0.01,0,0,3,0.18,0,0,0,0.12,0,0.53,77.78,2.97,38,0.3,0.36,0.12,26.66,0.06,0.65,40.07,83.41,11.64,63.78,7.3,94.31,15.97,90.71,5.05,42.35,19.8,32.88,0.01,0.18,0,0,0.06,100,0,4.63,58.97,0.59,40,0.12,0,0.3,0,5.4,53.85,0,,0,,0,0,0,0,,,1.13,,
K. Yurdakul,Manisa F.K.,Manisa F.K.,"RB, RDMF, RCMF",24,1512,1,0.23,1,0.96,Türkiye,11.55,10.06,69.23,3.04,50.98,0.71,0.94,0.24,3.87,5.1,1.55,6,0.36,1,0.06,1.25,0.06,1,0.06,0.01,0,0,7,0.42,28.57,14.286,0.06,0.65,18.18,1.55,57.69,5.24,42.05,0.54,0.89,0.12,20.77,0.65,0.6,33.81,82.92,10.65,77.09,5.6,95.74,10.95,82.07,2.38,52.5,16.94,24.15,0.06,0.6,0.06,0,0.24,50,0.24,4.88,80.49,1.61,51.85,0.6,50,0.65,0.12,5.36,68.89,0,,0,,0,0,0,0,,,0.54,,
Welinton,,Pendikspor,"LCB, CB, RCB",36,1509,1,0.84,0,0.01,Brazil,9.36,4.89,71.95,4.23,61.97,0,0,0.24,5.84,7.86,0.89,4,0.24,1,0.06,0.72,0.06,1,0.06,0.05,0,0,11,0.66,36.36,9.091,0,0.24,50,0.42,85.71,1.43,54.17,0.89,0.18,0.06,26.48,0.48,0.72,41.27,85.84,17.65,74.66,2.62,97.73,17.53,93.88,6.26,45.71,22.45,40.4,0,0.06,0,0,0.12,0,0,5.25,63.64,0.95,25,0.83,42.86,0.24,0.12,7.46,71.2,0,,0,,0,0,0,0,,,2.09,,
M. Gök,Yeni Malatyaspor,Yeni Malatyaspor,"LCB, RCB",19,1502,0,0.7,0,0,Türkiye,11.16,6.17,74.75,2.68,53.49,0.37,0.39,1.06,6.17,6.39,0.5,1,0.06,1,0.06,0.25,0,0,0,0.04,0,0,3,0.19,0,0,0,0.06,0,0.44,57.14,0.75,33.33,0.25,0.31,0,12.35,0.25,0.37,19.21,72.4,10.29,65.45,1.25,80,5.93,84.21,4.18,46.27,22.37,32.51,0,0,0,0,0,0,0,2.43,46.15,0.19,0,0.37,0,0,0,5.74,47.83,0,,0,,0,0,0,0,,,0.81,,
F. Üzüm,Gençlerbirliği,Gençlerbirliği,RB,26,1495,0,0.85,4,1.96,Türkiye,9.33,8.91,59.46,2.35,58.97,0.42,0.6,0,3.61,5.11,2.17,4,0.24,0,0,2.89,0,0,0,0.05,0,0,10,0.6,30,0,0.24,2.11,40,3.19,54.72,6.98,43.97,1.2,2.41,0.42,25.16,1.87,0.96,35.04,77.15,14.27,65.82,5.78,96.88,10.35,81.98,4.58,38.16,20.58,27.57,0.12,0.72,0,0,0.12,100,0.48,4.45,64.86,1.69,50,0.24,75,0.48,0.6,7.28,68.6,0,,0,,0,0,0,0,,,1.57,,
D. Arslanagić,,Manisa F.K.,"LCB, RCB, CB",32,1493,0,0.28,1,0.13,Belgium,7.05,5.43,68.89,3.19,54.72,0.3,0.36,0.3,3.01,3.64,1.09,3,0.18,0,0,0.24,0,0,0,0.02,0,0,2,0.12,50,0,0.06,0,0,0.18,100,0.78,76.92,0.3,0.3,0,24.47,0.3,0.54,33.7,90.7,13.32,81,2.23,100,15.49,96.5,3.07,54.9,21.09,28.72,0.01,0.12,0.06,0,0,0,0.06,2.59,62.79,0.06,0,0.18,33.33,0.12,0,5,71.08,0,,0,,0,0,0,0,,,1.63,,
A. Müjde,Kasımpaşa,Yeni Malatyaspor,"DMF, RDMF, LDMF",21,1487,0,0.02,0,0.01,Türkiye,12.04,7.63,69.84,1.94,40.63,0.42,0.45,0.36,6.29,6.75,0.97,3,0.18,0,0,1.09,0,0,0,0,0,0,5,0.3,0,0,0,0.06,0,1.69,57.14,6.72,48.65,0.24,0.54,0,20.15,0.24,1.76,34.26,84.1,11.2,70.27,5.21,96.51,12.71,91.43,4.9,55.56,19.32,34.24,0,0.18,0,0,0.18,66.67,0,3.39,58.93,0.42,14.29,0.36,33.33,0.06,0,5.63,52.69,0,,0,,0,0,0,0,,,0.61,,
Y. Bahadir,İstanbulspor,İstanbulspor,RB,22,1479,1,0.4,1,1.86,Belgium,12.11,9.13,76,2.01,27.27,0.67,0.99,0.18,4.5,6.65,0.61,4,0.24,0,0,2.49,0.06,1,0.06,0.02,0,0,8,0.49,50,12.5,0.06,1.89,38.71,2.86,48.94,7.73,36.22,0.49,2.31,0.24,23.85,0.67,0.43,38.03,79.36,14.42,69.2,7.55,93.55,10.28,83.43,3.16,50,16.93,24.81,0.11,0.85,0,0,0.18,66.67,0.18,4.93,74.07,2.8,41.3,0.61,40,0.73,0.79,8.58,66.67,0,,0,,0,0,0,0,,,1.22,,
C. Akabueze,Şanlıurfaspor,Şanlıurfaspor,"RCMF, LCMF",36,1477,1,1.91,1,1.79,Nigeria,6.95,6.15,67.33,1.34,40.91,0.3,0.38,0.24,2.5,3.09,0.85,0,0,0,0,2.68,0.06,1,0.06,0.12,0,0,23,1.4,39.13,4.348,0.06,1.46,41.67,2.19,66.67,7.74,37.01,2.07,0.91,0.12,27.73,0.97,0.73,40.46,83.28,12.49,72.68,7.13,92.31,13.59,88.79,3.53,50,17.91,33.1,0.11,0.79,0,0,0.18,33.33,0.18,6.34,72.12,2.32,52.63,0.55,22.22,1.04,0.67,6.76,77.48,0,,0,,0,0,0,0,,,0.49,,
C. Orhan,Amed SK,Amed SK,"LCMF, AMF, CF",27,1456,1,3.25,3,3.22,Türkiye,3.06,3.25,50,0.75,8.33,0,0,0,1.44,2.18,0.63,1,0.06,1,0.06,3,0.06,1,0.06,0.2,0,0,19,1.19,47.37,5.263,0.19,2.25,63.89,1.94,48.39,6.44,33.01,2.94,2.75,0,34.63,0.75,0.56,42.38,83.92,14,78.57,8.81,94.33,11.44,84.7,1.94,45.16,18.3,21.99,0.2,2.31,0,0.13,0.25,25,0.81,6.69,78.5,3.44,67.27,0.63,40,1.69,1.44,6.19,85.86,0,,0,,0,0,0,0,,,0,,
S. Yalçın,Kocaelispor,Kocaelispor,"RCMF, LCMF, CF",31,1451,4,2.67,2,1.36,Türkiye,7.81,5.67,65.88,1.93,27.59,0.47,0.68,0.13,3.6,5.23,1.2,4,0.25,0,0,1.13,0.25,4,0.27,0.18,1,0.07,20,1.33,45,20,0.13,0.93,42.86,0.33,20,2.67,22.5,2.54,0.4,0.13,17.41,0.87,0.27,26.22,79.64,7.74,68.1,5.34,91.25,7.94,85.71,2.8,52.38,16.57,30.24,0.09,0.53,0,0,0.13,50,0.53,3.67,67.27,1.2,27.78,0.6,44.44,0.4,0.4,2.94,65.91,0,,0,,0,0,0,0,,,0.47,,
E. Yaşa,,Yeni Malatyaspor,"LCB, RB, RCB",24,1451,0,0.03,0,0,Türkiye,12.03,7.57,64.75,1.49,50,1.05,1.11,0.81,6.08,6.38,0.43,2,0.12,0,0,0.31,0,0,0,0,0,0,2,0.12,0,0,0,0,0,0.37,83.33,1.67,55.56,0.06,0.25,0,16.31,0.06,0.93,26.73,78.89,11.97,68.39,2.67,88.37,9.68,87.82,4.47,52.78,20.65,34.61,0,0.06,0,0,0.06,0,0,1.36,40.91,0.06,0,0.06,0,0,0,5.83,36.17,0,,0,,0,0,0,0,,,1.49,,
D. Aydın,İstanbulspor,İstanbulspor,"LDMF, AMF, RDMF",24,1448,2,1.38,2,0.65,Türkiye,8.83,8.2,58.33,4.97,51.25,0.99,1.5,0.12,3.05,4.59,2.49,8,0.5,0,0,1.93,0.12,2,0.12,0.09,1,0.06,22,1.37,36.36,9.091,0.12,0.81,23.08,1.37,86.36,6.65,45.79,1.8,1.55,0.31,23.81,0.68,1.24,36.61,85.23,11.31,76.92,6.4,95.15,13.18,89.62,3.05,55.1,18.07,27.76,0.04,0.56,0.19,0,0.12,50,0.25,5.22,76.19,1.24,55,0.31,60,0.5,0.19,4.04,83.08,0,,0,,0,0,0,0,,,0.68,,
O. Nahırcı,Şanlıurfaspor,Ankara Keçiörengücü,"RB, RCB",25,1444,0,1.05,0,0.69,Türkiye,9.72,7.98,63.28,2.06,66.67,0.37,0.51,0.06,4.3,5.9,0.93,8,0.5,1,0.06,1,0,0,0,0.07,0,0,4,0.25,0,0,0,1.75,39.29,0.81,38.46,2.24,27.78,0.37,1.25,0.37,20.88,1.68,0,31.91,74.02,13.84,63.96,3.49,91.07,11.16,82.68,5.92,48.42,20.88,25.52,0.04,0.31,0,0,0.06,0,0.12,4.86,57.69,2.24,33.33,0.19,33.33,0.37,0.56,7.92,66.14,0,,0,,0,0,0,0,,,0.69,,
E. Dikmen,Vanspor FK,Sakaryaspor,LCB,28,1435,1,1.4,0,0.19,Türkiye,9.78,3.45,70.91,5.39,58.14,0.25,0.34,0.63,7.09,9.66,0.69,5,0.31,0,0,0.5,0.06,1,0.06,0.09,1,0.06,8,0.5,62.5,12.5,0,0.25,75,0.13,0,0.69,36.36,0.82,0.56,0,28.79,0.5,0.82,47.16,86.84,21.95,77.71,2.01,93.75,19.57,96.15,6.84,56.88,21.38,37.16,0.01,0.19,0,0,0,0,0.06,5.02,63.75,0.63,40,0.31,20,0.06,0.19,9.22,75.51,0,,0,,0,0,0,0,,,1.44,,
E. Kemaloğlu,Gençlerbirliği,Gençlerbirliği,"AMF, LCMF, RCMF",26,1429,0,0.67,3,2.32,Türkiye,6.55,7.43,50.85,1.45,47.83,0.13,0.18,0.31,2.65,3.76,2.27,4,0.25,0,0,1.39,0,0,0,0.04,0,0,8,0.5,37.5,0,0.19,1.89,26.67,1.26,55,6.68,36.79,0.94,1.39,0.13,23.3,0.76,1.64,32.75,79.23,8.75,64.75,8.38,93.23,10.77,80.7,3.59,52.63,18.89,26.51,0.15,1.13,0.06,0,0.19,0,0.19,5.23,71.08,2.08,36.36,0.38,33.33,0.38,0.5,5.29,71.43,0,,0,,0,0,0,0,,,0.31,,
S. Dursun,Fatih Karagümrük,Fatih Karagümrük,RCB,33,1412,1,1.07,0,0.34,Türkiye,9.56,6.63,72.12,3.25,58.82,0.38,0.49,0.64,4.4,5.64,0.76,7,0.45,1,0.06,0.7,0.06,1,0.06,0.07,0,0,9,0.57,11.11,11.111,0,0.45,28.57,0.7,72.73,1.34,57.14,0.57,1.47,0.06,26.39,0.57,0.38,39.77,83.81,15.23,72.8,3.06,93.75,16.32,91.02,6.18,53.61,17.07,32.22,0.02,0.06,0,0.06,0,0,0,5.61,54.55,1.02,31.25,0.7,36.36,0.45,0.13,6.95,72.48,0,,0,,0,0,0,0,,,1.27,,
H. Erçelik,Küçükçekmecespor,Şanlıurfaspor,"RCMF, LCMF, DMF",25,1412,0,0.98,0,1.19,Türkiye,8.35,7.14,61.61,1.27,30,0.57,0.67,0,3.38,3.96,1.02,2,0.13,1,0.06,1.08,0,0,0,0.06,0,0,15,0.96,13.33,0,0,1.27,30,0.89,64.29,3.06,35.42,0.96,1.02,0.45,25.18,0.7,0.19,34.29,83.09,9.43,73.65,5.99,93.62,12.81,85.07,3.06,58.33,18.39,27.03,0.08,0.57,0,0,0.13,0,0.25,4.84,75,1.78,50,0.32,0,0.76,0.51,4.91,66.23,0,,0,,0,0,0,0,,,0.32,,
M. Ulusoy,Yeni Malatyaspor,Yeni Malatyaspor,LB,19,1402,0,0.04,0,0.15,Türkiye,8.35,6.74,47.62,2.12,45.45,0.19,0.2,0.71,4.94,5.17,1.41,2,0.13,0,0,0.71,0,0,0,0,0,0,1,0.06,100,0,0,0.32,60,0.58,77.78,1.86,48.28,0,0.45,0.13,11.62,0.51,0.39,18.42,78.4,10.34,72.67,1.35,100,3.85,78.33,2.7,42.86,18.1,32.33,0.01,0.13,0,0,0,0,0.13,1.73,51.85,0.39,50,0.13,0,0,0.19,4.37,60.29,0,,0,,0,0,0,0,,,0,,
B. Yaman,Batman Petrolspor,Yeni Malatyaspor,LB,22,1379,0,0.14,0,0.29,Türkiye,8.94,6.72,61.17,1.5,43.48,0.26,0.29,0.07,4.57,5.08,0.85,1,0.07,0,0,1.44,0,0,0,0.01,0,0,11,0.72,9.09,0,0,1.17,38.89,1.31,70,3.98,37.7,0.07,0.72,0.26,18.73,1.7,0.78,28.26,73.9,12.73,65.64,4.11,95.24,7.31,75,5.16,48.1,20.89,40.15,0.02,0.2,0,0,0.13,0,0.07,3.39,53.85,1.37,33.33,0.39,33.33,0.13,0.46,6.98,58.88,0,,0,,0,0,0,0,,,0.59,,
Bruno Lourenço,Amed SK,Amed SK,"RCMF, RAMF, RW",27,1372,4,3.33,1,1.12,Portugal,6.02,5.46,66.67,2.52,41.67,0.07,0.11,0.21,2.31,3.54,1.19,4,0.26,1,0.07,2.38,0.26,4,0.28,0.23,0,0,27,1.89,59.26,14.815,0.07,1.12,18.75,2.24,46.88,7,35,3.01,0.77,0.14,25.54,1.12,1.26,32.19,81.96,8.26,72.03,7.49,91.59,10.29,82.99,2.31,63.64,16.36,25.62,0.08,0.35,0,0,0.14,0,0.14,4.27,77.05,1.61,39.13,0.35,20,0.56,0.28,3.92,62.5,0,,0,,0,0,0,0,,,0.35,,
A. Conte,Iğdır FK,Iğdır FK,LCB,31,1366,1,0.78,0,0.05,France,6.59,4.88,62.16,2.9,47.73,0.07,0.12,0.13,3.49,6.52,1.52,3,0.2,0,0,0.13,0.07,1,0.07,0.05,0,0,5,0.33,40,20,0,0,0,0.07,0,0.53,62.5,0.66,0.4,0.13,36.63,0.53,0.2,51.46,90.14,22.2,83.09,3.43,96.15,21.22,96.27,3.89,44.07,19.25,34.29,0,0.07,0.07,0,0,0,0,2.96,68.89,0.46,28.57,0.2,0,0.07,0,7.64,64.66,0,,0,,0,0,0,0,,,2.64,,
E. Korkmazoğlu,Sarıyer, Esenler Erokspor,"LB, LWB",31,1362,0,0.17,0,0.84,Türkiye,10.31,7.47,73.45,2.78,50,0.59,0.81,0.26,4.23,5.75,1.06,2,0.13,0,0,1.39,0,0,0,0.01,0,0,4,0.26,50,0,0,2.58,25.64,0.59,100,2.58,58.97,0.59,0.99,0.33,25.11,2.51,0.93,36.54,74.32,12.82,64.95,5.81,95.45,11.56,73.14,4.89,45.95,19.17,27.6,0.06,0.73,0,0,0,0,0.33,4.23,62.5,2.58,28.21,0.4,0,0.2,0.66,7.33,67.57,0,,0,,0,0,0,0,,,0.26,,
A. Babacan,Ümranıyespor,Ümranıyespor,"RCMF, LCMF, LWB",24,1345,2,1.17,2,0.82,Türkiye,8.97,8.9,64.66,1.27,52.63,0.27,0.38,0.13,2.94,4.22,1.67,5,0.33,0,0,1.67,0.13,2,0.13,0.08,0,0,12,0.8,50,16.667,0.13,1.34,35,1,73.33,6.29,43.62,1.2,0.8,0,32.99,1.54,1.47,43.49,88,10.77,74.53,10.97,98.17,12.98,92.78,1.14,64.71,15.55,15.16,0.05,0.74,0,0,0.13,50,0.27,4.28,85.94,1.34,60,0.07,100,0.8,0.47,5.62,72.62,0,,0,,0,0,0,0,,,0.94,,
E. Kardeşler,Amed SK,Amed SK,GK,31,1341,0,0,0,0,Türkiye,1.38,0.07,100,0.58,75,0,0,0,1.31,1.89,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,100,0.22,66.67,0,0.07,0,15.91,0.29,0.22,21.72,83.61,12.13,73.05,0.07,0,8.57,97.46,7.55,57.69,31.99,49.03,0,0,0,0,0,0,0,2.54,31.43,0.29,25,0.15,100,0,0,4.5,79.03,11,0.8,49,3.56,6,77.55,10.78,0.78,-0.22,-0.016,0,1.31,0.58
Z. Muscat,Şanlıurfaspor,Şanlıurfaspor,"RCB, LCB",31,1340,1,0.69,0,0.03,Malta,8.26,3.76,71.43,3.56,64.15,0.34,0.42,0.94,5.24,6.54,0.81,4,0.27,0,0,0.13,0.07,1,0.07,0.05,0,0,4,0.27,25,25,0,0.27,0,0.07,100,1.01,46.67,0.47,0.6,0,29.15,0.4,0.4,42.78,85.56,19.54,77.32,2.96,95.45,16.99,95.26,7.59,60.18,23.25,40.36,0,0.13,0,0.07,0,0,0.07,6.18,63.04,0.87,30.77,0.27,50,0.34,0,9,74.63,0,,0,,0,0,0,0,,,2.28,,
V. Çetin,Aliağa FAŞ,Amed SK,RCB,30,1337,2,0.69,0,0.09,Türkiye,7,4.17,75.81,5.25,73.08,0.13,0.19,0.4,3.7,5.34,0.74,4,0.27,0,0,0.34,0.13,2,0.13,0.05,1,0.07,4,0.27,100,50,0,0,0,0.27,25,0.81,25,0.74,0.07,0,39.51,0.74,0.13,53.18,92.28,22.89,88.24,4.71,98.57,20.13,95.32,3.64,59.26,17.36,26.06,0.01,0.07,0,0,0,0,0,3.5,67.31,0.13,50,0.07,0,0.2,0,6.13,68.13,0,,0,,0,0,0,0,,,3.77,,
K. Şen,İstanbulspor,İstanbulspor,"AMF, RDMF, LDMF",22,1329,1,2.16,1,1.82,Türkiye,7.92,7.31,64.81,2.98,22.73,0,0,0.2,3.18,4.67,1.08,2,0.14,0,0,2.3,0.07,1,0.07,0.15,1,0.07,23,1.56,30.43,4.348,0.07,1.56,21.74,3.32,34.69,10.97,26.54,2.71,1.15,0.14,24.38,0.74,1.02,35.15,81.31,10.5,71.61,7.38,98.17,10.02,83.11,1.96,48.28,16.3,22.27,0.12,1.15,0,0.07,0.47,71.43,0.54,5.01,75.68,2.64,43.59,0.54,50,1.63,0.27,4.47,83.33,0,,0,,0,0,0,0,,,0,,
F. Söyler,Yeni Malatyaspor,Yeni Malatyaspor,"LDMF, LCMF, RCMF",18,1325,0,0.07,0,0.07,Türkiye,8.08,7.34,52.78,2.24,42.42,0.54,0.56,0.27,3.67,3.8,1.7,1,0.07,0,0,0.48,0,0,0,0.01,0,0,3,0.2,0,0,0,0.14,0,0.75,63.64,3.4,50,0.07,0.07,0,20.45,0.34,1.43,30.84,81.72,10.73,75.32,5.37,82.28,9.24,88.24,2.85,47.62,17.11,35.49,0,0.2,0,0,0.07,0,0.07,3.33,59.18,0.14,50,0.14,50,0.07,0,4.55,47.76,0,,0,,0,0,0,0,,,0.2,,
B. Innocent,,Adanaspor,"RDMF, DMF, RCMF",29,1324,1,0.66,0,0.01,Nigeria,9.79,8.63,55.91,2.18,37.5,0.34,0.47,0.48,4.62,6.46,2.79,8,0.54,0,0,0.34,0.07,1,0.07,0.04,0,0,7,0.48,14.29,14.286,0,0,0,0.48,57.14,4.15,40.98,0.14,0.14,0,20.66,0.2,1.22,35.14,90.72,9.45,83.45,6.32,96.77,15.23,93.75,2.24,69.7,18.05,32.56,0,0.07,0.07,0,0,0,0,5.03,77.03,0.14,0,0.07,100,0,0,3.94,79.31,0,,0,,0,0,0,0,,,0.68,,
C. Hanalp,Amed SK,BB Erzurumspor,"LWB, RB, RWB",29,1313,0,1.16,1,1.31,Türkiye,8.5,7.2,57.14,5.14,44,0,0,0.14,4.39,6.42,1.23,1,0.07,0,0,1.71,0,0,0,0.08,0,0,8,0.55,37.5,0,0.07,2.67,38.46,1.17,41.18,3.29,37.5,1.85,1.23,0,17.55,1.99,0.62,27.28,71.11,11.72,60.82,4.18,90.16,6.51,75.79,3.56,51.92,19.51,29.68,0.09,0.55,0,0.07,0.07,0,0.27,3.77,61.82,2.4,31.43,0.55,37.5,0.75,0.82,7.33,67.29,0,,0,,0,0,0,0,,,0.48,,
E. Gedik,Kocaelispor,Kocaelispor,LB,25,1308,0,0.1,0,0.92,Türkiye,8.33,6.01,69.88,2.32,46.88,0.07,0.1,0.29,4.06,5.51,1.16,3,0.21,0,0,1.88,0,0,0,0.01,0,0,8,0.58,0,0,0,3.41,34.04,1.67,43.48,3.7,41.18,0.65,1.45,0.51,24.2,1.59,1.01,35.07,75.41,13.62,64.89,7.32,95.05,8.62,73.95,3.19,40.91,19.55,30.47,0.07,0.87,0.07,0.07,0.07,0,0.36,4.42,67.21,3.26,40,0,0,0.22,1.23,6.88,66.32,0,,0,,0,0,0,0,,,1.01,,
A. Yaşar, Esenler Erokspor, Esenler Erokspor,"CB, LCB",22,1306,1,1.1,0,0,Türkiye,11.23,5.38,75.64,4.75,57.97,0.41,0.58,1.1,6.75,9.51,0.62,0,0,0,0,0.21,0.07,1,0.07,0.08,1,0.07,6,0.41,50,16.667,0,0.07,0,0.07,0,0.34,0,0.41,0.14,0,30.8,0.41,0.14,44.45,90.08,15.71,77.19,2.96,95.35,22.19,98.45,4.82,61.43,19.44,29.54,0,0,0,0.07,0.07,0,0,2.41,62.86,0.28,50,0.07,100,0.14,0,6.41,63.44,0,,0,,0,0,0,0,,,2.48,,
