Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
A. Milosevic,Vancouver Whitecaps II,Vancouver Whitecaps II,GK,19,677,0,0,0,0,United States,1.06,0.27,100,0.4,66.67,0,0,0,0.8,0.86,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.29,0.13,0.27,20.21,86.18,8.91,70.15,0,0,9.31,98.57,6.78,58.82,28.66,48.3,0,0,0,0,0,0,0,1.06,50,0,0,0.13,100,0,0,4.65,68.57,16,2.13,48,6.38,1,66.67,17.01,2.26,1.01,0.134,0,1.6,0.4
J. Santiago,Los Angeles II,Los Angeles II,RB,18,675,0,0,0,1.24,Mexico,10.13,8.27,59.68,1.2,22.22,0.27,0.29,0.53,4.93,5.31,0.53,4,0.53,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,2.53,47.37,1.87,42.86,5.33,40,0.93,2.13,0,42.93,3.2,0.8,53.07,84.17,18.67,78.57,8.27,96.77,17.47,89.31,4,50,18.99,33.66,0.17,1.2,0,0,0.27,100,0.67,7.6,82.46,3.6,62.96,0.27,50,1.07,1.07,11.87,69.66,0,,0,,0,0,0,0,,,0.13,,
B. Dunham,Atlanta United II,Atlanta United II,"LB, LCB, LDMF",18,665,0,0.67,0,0.22,United States,8.66,5.95,54.55,1.62,50,0.41,0.57,0.41,5.01,6.98,1.35,1,0.14,0,0,1.35,0,0,0,0.09,0,0,5,0.68,60,0,0,0.95,28.57,0.68,100,2.3,64.71,1.08,0.95,0,32.89,1.22,0.81,44.26,82.26,18,71.43,5.55,95.12,15.83,89.74,3.38,48,20.8,38.12,0.03,0.41,0,0,0.14,0,0.27,9.61,71.83,1.62,25,0.41,33.33,0.27,0.27,9.47,82.86,0,,0,,0,0,0,0,,,0.54,,
C. Diaz,Los Angeles II,Los Angeles II,"LB, RB",19,664,0,0.25,0,0.16,United States,13.01,11.66,58.14,1.49,63.64,1.22,1.47,0.27,5.02,6.03,1.22,3,0.41,0,0,0.68,0,0,0,0.03,0,0,3,0.41,0,0,0,1.76,23.08,0.27,100,1.9,42.86,0.95,0.68,0,46.76,1.63,0.14,56.39,86.3,24.94,80.43,5.96,95.45,17.89,90.91,4.88,55.56,17.79,21.83,0.02,0.54,0,0,0,0,0.27,8.81,76.92,2.58,31.58,0,0,0.41,0.41,10.98,72.84,0,,0,,0,0,0,0,,,0.54,,
M. Morales,New York RB,New York RB II,LB,22,652,1,0.13,0,0.8,Chile,9.39,8.28,66.67,1.79,46.15,0.14,0.18,0.14,3.73,4.79,1.1,2,0.28,0,0,3.04,0.14,1,0.14,0.02,0,0,5,0.69,40,20,0,3.73,33.33,2.35,64.71,5.66,56.1,0.83,1.66,0.28,33.68,1.38,1.24,45.41,79.33,18.77,72.79,5.66,97.56,16.43,79.83,5.8,33.33,20.28,40.99,0.11,0.97,0,0,0.14,0,0.41,6.49,57.45,4,51.72,0.55,0,0.83,1.38,9.66,74.29,0,,0,,0,0,0,0,,,0.55,,
C. Applewhite,Nashville SC,Huntsville City,RCB,18,611,0,0.24,0,0.03,United States,8.4,5.16,62.86,6.19,59.52,0.15,0.24,1.33,5.01,8.29,0.74,0,0,0,0,0.44,0,0,0,0.04,0,0,4,0.59,25,0,0,0,0,0.29,100,1.62,36.36,0.44,1.03,0,54.5,0.59,0,68.05,92.42,24.75,86.31,2.21,100,36.97,96.41,4.12,60.71,20.3,44.38,0,0.15,0,0,0.15,0,0,7.07,72.92,0.29,0,0.44,33.33,0,0,9.13,75.81,0,,0,,0,0,0,0,,,1.77,,
I. Kaakoush,North Texas,North Texas,"LCB, RCB",17,610,0,0,0,0,United States,9.89,8.41,68.42,2.8,36.84,0,0,0.44,4.13,5.28,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,30,0.3,1.03,0,31.43,0,0.3,46.33,89.17,13.72,73.12,3.84,96.15,26.11,97.18,4.57,41.94,19.85,21.95,0,0,0,0,0,0,0,4.28,65.52,0.3,50,0.15,100,0.15,0,6.05,58.54,0,,0,,0,0,0,0,,,2.36,,
L. Burney,Seattle Sounders,Tacoma Defiance,"RCB, CB",23,605,0,0.08,0,0.2,United States,8.93,6.55,72.73,5.06,52.94,0,0,0.6,4.17,4.54,1.19,1,0.15,1,0.15,0.15,0,0,0,0.01,0,0,1,0.15,100,0,0,0,0,0.15,0,1.64,36.36,0.15,0.45,0,41.36,0.15,0.6,56.53,92.37,20.08,84.44,2.98,90,29.9,98.51,4.17,42.86,20.25,22.39,0.03,0.15,0,0,0,0,0,4.17,67.86,0.3,0,0.15,0,0,0,7.14,70.83,0,,0,,0,0,0,0,,,2.08,,
D. Taylor,Minnesota United,Minnesota United II,"RWB, RB",27,597,1,0.35,0,0.08,United States,5.43,2.86,78.95,1.36,66.67,0.3,0.38,0,2.86,3.61,0.15,0,0,0,0,1.21,0.15,1,0.15,0.05,1,0.15,3,0.45,66.67,33.333,0,1.21,50,0.45,66.67,2.56,47.06,1.81,0.3,0,30.75,1.96,0.15,39.8,85.23,11.91,68.35,10.25,97.06,10.4,89.86,4.97,63.64,19.93,37.81,0.01,0.45,0.15,0,0,0,0.15,5.88,58.97,1.66,54.55,0,0,0.75,0.15,6.63,86.36,0,,0,,0,0,0,0,,,1.51,,
L. Chen,Vancouver Whitecaps II,Vancouver Whitecaps II,"RCMF, RB, RCB",17,597,0,0.01,0,0.22,United States,8.89,9.5,58.73,1.21,62.5,0,0,0.3,3.32,3.53,0.15,0,0,0,0,0.3,0,0,0,0,0,0,1,0.15,0,0,0,0.15,100,0.75,20,2.71,11.11,0,0.15,0,19.45,0.75,0.15,28.79,84.82,11.16,70.27,4.07,96.3,9.95,95.45,3.02,55,14.47,19.51,0.03,0.45,0,0,0,0,0,2.56,76.47,0.3,0,0,0,0,0.15,3.92,65.38,0,,0,,0,0,0,0,,,0.9,,
W. Speel,Minnesota United II,Minnesota United II,GK,23,595,0,0,0,0,Netherlands,1.21,0,0,0.3,100,0,0,0,1.21,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.52,0.15,0,20.42,88.89,12.4,84.15,0,0,7.41,95.92,8.47,76.79,33.29,53.98,0,0,0,0,0,0,0,3.93,69.23,0.3,50,0.15,0,0.15,0,7.26,89.58,8,1.21,23,3.48,1,65.22,7.1,1.07,-0.9,-0.136,0,1.06,0.3
S. Deo,Vancouver Whitecaps II,Vancouver Whitecaps II,"LB, LW, LWB",17,595,0,0.26,1,0.42,Canada,8.32,8.02,52.83,1.36,22.22,0.3,0.36,0,3.78,4.46,0.76,1,0.15,0,0,3.33,0,0,0,0.04,0,0,4,0.61,25,0,0.15,1.82,33.33,3.93,65.38,7.71,54.9,0.76,1.97,0,20.57,2.57,2.12,28.74,79.47,9.38,66.13,6.81,97.78,6.96,82.61,1.21,50,16.96,11.06,0.06,0.45,0,0,0.15,0,0.45,2.87,73.68,2.42,56.25,0.3,50,0.76,0.76,5.9,66.67,0,,0,,0,0,0,0,,,0.3,,
M. Halliday,Houston Dynamo,Houston Dynamo II,"RB, LB",22,592,0,0,1,1.14,United States,8.06,6.84,68.89,1.82,50,0,0,0,3.34,4.71,0.76,2,0.3,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0.15,2.89,31.58,1.98,61.54,5.32,42.86,0.46,2.13,0.3,26.91,1.22,0.46,37.55,81.78,11.71,71.43,10.03,96.97,10.34,80.88,2.28,40,18.14,29.25,0.17,0.91,0,0,0.15,100,0.46,3.65,66.67,2.43,43.75,0.3,50,0.61,0.91,6.23,63.41,0,,0,,0,0,0,0,,,1.22,,
X. Valdez,Nashville SC,Huntsville City,GK,21,592,0,0,0,0,United States,1.67,0,0,0.76,100,0,0,0,1.67,2.36,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,100,0,0,0,22.2,0.3,0.15,30.86,86.7,13.23,74.71,0,0,16.57,95.41,7.3,54.17,27.32,50.65,0,0,0,0,0,0,0,2.43,50,0.3,50,0.15,0,0.15,0,4.41,65.52,6,0.91,15,2.28,1,60,4.87,0.74,-1.13,-0.172,0,1.67,0.76
R. Roberts,SJ Earthquakes,The Town,LCB,21,585,0,0.09,0,0.12,United States,10.62,9.08,69.49,3.23,42.86,0.15,0.21,0.92,4.15,5.63,1.85,0,0,0,0,0.31,0,0,0,0.01,0,0,1,0.15,100,0,0,0,0,0.15,100,2.62,41.18,0.15,1.23,0,59.69,0.15,0.62,77.08,91.42,31.85,83.57,5.85,100,32.31,97.62,4.92,56.25,19.91,44.49,0.02,0.15,0,0.15,0,0,0.31,7.08,69.57,0.77,60,0.77,40,0.46,0,12,73.08,0,,0,,0,0,0,0,,,4.15,,
D. Padelford,Minnesota United,Minnesota United II,LCB,22,584,0,0.25,0,0.69,United States,7.86,4.32,60.71,2.16,42.86,0,0,0.46,5.24,7.29,1.08,2,0.31,0,0,1.39,0,0,0,0.04,0,0,1,0.15,0,0,0,1.23,37.5,1.85,50,5.39,42.86,1.39,1.7,0,37.45,0.92,1.7,57.02,81.89,27.43,71.91,5.86,100,17.72,93.91,7.24,42.55,21.01,40.27,0.11,1.08,0.15,0,0,0,0,10.63,60.87,1.23,50,0.62,25,0.62,0.62,12.48,67.9,0,,0,,0,0,0,0,,,3.08,,
A. Zendejas,Vancouver Whitecaps,Vancouver Whitecaps II,GK,29,584,0,0,0,0,United States,1.23,0.15,0,0.31,100,0,0,0,1.23,1.32,0.15,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.02,0.46,0,24.2,82.8,11.1,72.22,0,0,11.87,90.91,7.55,51.02,27.97,42.63,0,0,0,0,0,0,0,0.92,16.67,0.15,0,0.46,0,0,0,4.62,40,8,1.23,43,6.63,2,81.4,14.46,2.23,6.46,0.996,0,1.23,0.31
Felipe Andrade,Houston Dynamo II,Houston Dynamo II,"RCB, LCMF",23,583,0,0.2,1,0.69,Brazil,11.11,7.41,68.75,3.86,48,0,0,0.77,6.02,6.46,2.01,2,0.31,0,0,0.93,0,0,0,0.03,0,0,5,0.77,60,0,0.15,0.62,25,0.62,50,3.4,36.36,1.08,0.15,0,28.4,0,0.31,41.99,85.29,17.6,74.56,3.4,95.45,14.67,91.58,5.09,48.48,17.84,23.34,0.11,0.31,0,0,0,0,0.46,3.24,42.86,0.62,25,0,0,0.31,0.31,4.79,48.39,0,,0,,0,0,0,0,,,0.93,,
M. Shour,Tacoma Defiance,Tacoma Defiance,GK,17,575,0,0,0,0.12,United States,1.88,0.31,100,0.31,100,0,0,0,1.57,1.76,0,1,0.16,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,100,0.31,50,0,0,0,14.09,0.31,0.47,24.26,87.1,12.21,78.21,0,0,10.17,96.92,4.54,51.72,23.65,42.72,0.02,0.16,0,0,0,0,0.16,1.72,72.73,0.16,100,0.16,100,0.16,0,4.7,56.67,23,3.6,40,6.26,0,42.5,14.62,2.29,-8.38,-1.312,0,1.1,0.31
J. Forbes,Charlotte FC,Crown Legacy FC,"LB, LW",23,568,0,0.13,2,0.49,United States,6.97,5.86,51.35,2.69,58.82,0.32,0.42,0.16,3.64,4.79,0.79,0,0,0,0,0.79,0,0,0,0.02,0,0,1,0.16,0,0,0.32,1.74,27.27,0.63,50,3.33,33.33,0.63,0.48,0.16,26.46,2.38,0.95,32.96,76.44,12.36,61.54,5.86,97.3,8.24,86.54,3.49,31.82,18.46,30.57,0.08,0.63,0,0,0,0,0.32,5.55,54.29,1.43,44.44,0.63,50,0.16,0.48,6.18,69.23,0,,0,,0,0,0,0,,,0.95,,
S. Kapor,Toronto II,Toronto II,"LCB, LWB",16,565,0,0.35,0,0.02,Canada,9.08,6.85,62.79,1.75,45.45,0.48,0.5,0.32,4.3,4.53,0.96,1,0.16,0,0,0,0,0,0,0.06,0,0,1,0.16,0,0,0,0.16,0,0.16,0,2.39,46.67,0.48,0.8,0,41.42,0.48,0.8,53.68,84.57,24.37,77.78,4.94,93.55,17.68,89.19,5.58,48.57,17.2,35.46,0,0.16,0,0,0,0,0,7.33,80.43,0.48,66.67,0.64,50,0.32,0,11.15,61.43,0,,0,,0,0,0,0,,,0.96,,
T. Majub,Atlanta United II,Atlanta United II,LCB,19,552,1,0.68,0,0,Uganda,11.09,8.8,62.96,2.61,43.75,0.49,0.58,0.33,5.05,5.96,2.45,5,0.82,0,0,1.3,0.16,1,0.16,0.11,0,0,7,1.14,42.86,14.286,0,0.82,40,0.98,50,3.1,26.32,1.14,0.82,0,38.48,1.47,0.49,52.17,88.44,18.59,77.19,7.66,97.87,19.24,94.07,4.4,48.15,19.26,44.21,0,0.16,0.16,0,0,0,0.16,5.71,85.71,0.65,25,0,0,0,0.16,7.83,60.42,0,,0,,0,0,0,0,,,1.96,,
C. Ofori,New York RB,New York RB II,LB,19,542,0,0.09,2,1.5,United States,10.3,8.14,63.27,2.32,35.71,1,1.33,0,4.15,5.56,1.49,1,0.17,0,0,1.83,0,0,0,0.01,0,0,3,0.5,33.33,0,0.33,1.33,50,1.33,75,4.32,46.15,1.66,2.66,0.17,37.03,0.66,1.16,44.83,90,13.28,81.25,8.63,98.08,14.11,94.12,1.83,45.45,14.29,18.9,0.25,1.33,0,0,0,0,1,4.15,80,1.33,87.5,0,0,1.33,0.66,7.47,84.44,0,,0,,0,0,0,0,,,1.16,,
W. Meyer,Huntsville City,Huntsville City,"LCB, LDMF",,541,0,0.57,0,0.27,United States,8.98,5.32,90.63,2.99,66.67,0.17,0.25,0.5,3.99,6.05,0.17,0,0,0,0,0.83,0,0,0,0.09,0,0,5,0.83,60,0,0,0.33,0,0.67,50,2.83,47.06,1,0.5,0,50.24,0.17,0.33,67.87,91.42,22.29,83.58,6.99,100,30.44,95.63,4.16,56,18.63,35.94,0.05,0.33,0,0,0,0,0.33,5.32,81.25,1,33.33,0.33,50,0.67,0,6.49,53.85,0,,0,,0,0,0,0,,,2.66,,
S. Hawkins,Seattle Sounders,Tacoma Defiance,LCB,18,535,1,0.26,0,0.18,United States,6.22,4.04,58.33,3.36,70,0.17,0.19,0.5,3.7,4.13,0.67,0,0,0,0,0.34,0.17,1,0.17,0.04,1,0.17,2,0.34,50,50,0,0.17,100,0,0,0.5,0,1.01,1.18,0,51.98,0.17,0.34,68.47,91.65,28.43,84.62,3.36,95,31.79,97.35,4.71,57.14,19.22,38.32,0.03,0.5,0,0.17,0,0,0.17,8.58,74.51,0.5,33.33,0.17,0,0,0.17,11.27,85.07,0,,0,,0,0,0,0,,,1.85,,
M. Kanyane,Chicago Fire II,Chicago Fire II,LB,,531,0,0,0,0.22,United States,8.14,5.76,52.94,3.05,38.89,0.17,0.27,0,4.92,7.7,1.02,0,0,0,0,1.86,0,0,0,0,0,0,1,0.17,0,0,0,2.71,37.5,2.03,41.67,7.8,41.3,0.34,0.17,0.17,33.56,3.56,1.19,44.58,77.95,18.47,69.72,7.63,91.11,12.2,81.94,4.75,53.57,18.77,26.52,0.04,0.51,0,0,0,0,0.34,8.31,77.55,2.54,40,0.68,75,0.51,0.85,10.51,66.13,0,,0,,0,0,0,0,,,0.17,,
M. Harris,Houston Dynamo II,Houston Dynamo II,"LCB, LB",17,530,0,0,0,0,United States,11.04,8.15,75,1.7,50,0,0,0.51,4.92,5.72,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,2.38,21.43,0,0.68,0,24.45,0.17,0.51,34.81,83.41,20.04,75.42,2.21,100,9,98.11,5.6,54.55,18.68,25.92,0,0,0,0,0,0,0,5.09,83.33,0.51,0,0.34,0,0,0,9.17,66.67,0,,0,,0,0,0,0,,,1.02,,
C. Cupps,Chicago Fire II,Chicago Fire II,"LCB, RCB",17,528,0,0,0,0,United States,9.89,4.94,68.97,3.41,65,0.51,0.64,1.53,5.97,7.5,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,1.02,16.67,0.17,0.17,0,45.68,0.17,0.34,62.39,89.62,22.84,77.61,1.7,100,33.41,97.96,9.03,56.6,22.47,40.21,0,0,0,0,0,0,0,4.43,57.69,0.17,100,0.17,100,0.17,0,8.01,57.45,0,,0,,0,0,0,0,,,1.36,,
L. Hickam,North Texas,North Texas,"RB, DMF, LCMF",18,520,1,0.04,0,0.03,United States,14.02,13.33,62.34,2.42,57.14,0.35,0.42,0.17,5.37,6.5,1.56,0,0,0,0,0.52,0.17,1,0.17,0.01,0,0,2,0.35,50,50,0,0,0,0.17,100,2.77,56.25,0.35,0.35,0,19.56,0.17,0.69,32.02,84.32,10.56,68.85,5.37,100,11.42,92.42,3.46,55,19.13,22.02,0.01,0.17,0,0,0.17,100,0.17,2.94,70.59,1.04,66.67,0.35,50,0.69,0,5.02,55.17,0,,0,,0,0,0,0,,,1.04,,
J. Smith,Crown Legacy FC,Crown Legacy FC,"LCB, RCB",27,519,1,0.51,0,0,England,6.76,4.16,66.67,3.47,50,0,0,1.04,3.99,5,0.52,3,0.52,0,0,0.35,0.17,1,0.17,0.09,0,0,2,0.35,50,50,0,0.17,0,0.17,100,2.25,76.92,0.35,0.17,0,34.16,0.35,1.91,42.49,83.27,18.03,72.12,2.6,86.67,19.77,93.86,9.36,57.41,26.8,40.19,0,0,0,0,0,0,0,10.58,72.13,1.04,16.67,1.04,50,0.17,0,11.45,68.18,0,,0,,0,0,0,0,,,1.91,,
M. Fisher,Toronto II,Toronto II,"RCB, RB",24,510,0,0.11,0,0,United States,7.24,4.76,74.07,1.41,62.5,0.18,0.18,0.71,3.53,3.66,0.88,1,0.18,0,0,0.35,0,0,0,0.02,0,0,1,0.18,0,0,0,0.18,0,0.35,0,2.82,37.5,0.53,0.35,0,40.24,0.35,0.53,48.88,93.14,15.71,86.52,5.65,96.88,22.41,98.43,1.94,27.27,18.38,15.62,0,0,0,0,0.71,50,0,5.12,79.31,1.06,66.67,0.88,40,0.71,0,6.35,80.56,0,,0,,0,0,0,0,,,1.76,,
P. Infuso,New York City II,New York City II,"RCB, LCB",23,506,0,0.21,0,0.09,United States,6.76,3.38,63.16,2.67,66.67,0,0,0.36,4.62,5.86,0.36,1,0.18,0,0,0.53,0,0,0,0.04,0,0,2,0.36,50,0,0,0,0,0.36,100,1.42,62.5,0.89,0.53,0,28.46,0.36,0.53,40.38,91.63,15.83,86.52,2.85,93.75,17.61,96.97,1.07,50,17.47,11.9,0.02,0.18,0,0.18,0,0,0,3.91,90.91,0.18,100,0,0,0.18,0,5.69,71.88,0,,0,,0,0,0,0,,,1.6,,
G. Sandnes,Tacoma Defiance,Tacoma Defiance,"RCB, RB",17,501,0,0.44,1,0.06,United States,7.37,5.21,48.28,3.41,52.63,0.18,0.19,0.72,4.67,4.84,0.54,0,0,0,0,0,0,0,0,0.08,0,0,4,0.72,0,0,0.18,0.18,0,0.18,0,1.44,37.5,0.54,0.54,0,32.51,0.36,0.9,41.86,85.41,19.4,75,4.31,95.83,15.45,95.35,4.31,45.83,22.58,30.2,0.01,0.18,0,0,0,0,0.18,7.19,62.5,0.9,40,0.54,66.67,0.18,0,7.54,64.29,0,,0,,0,0,0,0,,,1.62,,
T. Vorenkamp,Inter Miami II,Inter Miami II,RB,19,498,0,0.26,1,0.92,Spain,11.2,10.48,58.62,3.43,36.84,0.72,0.94,0.54,4.34,5.63,1.81,2,0.36,0,0,2.17,0,0,0,0.05,0,0,4,0.72,25,0,0.18,3.07,23.53,1.81,70,4.7,34.62,1.08,1.27,0.18,31.08,2.17,0.18,38.49,76.06,13.01,63.89,9.4,90.38,9.94,80,3.98,45.45,18.42,32.64,0.17,0.54,0.18,0.18,0,0,0.54,4.88,62.96,2.17,41.67,0.36,50,0.54,0.9,7.05,74.36,0,,0,,0,0,0,0,,,0.54,,
N. Abdellaoui,Orlando City B,Orlando City B,RCB,21,498,1,0.33,0,0,France,9.94,5.78,65.63,3.98,77.27,0.18,0.27,1.27,5.96,8.84,0.9,1,0.18,0,0,0.36,0.18,1,0.18,0.06,0,0,3,0.54,33.33,33.333,0,0,0,0.36,50,2.17,50,0.9,0.54,0,27.47,0,1.08,38.86,89.3,18.61,83.5,4.16,95.65,13.73,97.37,2.89,31.25,20.26,24.83,0,0,0,0,0,0,0,5.96,75.76,0.18,0,0,0,0,0,5.6,74.19,0,,0,,0,0,0,0,,,2.35,,
N. Holliday,Charlotte FC,Crown Legacy FC,GK,19,496,0,0,0,0,United States,1.63,0,0,0.36,50,0,0,0,1.63,2.39,0,1,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,100,0,0,0,17.42,0.18,0,26.31,90.34,10.34,77.19,0.18,100,12.88,98.59,6.53,61.11,25.76,48.39,0,0,0,0,0,0,0,1.45,50,0,0,0.36,50,0,0,4.17,78.26,9,1.63,26,4.72,1,65.38,8.16,1.48,-0.84,-0.152,0.18,1.27,0.36
J. Chan Tack,Colorado Rapids II,Colorado Rapids II,LB,17,493,0,0.14,0,0.38,United States,12.05,10.04,54.55,2.92,25,0.37,0.43,0.37,6.21,7.39,0.91,3,0.55,0,0,0.37,0,0,0,0.02,0,0,1,0.18,0,0,0,0.91,40,0.37,0,2.37,23.08,1.28,0.91,0,18.99,0.18,0.18,29.94,76.83,15.52,72.94,4.38,100,5.11,85.71,2.74,40,12.95,22.72,0.07,0.37,0,0,0,0,0.18,4.2,69.57,1.83,80,0.18,0,1.28,0.37,7.67,59.52,0,,0,,0,0,0,0,,,0.18,,
O. Semmle,Philadelphia Union II,Philadelphia Union II,GK,27,492,0,0,0,0,Germany,2.2,0.55,66.67,0,0,0,0,0,1.83,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,0,0,14.82,95.06,5.85,87.5,0,0,8.41,100,2.2,66.67,25.28,47.66,0,0,0,0,0,0,0,0.91,80,0,0,0,0,0,0,1.83,80,5,0.91,18,3.29,1,72.22,4.97,0.91,-0.03,-0.005,0,0.55,0
E. Morales,Atlanta United,Atlanta United II,"CB, RCB, LCB",21,488,0,0.52,0,0,United States,6.09,4.61,56,4.61,72,0.18,0.25,0.74,3.32,4.58,1.29,1,0.18,0,0,0.18,0,0,0,0.1,0,0,2,0.37,0,0,0,0,0,0.37,50,3.69,65,0.74,1.11,0.18,47.77,0,1.11,66.02,92.46,21.39,85.34,3.87,95.24,36.33,96.45,4.06,63.64,21.04,49.39,0,0,0,0.18,0,0,0,5.9,87.5,0.37,0,0.37,50,0,0,9.04,71.43,0,,0,,0,0,0,0,,,3.32,,
A. O'Connor,Vancouver FC,New York RB II,"CB, RCB",23,486,0,0.48,0,0.3,United States,11.85,6.67,75,4.44,79.17,0.56,0.65,0.93,6.3,7.39,0.37,0,0,0,0,0.74,0,0,0,0.09,0,0,3,0.56,33.33,0,0,0.19,100,0.74,50,2.41,30.77,1.3,0.56,0.19,25.37,0.19,0.37,41.85,82.74,18.89,70.59,1.67,77.78,17.22,95.7,6.48,45.71,20.7,39.33,0.05,0.37,0,0,0,0,0.19,5.56,56.67,0.56,66.67,0.56,0,0.37,0.19,8.33,66.67,0,,0,,0,0,0,0,,,1.11,,
G. Alonso,Huntsville City,Huntsville City,LB,,486,0,0.03,0,0,United States,7.87,10.41,46.67,2.08,33.33,0.69,1.05,0,2.31,3.49,1.85,2,0.37,0,0,2.54,0,0,0,0.01,0,0,3,0.69,0,0,0,3.7,37.5,2.31,50,6.02,42.31,1.39,2.31,0,34.7,3.01,1.16,40.72,84.66,13.19,77.19,8.1,100,11.57,84,1.16,60,17.58,22.82,0,0.23,0,0,0,0,0,3.24,85.71,3.01,53.85,0,0,0.93,0.93,6.02,76.92,0,,0,,0,0,0,0,,,0,,
I. Boehmer,Vancouver Whitecaps,Vancouver Whitecaps II,GK,23,484,0,0,0,0,Canada,1.67,0,0,0.74,100,0,0,0,1.67,1.71,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,100,0.19,100,0,0,0,16.74,0.19,0.19,28.64,89.61,12.83,79.71,0,0,14.32,98.7,8.18,65.91,27.54,45.15,0,0,0,0,0,0,0,0.93,20,0.37,0,0,0,0,0,5.02,74.07,7,1.3,26,4.83,1,73.08,7.9,1.47,0.9,0.167,0,3.16,0.74
T. Hasal,Los Angeles FC,Los Angeles II,GK,26,480,0,0,0,0,Canada,2.63,0,0,0.56,100,0,0,0,2.63,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,100,0,0,0,22.13,0.19,0.19,33,85.8,15.38,73.17,0,0,16.13,97.67,10.31,58.18,28.31,46.87,0,0,0,0,0,0,0,1.31,57.14,0.19,0,0.19,0,0,0,6.56,60,7,1.31,19,3.56,2,63.16,6.5,1.22,-0.5,-0.094,0,0.94,0.56
J. Ricketts,SJ Earthquakes,The Town,"LWF, LB",23,475,2,0.66,0,0.05,United States,6.44,4.93,73.08,1.89,40,0.38,0.48,0,2.46,3.15,1.71,1,0.19,0,0,5.87,0.38,2,0.38,0.12,0,0,9,1.71,77.78,22.222,0,3.03,50,4.17,68.18,10.61,62.5,2.46,3.79,0.76,20.46,2.27,3.03,26.15,85.51,8.72,82.61,7.77,100,5.49,75.86,0.76,75,17.77,28.97,0.01,0.57,0.19,0,0.19,100,0.19,1.71,66.67,3.03,62.5,0,0,0.76,1.52,4.55,91.67,0,,0,,0,0,0,0,,,0.19,,
