Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
A. Monreal,Municipal Liberia,Municipal Liberia,GK,30,3475,0,0,0,0,Mexico,1.84,0.1,50,0.8,90.32,0.03,0.04,0,1.76,2.44,0,3,0.08,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,100,0.13,80,0,0,0,6.5,0.23,0.08,14.22,84.88,8.16,77.14,0,0,5.67,95.89,4.74,62.84,33.53,49.47,0,0,0,0,0,0,0,1.74,47.76,0.05,0,0.13,20,0,0,3.88,71.33,45,1.17,152,3.94,9,70.39,46.04,1.19,1.04,0.027,0,2.33,0.8
Y. Román,Herediano,Herediano,LB,28,3437,4,3.36,3,2.5,Costa Rica,8.54,6.76,68.22,3.61,55.07,0.16,0.26,0.1,3.77,6.16,1.34,7,0.18,0,0,2.04,0.1,2,0.05,0.09,0,0,33,0.86,27.27,12.121,0.08,2.96,30.09,1.2,71.74,3.59,45.26,0.6,1.13,0.08,25.85,1.99,0.86,37.6,77.02,15.11,69.67,4.74,91.71,12.96,81.62,6.91,61.36,22.99,39.78,0.07,0.58,0.03,0,0.05,100,0.18,6.26,66.53,2.44,39.78,0.47,33.33,0.24,0.86,9.87,73.74,0,,0,,0,0,0,0,,,0.47,,
J. Méndez,San Carlos,San Carlos,"LW, RW",23,3394,5,4.96,0,1.2,Costa Rica,6.07,5.25,63.13,2.55,39.58,0.16,0.25,0.05,2.6,4.11,1.22,5,0.13,0,0,2.94,0.13,5,0.13,0.13,2,0.05,48,1.27,39.58,10.417,0,1.7,18.75,3.69,56.83,13.42,36.17,1.91,2.97,0.32,15.96,2.09,1.75,24.87,72.39,6.13,57.58,6.95,92.75,7.35,68.23,1.56,42.37,17,22.49,0.03,0.53,0.05,0,0.11,25,0.21,1.88,67.61,1.7,23.44,0.16,33.33,0.37,0.4,3.18,60,0,,0,,0,0,0,0,,,0.19,,
H. Muñoz,Puntarenas,Puntarenas,LCB,30,3386,0,0.52,0,0.05,Mexico,9.38,7.02,75.76,4.12,38.06,0.66,1.03,0.27,3.4,5.26,0.69,4,0.11,0,0,0.32,0,0,0,0.01,0,0,5,0.13,40,0,0,0.08,66.67,0.24,88.89,2.1,37.97,0.48,0.72,0.03,14.96,0.51,0.48,25.44,82.45,12.89,73.61,1.44,92.59,7.84,94.58,3.93,48.65,19.94,34.11,0,0.11,0,0,0,0,0,3.38,64.57,0.48,38.89,0.19,28.57,0.16,0.05,5.87,70.59,0,,0,,0,0,0,0,,,0.53,,
F. Escobar,Deportivo Saprissa,Deportivo Saprissa,"LCB, RCMF",30,3384,3,1.54,0,1.2,Panama,8.86,4.79,73.33,4.04,55.26,0.19,0.29,0.32,5.16,7.92,0.77,4,0.11,1,0.03,1.3,0.08,3,0.08,0.04,1,0.03,24,0.64,29.17,12.5,0,1.09,41.46,0.93,60,2.77,49.04,0.43,1.04,0.03,25.66,0.61,0.59,43.11,80.38,19.07,67.36,2.79,96.19,17.61,91.99,9.97,55.47,24.36,40.67,0.03,0.56,0,0,0.13,80,0.11,9.52,65.92,2.42,42.86,1.28,39.58,0.59,0.35,10.66,79.3,0,,0,,0,0,0,0,,,0.64,,
Allan Cruz,Herediano,Herediano,"LCMF, RCMF",29,3375,11,8.38,1,2.19,Costa Rica,5.89,4.56,62.57,3.87,32.41,0.93,1.51,0.19,2.11,3.41,0.91,2,0.05,1,0.03,1.23,0.29,11,0.29,0.22,5,0.13,59,1.57,49.15,18.644,0.03,0.37,35.71,0.64,41.67,4.03,43.71,1.57,0.45,0.03,19.79,0.59,1.25,27.65,81.1,10.16,66.14,3.47,96.15,9.33,90.29,3.68,52.9,19.14,35.61,0.06,0.64,0.08,0.03,0.13,40,0.11,5.68,61.97,1.17,40.91,0.4,40,0.45,0.11,4.85,76.92,0,,0,,0,0,0,0,,,0.19,,
Canhoto,Hatta,Alajuelense,"RW, RAMF",28,3370,8,8.31,5,3.67,Brazil,4.22,3.69,65.94,1.42,22.64,0,0,0.03,1.79,2.98,0.32,2,0.05,0,0,4.41,0.21,8,0.21,0.22,0,0,105,2.8,39.05,7.619,0.13,2.4,26.67,4.11,59.74,10.9,39.95,2.46,2.32,0.21,24.81,1.87,1.31,31.99,75.04,8.79,65.05,6.54,88.16,10.58,74.49,1.82,51.47,17.24,26.51,0.1,1.23,0.05,0,0.45,47.06,0.48,3.26,70.49,3.93,51.02,0.67,40,1.84,0.61,5.8,82.49,0,,0,,0,0,0,0,,,0,,
I. Lawrence,Sporting FC,Sporting FC,"LB, LW",22,3269,2,1.33,1,1.02,Costa Rica,9.55,7.82,68.66,2.37,36.05,0.33,0.54,0.14,3.85,6.28,1.35,4,0.11,0,0,1.82,0.06,2,0.06,0.04,0,0,25,0.69,28,8,0.03,2.37,23.26,2.23,41.98,5.31,36.79,1.13,1.76,0.14,20.57,1.51,0.61,29.93,73.05,11.7,63.53,5.81,93.84,7.63,73.65,3.85,49.29,20.17,34.88,0.03,0.47,0.03,0,0.19,71.43,0.08,4.46,58.02,2.45,35.96,0.44,31.25,0.52,0.66,6.64,65.98,0,,0,,0,0,0,0,,,0.39,,
G. Méndez,Guanacasteca,Guanacasteca,"LB, LW",33,3161,0,0.61,1,0.54,Costa Rica,8.51,6.8,61.51,2.51,53.41,0.48,0.64,0.17,3.84,5.06,1,6,0.17,0,0,1.11,0,0,0,0.02,0,0,9,0.26,11.11,0,0.03,0.94,33.33,1.68,45.76,5.41,41.05,0.37,1.62,0.28,15.43,0.68,1,25.37,74.07,12.76,66.07,3.67,95.35,6.01,76.78,5.75,51.49,20.87,32.81,0.02,0.31,0,0,0,0,0.09,4.95,62.07,1.4,36.73,0.46,43.75,0.34,0.31,7.6,70.04,0,,0,,0,0,0,0,,,0.2,,
L. Angulo,Hapoel Haifa,Alajuelense,"LCMF, LDMF",30,3158,2,2.48,1,1.6,Colombia,7.98,5.9,61.35,1.45,47.06,0.46,0.79,0.11,3.9,6.78,1.48,13,0.37,1,0.03,0.8,0.06,2,0.06,0.07,0,0,48,1.37,29.17,4.167,0.03,0.43,33.33,0.68,37.5,2.79,39.8,1,0.09,0,30.27,0.31,0.6,43.86,84.67,13.74,76.76,5.13,91.67,18.58,89.88,3.25,58.77,18.2,32.84,0.05,0.68,0,0.06,0.09,0,0.17,8.44,75.34,1.28,51.11,0.46,31.25,0.68,0.14,7.41,81.15,0,,0,,0,0,0,0,,,0.66,,
J. Ruiz,Alajuelense,Puntarenas,LB,20,3148,1,1.2,1,2.07,Costa Rica,11.35,8.49,68.01,4.26,46.98,0.69,1.06,0.29,4.89,7.52,1.17,8,0.23,1,0.03,3.52,0.03,1,0.03,0.03,0,0,36,1.03,16.67,2.778,0.03,3.89,32.35,3.6,56.35,8.52,43.29,1.03,2.63,0.26,19.33,2.06,1.09,31.56,68.39,13.52,61.73,4.09,88.11,8.61,71.1,5.98,47.37,21.41,35.95,0.06,0.57,0.03,0,0.06,100,0.23,5.2,56.59,3.55,41.94,0.49,47.06,0.49,1.09,8.26,67.13,0,,0,,0,0,0,0,,,0.46,,
W. Francis,Municipal Liberia,Municipal Liberia,"LB, LCB",34,3115,1,1.08,2,1.46,Costa Rica,9.77,8.55,69.59,3.67,60.63,0.29,0.42,0.2,3.52,5.08,1.53,11,0.32,0,0,1.01,0.03,1,0.03,0.03,1,0.03,16,0.46,18.75,6.25,0.06,1.47,39.22,0.61,52.38,2.69,37.63,0.38,0.61,0.03,20.63,0.87,0.38,32.16,78.17,17.22,70.47,3.03,96.19,8.09,83.93,5.61,50.52,21.38,36.41,0.04,0.35,0.03,0,0.06,50,0.12,5.49,65.26,1.91,42.42,0.61,52.38,0.43,0.52,8.61,71.81,0,,0,,0,0,0,0,,,0.32,,
C. Perez,Alajuelense,Alajuelense,"LW, AMF, RAMF",20,3093,5,3.7,5,3.02,Costa Rica,5.7,5.21,59.22,3.32,37.72,0.12,0.19,0.09,2.5,4.15,1.05,6,0.17,1,0.03,3.93,0.15,5,0.15,0.11,1,0.03,56,1.63,37.5,8.929,0.15,2.56,32.95,4.48,52.6,12.28,34.6,1.98,2.76,0.15,22.78,1.4,1.11,31.89,81.2,7.65,70.34,6.98,95,11.03,81.53,2.1,59.72,17.61,23.82,0.09,1.16,0.06,0.06,0.23,50,0.44,4.1,73.05,3.46,52.1,0.52,55.56,1.19,0.87,5.3,87.91,0,,0,,0,0,0,0,,,0.17,,
J. Quirós,Cartaginés,Cartaginés,RB,25,3071,3,1.07,5,2.43,Costa Rica,7.62,6.39,66.97,2.55,33.33,0.29,0.45,0.06,3.05,4.64,0.85,6,0.18,0,0,2.26,0.09,3,0.09,0.03,0,0,13,0.38,46.15,23.077,0.15,3.43,33.33,1.58,59.26,4.16,44.37,1.03,0.88,0.41,19.69,0.82,0.91,29.75,70.34,12.02,60.24,5.3,95.03,8.97,70.26,6.24,48.83,22.69,34.3,0.07,0.82,0,0.03,0.03,0,0.29,5.22,60.67,3.08,42.86,0.59,40,0.41,1.11,7.74,70.83,0,,0,,0,0,0,0,,,0.7,,
A. Mora,Puntarenas,Puntarenas,"LCMF, LDMF, DMF",28,3059,1,1.01,2,4.87,Costa Rica,8.44,7.12,61.57,1.97,43.28,0.56,0.89,0.09,3.5,5.57,1.32,11,0.32,0,0,1.32,0.03,1,0.03,0.03,0,0,19,0.56,36.84,5.263,0.06,0.85,48.28,1.29,50,4.68,42.14,0.44,1.18,0,27.83,0.38,0.91,43.93,79.37,18.48,66.08,4.53,90.91,16.27,90.42,7.21,51.02,21.17,39.74,0.14,1.38,0.03,0,0.12,50,0.24,10.15,66.38,2.8,46.32,1,38.24,0.97,0.41,9.41,80,0,,0,,0,0,0,0,,,0.62,,
Steven Cárdenas,Xelajú,Sporting FC,CF,33,3054,10,11.55,4,2.31,Costa Rica,2.36,2.36,50,9.61,39.88,0,0,0.18,1.18,1.72,1.18,4,0.12,0,0,2.21,0.29,6,0.18,0.34,0,0,89,2.62,37.08,11.236,0.12,1.06,41.67,1.71,46.55,6.42,32.11,3.77,0.71,0.12,12.2,2.8,1.39,18.62,75.47,3.3,66.07,4.95,84.52,5.95,77.72,1.12,60.53,16.49,20.83,0.07,0.88,0.03,0,0.03,0,0.27,1.68,61.4,1.09,59.46,0.15,40,0.65,0.44,2.21,61.33,0,,0,,0,0,0,0,,,0.03,,
E. Anderson,Deportivo Saprissa,Deportivo Saprissa,"RCB, RB",24,3051,0,0.72,1,0.44,Panama,10.74,8.88,77.41,4.4,59.73,0.03,0.04,0.27,3.83,5.78,1.12,6,0.18,0,0,0.27,0,0,0,0.02,0,0,6,0.18,66.67,0,0.03,0.09,66.67,0.21,42.86,1.53,36.54,0.35,0.62,0,25.31,0.47,0.29,38.94,84.17,17.29,72.87,1.89,96.88,16.76,94.89,7.08,57.5,23.23,37.98,0.01,0.12,0.06,0,0,0,0.03,5.46,61.08,0.27,22.22,0.32,45.45,0.03,0.06,8.76,73.06,0,,0,,0,0,0,0,,,1.39,,
M. Pereira,Cartaginés,Cartaginés,"RCB, LCB, CB",29,3004,2,2.13,0,0.14,Honduras,8.87,6.29,70.48,3.57,56.3,0.24,0.34,0.33,4.19,6.01,1.17,7,0.21,1,0.03,0.15,0.06,1,0.03,0.06,0,0,12,0.36,25,16.667,0,0.09,33.33,0.09,33.33,0.99,42.42,0.54,0.48,0,23.1,0.33,0.36,35.47,85.98,13.9,73.28,2.43,97.53,16.09,94.97,4.31,48.61,21.78,38.78,0,0.15,0.03,0,0,0,0.03,3.69,57.72,0.54,38.89,0.18,50,0.27,0,5.84,68.21,0,,0,,0,0,0,0,,,1.59,,
B. Martínez,San Carlos,San Carlos,CF,28,3003,15,11.67,2,1.36,Mexico,2.4,2.1,52.86,8,46.44,0.06,0.1,0.09,1.23,2,1.08,4,0.12,1,0.03,1.5,0.45,14,0.42,0.35,6,0.18,54,1.62,50,27.778,0.06,0.42,28.57,0.78,69.23,9.83,27.74,2.58,0.39,0,9.44,2.28,1.62,15.58,75.96,2.25,54.67,4.89,87.73,5.09,80,0.69,69.57,17.18,15.41,0.04,0.6,0,0,0.12,25,0.21,1.41,70.21,0.66,50,0.09,0,0.21,0.12,1.05,65.71,0,,0,,0,0,0,0,,,0.03,,
D. Colindres,Municipal Liberia,Municipal Liberia,"CF, RW, LW",40,2996,12,12.97,2,3.97,Costa Rica,3.18,3.3,52.73,2.82,30.85,0.06,0.09,0,1.38,2.01,1.41,3,0.09,0,0,3.97,0.36,8,0.24,0.39,0,0,108,3.24,35.19,11.111,0.06,3.51,24.79,3.21,55.14,13.49,34.97,3.6,1.26,0.06,21.9,2.67,1.89,29.86,67.91,8.8,64.85,5.26,86.86,11.11,62.97,3.94,52.67,20.99,34.98,0.12,1.77,0.15,0.06,0.3,60,0.39,5.74,62.83,4.6,41.18,0.78,38.46,1.56,1.02,6.13,83.82,0,,0,,0,0,0,0,,,0.09,,
D. Campos,Alajuelense,Alajuelense,"LAMF, LW",29,2989,12,8.87,2,3.39,Costa Rica,4.82,4.34,65.97,1.45,43.75,0.12,0.21,0.09,1.84,3.13,0.66,8,0.24,0,0,2.44,0.36,11,0.33,0.27,1,0.03,75,2.26,32,16,0.06,1.72,36.84,1.75,56.9,7.2,43.1,2.5,1.29,0.27,22.1,1.11,1.87,30.29,82.9,5.57,63.78,9.06,96.68,10.99,84.93,1.66,49.09,18.89,21.91,0.1,0.81,0.03,0.03,0.18,50,0.24,2.8,73.12,1.72,42.11,0.27,55.56,0.54,0.63,3.22,66.36,0,,0,,0,0,0,0,,,0.12,,
A. Hernández,Alajuelense,Puntarenas,"RW, CF, RAMF",23,2969,10,12.15,5,3.7,Costa Rica,2.64,2.33,63.64,1.39,17.39,0,0,0.03,1.15,1.83,0.55,4,0.12,0,0,3.79,0.3,9,0.27,0.37,0,0,73,2.21,43.84,13.699,0.15,1.46,35.42,5.09,45.24,13.19,35.4,3.61,2.06,0.39,10.58,1.88,1.82,14,73.59,3.06,71.29,3.06,86.14,4.03,75.19,0.39,53.85,17.65,13.26,0.11,0.79,0.06,0.03,0,0,0.45,0.91,63.33,1.39,65.22,0.03,100,0.97,0.58,1.58,69.23,0,,0,,0,0,0,0,,,0.03,,
C. Martínez,Alajuelense,Alajuelense,RB,26,2960,0,1.4,1,1.36,Costa Rica,8.73,6.42,63.03,2.4,49.37,0.94,1.48,0.09,3.74,5.87,0.79,7,0.21,0,0,1.4,0,0,0,0.04,0,0,11,0.33,27.27,0,0.03,2.49,28.05,1.13,51.35,4.1,34.81,1.06,1.09,0.06,25.84,0.76,0.88,37.4,82.6,13.68,77.11,5.5,95.58,11.1,83.29,4.38,61.81,18.45,33.13,0.04,0.55,0,0,0.12,25,0.12,5.41,75.28,2.16,38.03,0.4,38.46,0.52,0.61,7.48,80.08,0,,0,,0,0,0,0,,,0.43,,
A. Guevara,Cartaginés,Cartaginés,"RW, RAMF, AMF",36,2934,3,5.68,5,2.35,Costa Rica,5.55,4.75,65.81,1.01,18.18,0.34,0.49,0,2.09,3.02,0.77,5,0.15,0,0,2.64,0.09,2,0.06,0.17,0,0,55,1.69,36.36,5.455,0.15,1.72,30.36,2.39,57.69,5.92,44.04,1.56,1.44,0.52,26.75,1.2,0.92,36.47,84.61,9.39,78.76,8.37,94.14,12.88,84.29,2.79,65.93,18.71,29.24,0.07,0.83,0.12,0.03,0.18,66.67,0.31,5,76.69,2.73,52.81,0.67,81.82,1.1,0.55,6.63,80.56,0,,0,,0,0,0,0,,,0.18,,
J. Rodríguez,Herediano,Herediano,"RCMF, LCMF",25,2929,5,2.29,8,4.74,Costa Rica,7.65,7.01,65.35,1.57,37.25,0.09,0.16,0.09,2.98,5.03,0.92,0,0,0,0,2.15,0.15,5,0.15,0.07,0,0,61,1.87,26.23,8.197,0.25,1.17,23.68,2.06,61.19,7.37,42.92,0.71,1.81,0.22,25.93,1.08,0.74,36.75,80.85,12.66,69.17,5.78,96.81,13.06,84.71,3.07,47,18.91,30.97,0.15,1.38,0.03,0.03,0.25,50,0.37,6.73,70.32,2.09,35.29,0.49,37.5,0.58,0.34,5.84,79.47,0,,0,,0,0,0,0,,,0.37,,
Y. Salinas,Sporting FC,Sporting FC,"RB, RCB",26,2926,4,3.47,1,1.68,Costa Rica,9.63,7.11,66.67,5.17,54.17,0.15,0.23,0.34,4.74,6.99,1.45,10,0.31,0,0,1.91,0.12,4,0.12,0.11,1,0.03,22,0.68,31.82,18.182,0.03,2.37,42.86,1.14,59.46,3.66,47.06,0.62,1.35,0.12,20.85,1.32,0.89,31.93,77.75,12.76,73.25,4.49,94.52,10.86,79.6,4,60,19.77,35.02,0.05,0.52,0.03,0.03,0,0,0.34,4.12,69.4,2.52,46.34,0.34,54.55,0.31,1.02,7.75,68.65,0,,0,,0,0,0,0,,,1.38,,
A. Salazar,Alajuelense,Alajuelense,LCB,26,2864,1,2.59,0,0.34,Costa Rica,8.86,5.66,75,5.19,62.42,0.22,0.38,0.47,4.4,7.59,0.82,3,0.09,1,0.03,0.38,0.03,1,0.03,0.08,1,0.03,15,0.47,33.33,6.667,0,0.25,0,0.31,70,1.19,50,0.97,1.45,0,25.55,0.16,0.35,39.31,88.41,15.24,79.79,2.89,91.3,17.63,95.72,3.71,64.41,20.27,31.73,0.01,0.25,0.03,0.06,0.06,0,0.06,4.87,78.06,0.44,21.43,0.16,0,0.22,0,7.67,78.69,0,,0,,0,0,0,0,,,0.97,,
K. Fajardo,Pérez Zeledón,Pérez Zeledón,"LCB, RCB",35,2861,2,3.52,0,1.21,Costa Rica,8.62,4.37,69.06,5.76,62.84,0.13,0.15,0.5,5.47,6.69,0.79,2,0.06,0,0,0.31,0.06,2,0.06,0.11,0,0,19,0.6,21.05,10.526,0,0.13,50,0.28,44.44,0.79,36,1.04,0.19,0,18.75,0.22,0.5,33.16,86.24,15.89,78.42,1.98,95.24,13.21,94.05,7.17,65.79,22.89,34.62,0.04,0.19,0,0,0,0,0.16,3.68,60.68,0.35,9.09,0.19,33.33,0.25,0.06,7.33,72.1,0,,0,,0,0,0,0,,,1.32,,
K. Gutiérrez,Puntarenas,Puntarenas,"RCB, CB, LCB",35,2827,1,2.55,0,0.28,Costa Rica,7.19,3.53,78.38,3.98,57.6,0.19,0.29,0.41,4.23,6.36,0.29,1,0.03,0,0,0.16,0.03,0,0,0.08,0,0,19,0.6,21.05,5.263,0,0.1,33.33,0.06,0,0.54,29.41,0.73,0.45,0.03,20.28,0.38,0.41,31.84,85.5,12.45,72.12,1.94,98.36,15.41,94.83,6.97,59.36,23.2,37.05,0.01,0.13,0,0.03,0,0,0.06,4.27,61.94,0.51,37.5,0.41,23.08,0.29,0.03,5.95,68.98,0,,0,,0,0,0,0,,,1.5,,
P. Pemberton,Santa Ana,Santa Ana,GK,43,2825,0,0,0,0,Costa Rica,1.69,0.03,0,0.32,100,0,0,0,1.69,2.54,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,66.67,0,0,0,5.8,0.03,0.1,12.58,84.3,7.36,77.92,0,0,4.75,95.3,5.16,69.75,35.42,45.42,0,0,0,0,0,0,0,1.5,55.32,0.1,0,0.06,50,0,0,3.98,76.8,47,1.5,125,3.98,3,62.4,37.55,1.2,-9.45,-0.301,0,1.27,0.32
G. Torres,Deportivo Saprissa,Deportivo Saprissa,RW,28,2821,2,3.06,2,3.41,Costa Rica,6.41,6.86,62.79,1.56,38.78,0.06,0.11,0.1,2.04,3.37,1.28,0,0,0,0,5.58,0.06,2,0.06,0.1,0,0,44,1.4,38.64,4.545,0.06,4.08,32.03,6.73,55.45,14.87,40.56,1.85,2.36,0.16,19.91,1.56,1.5,28.84,76.55,7.27,69.3,7.53,92.37,8.68,71.69,1.21,34.21,17,21.29,0.11,1.05,0.1,0.06,0.03,0,0.41,2.14,67.16,3.48,43.12,0.06,0,0.51,1.31,4.24,73.68,0,,0,,0,0,0,0,,,0,,
S. Rodríguez,Herediano,Herediano,"RCB, DMF, RCMF",29,2804,0,0.7,3,1.22,Mexico,7.8,5.04,71.97,3.43,51.4,0.16,0.24,0.32,4.01,6.01,0.8,8,0.26,0,0,0.55,0,0,0,0.02,0,0,8,0.26,25,0,0.1,0.19,50,0.48,80,1.89,40.68,0.51,0.45,0.03,25.23,0.55,0.45,41.05,85.54,16.63,73.94,3.79,97.46,16.18,94.25,6,56.68,21.08,36.84,0.04,0.13,0.03,0,0,0,0.1,5.87,68.31,0.74,30.43,0.48,26.67,0.35,0.06,8.15,72.05,0,,0,,0,0,0,0,,,1.28,,
J. Madrigal,Santa Ana,Santa Ana,"CB, RCB",37,2755,4,2.52,0,0.21,Costa Rica,6.89,3.66,66.07,3.17,49.48,0.23,0.31,0.56,4.25,5.73,0.23,1,0.03,0,0,0.2,0.13,1,0.03,0.08,0,0,7,0.23,57.14,57.143,0,0.07,100,0,0,0.46,28.57,0.2,0.39,0,13.23,0.23,0.2,24.01,83.27,10.52,71.43,1.08,96.97,10.32,94.3,5.1,56.41,23.34,37.45,0.01,0.13,0,0,0,0,0,2.84,56.32,0.36,63.64,0.36,54.55,0.23,0.07,5.1,63.46,0,,0,,0,0,0,0,,,0.69,,
Kenay Reyes,Deportivo Saprissa,Deportivo Saprissa,RB,18,2743,1,2.41,1,2.41,Costa Rica,9.19,8.89,67.53,4.23,51.16,0.16,0.26,0.13,3.02,4.72,1.31,7,0.23,1,0.03,2.49,0.03,1,0.03,0.08,0,0,24,0.79,20.83,4.167,0.03,2.56,29.49,2.69,57.32,4.66,45.77,1.08,1.35,0.23,17.52,1.54,0.43,27.46,71.33,10.63,62.65,4.2,92.19,8.37,71.37,4.27,40.77,21.34,34.29,0.08,0.59,0,0,0.03,100,0.23,3.22,60.2,3.02,36.96,0.56,29.41,0.52,0.82,6.46,64.97,0,,0,,0,0,0,0,,,0.43,,
J. Reyes,Sporting FC,Sporting FC,"RW, RCMF, LCMF",27,2727,7,4.48,5,4.76,Honduras,6.57,5.18,59.87,2.18,45.45,0.33,0.49,0.03,3.14,4.68,0.99,3,0.1,0,0,3.37,0.23,6,0.2,0.15,0,0,63,2.08,39.68,11.111,0.17,1.12,38.24,3.66,52.25,9.74,41.02,1.25,1.98,0.2,19.44,1.32,1.52,29.27,78.24,9.17,65.47,5.71,91.91,9.6,84.88,2.34,50.7,17.91,29.99,0.16,1.29,0,0.03,0.26,75,0.26,4.75,70.83,2.05,50,0.69,52.38,0.79,0.5,4.82,73.29,0,,0,,0,0,0,0,,,0.3,,
K. Gómez,Puntarenas,Puntarenas,RB,25,2723,0,1.1,5,2.01,Costa Rica,8.49,6.64,70.65,2.25,39.71,0.66,1,0.07,3.14,4.73,0.63,6,0.2,0,0,2.15,0,0,0,0.04,0,0,16,0.53,12.5,0,0.17,2.78,39.29,2.02,49.18,5.16,37.82,0.79,0.83,0.13,17.02,1.29,0.79,26.21,72.01,9.98,60.93,4.63,90.71,7.04,73.24,4.46,40.74,20.1,33,0.07,0.46,0.03,0.07,0.03,0,0.36,3.4,56.31,2.41,46.58,0.33,20,0.4,1.09,6.21,64.36,0,,0,,0,0,0,0,,,0.17,,
A. Climaco,Pérez Zeledón,Santos de Guápiles,"LB, LCB",24,2715,1,0.51,4,1.34,Costa Rica,8.39,6.73,68.97,3.08,48.39,0.13,0.18,0.23,3.61,4.91,0.7,5,0.17,2,0.07,1.46,0.03,1,0.03,0.02,0,0,13,0.43,38.46,7.692,0.13,1.46,34.09,1.23,64.86,5.01,52.98,0.56,1.33,0.27,23.07,0.96,1.76,34.61,75.67,16.48,63.18,3.81,93.91,11.24,87.32,8.39,47.43,24.28,39.23,0.04,0.33,0.03,0.03,0.03,0,0.2,5.73,53.18,1.79,37.04,0.4,25,0.3,0.43,8.59,67.95,0,,0,,0,0,0,0,,,1.03,,
H. Quirós,Herediano,Herediano,"RB, LB",26,2711,0,0.93,3,2.23,Costa Rica,9.36,6.51,61.73,2.72,48.78,0.2,0.32,0.17,5.15,8.39,1.39,3,0.1,0,0,2.36,0,0,0,0.03,0,0,15,0.5,6.67,0,0.1,3.05,33.7,2.52,50,6.37,33.85,1.1,2.12,0.2,22.34,1.76,0.63,34.46,72.74,13.05,63.36,5.61,93.49,9.63,77.24,3.62,42.2,18.96,35.93,0.07,0.6,0.07,0,0.13,25,0.17,4.58,57.25,2.56,42.86,0.46,14.29,0.4,1.03,7.67,65.37,0,,0,,0,0,0,0,,,0.43,,
M. Torres,Deportivo Saprissa,Deportivo Saprissa,"RCMF, CF",38,2708,6,4.68,10,8.6,Argentina,4.82,3.46,65.38,1.2,52.78,0.07,0.1,0.13,2.49,3.81,0.73,6,0.2,2,0.07,3.39,0.2,4,0.13,0.16,0,0,50,1.66,48,12,0.33,2.36,42.25,2.29,62.32,8.67,42.91,0.7,2.19,0.17,33.9,1.2,1.99,47.16,80.9,17.45,73.52,6.35,93.19,16.45,85.66,6.02,62.43,19.2,36.58,0.29,2.43,0.13,0.03,0.2,83.33,0.43,10.04,72.85,4.12,58.87,1.46,50,1.43,0.9,10.1,85.86,0,,0,,0,0,0,0,,,0.2,,
M. Ureña,Cartaginés,Cartaginés,"CF, RAMF",35,2700,11,7.74,3,2.9,Costa Rica,3.02,2.41,56.34,2.51,27.03,0.1,0.15,0.24,1.56,2.28,0.78,4,0.13,0,0,2.03,0.37,11,0.37,0.26,2,0.07,54,1.83,51.85,20.37,0.1,0.85,20,1.53,51.11,6.47,29.84,2.85,1.32,0.24,15.05,1.8,0.92,20.17,71.76,4.34,51.56,4.61,84.56,7.29,74.42,0.98,41.38,17.22,22.3,0.1,1.08,0.03,0,0.24,57.14,0.31,2.31,52.94,1.66,46.94,0.41,50,0.88,0.14,1.93,70.18,0,,0,,0,0,0,0,,,0,,
