Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
L. Gutiérrez,Querétaro,Querétaro U21,"RW, RB",23,407,1,0.45,1,0.88,Mexico,7.08,5.31,75,1.33,33.33,0.22,0.22,0.44,2.87,2.89,0.44,0,0,0,0,3.1,0.22,1,0.22,0.1,0,0,5,1.11,40,20,0.22,2.21,40,3.32,53.33,7.52,35.29,1.33,1.77,0,16.58,1.33,0.44,23.22,70.48,9.73,65.91,3.98,83.33,5.75,65.38,2.65,58.33,18.21,26.72,0.19,0.66,0,0.22,0,0,0.44,4.2,63.16,1.11,60,0,0,0,1.11,5.31,75,0,,0,,0,0,0,0,,,0,,
J. Reyes,Club Tijuana,Club Tijuana U21,"RCB, LCB",27,162,0,0,0,0,Mexico,7.78,3.89,85.71,5,77.78,0,0,0.56,4.44,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,66.67,0,0,0,23.33,0,1.67,40.56,86.3,13.89,80,5,100,18.33,87.88,3.89,57.14,21.64,45.71,0,0,0,0,0,0,0,2.22,25,0,0,0,0,0,0,7.78,57.14,0,,0,,0,0,0,0,,,5,,
J. Alcantar,Necaxa,Necaxa U21,LCB,22,74,0,0,0,0,Mexico,7.3,7.3,66.67,3.65,33.33,0,0,0,2.43,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,1.22,0,14.59,0,1.22,30.41,88,15.81,76.92,1.22,100,10.95,100,4.86,75,24.34,46.2,0,0,0,0,0,0,0,6.08,80,0,0,0,0,0,0,7.3,100,0,,0,,0,0,0,0,,,1.22,,
C. López,Atlético de San Luis,Atlético de San Luis U21,GK,25,164,0,0,0,0,Mexico,2.2,0,0,0,0,0,0,0,2.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11,0,0,29.09,67.92,17.01,45.16,0,0,12.07,100,16.46,43.33,40.77,55.14,0,0,0,0,0,0,0,7.13,30.77,0.55,0,2.2,25,0,0,10.43,57.89,1,0.55,5,2.74,0,80,0.6,0.33,-0.4,-0.22,0,1.1,0
S. Mariscal,Santos Laguna,Santos Laguna U21,LCMF,22,96,0,0,0,0,Mexico,7.5,6.56,42.86,2.81,66.67,0.94,1.11,0.94,3.75,4.44,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,100,0,0,0,17.81,0,0,31.88,82.35,9.38,60,1.88,100,17.81,94.74,4.69,80,23.74,37.99,0,0,0,0,0,0,0.94,6.56,42.86,0.94,100,0,0,0.94,0,2.81,66.67,0,,0,,0,0,0,0,,,0,,
G. Martínez,Atlético de San Luis,Atlético de San Luis U21,"RCB, CB",23,471,0,0.24,0,0,Mexico,5.35,3.44,61.11,2.68,71.43,0.57,0.96,0.38,2.68,4.47,0.57,1,0.19,0,0,0.96,0,0,0,0.05,0,0,5,0.96,40,0,0,0,0,0.57,100,3.44,72.22,0.76,1.15,0,35.92,0.19,2.29,49.68,93.08,14.52,82.89,4.97,96.15,26.18,97.81,4.01,57.14,21.4,40.49,0,0,0,0.19,0,0,0,3.63,57.89,0,0,0,0,0,0,6.5,73.53,0,,0,,0,0,0,0,,,3.82,,
J. Hernández,Club Tijuana,Club Tijuana U21,GK,26,195,0,0,0,0,Mexico,0.46,0,0,0,0,0,0,0,0.46,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.77,0.46,0.46,29.08,80.95,18,71.79,0,0,10.62,95.65,18.46,70,36.94,46.74,0,0,0,0,0,0,0,3.69,37.5,0.46,0,0.46,100,0.46,0,11.54,76,2,0.92,8,3.69,0,75,1.65,0.76,-0.35,-0.162,0,0,0
A. Mejía,Club Tijuana,Club Tijuana U21,LCMF,24,97,0,0.1,0,0,Mexico,17.63,8.35,77.78,4.64,80,1.86,2.5,0.93,9.28,12.5,0.93,0,0,0,0,0.93,0,0,0,0.09,0,0,1,0.93,100,0,0,1.86,0,0.93,0,6.49,14.29,0.93,0,0,24.12,0,0,44.54,89.58,9.28,90,9.28,100,17.63,84.21,3.71,50,17.79,41.79,0,0,0,0,0,0,0,4.64,80,0.93,0,0,0,0,0,3.71,100,0,,0,,0,0,0,0,,,0.93,,
S. Naveda,América,América U21,"DMF, RCB, CB",24,102,0,0.04,0,0,Mexico,7.94,5.29,66.67,3.53,75,0,0,0.88,4.41,10,0.88,1,0.88,0,0,2.65,0,0,0,0.04,0,0,2,1.76,50,0,0,0,0,1.76,100,7.94,77.78,1.76,2.65,0,27.35,0,5.29,40.59,89.13,12.35,85.71,5.29,100,19.41,90.91,0.88,100,19.64,39.79,0,0.88,0,0,0,0,0,8.82,100,0,0,0,0,0,0,7.06,100,0,,0,,0,0,0,0,,,0.88,,
A. Álvarez,Toluca,Deportivo Toluca U21,"LB, LCMF, CF",22,255,0,0.02,0,0.29,Mexico,6.71,4.94,42.86,1.76,40,0.71,1.13,0,3.88,6.23,1.76,1,0.35,1,0.35,3.18,0,0,0,0.01,0,0,1,0.35,100,0,0,2.12,50,4.24,41.67,12,26.47,0,2.47,0.35,27.88,0.35,3.18,39.88,84.96,10.24,79.31,8.47,87.5,13.41,92.11,4.59,69.23,21.29,31.56,0.1,0.71,0,0,0,0,0,7.76,81.82,1.76,60,0.71,50,0,0.71,8.47,91.67,0,,0,,0,0,0,0,,,1.41,,
