Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
C. Bedia,Young Boys,Young Boys,CF,29,1179,6,8.18,0,0.33,Côte d'Ivoire,3.13,3.36,59.09,5.42,32.39,0,0,0.15,1.15,1.69,1.45,1,0.08,0,0,2.44,0.46,5,0.38,0.62,1,0.08,33,2.52,45.45,18.182,0,0.31,50,2.21,51.72,9.47,24.19,4.35,0.99,0,7.79,1.83,0.61,11.68,80.39,2.06,55.56,3.89,98.04,2.44,81.25,0.15,0,13.4,3.81,0.03,0.69,0.08,0,0,0,0.15,0.69,44.44,0.53,42.86,0,0,0.76,0.15,0.84,63.64,0,,0,,0,0,0,0,,,0,,
C. Fassnacht,Young Boys,Young Boys,"RW, LW, AMF",32,1523,11,8.73,0,1.11,Switzerland,5.44,4.08,60.87,2.42,31.71,0.06,0.08,0.12,2.9,4.13,0.83,3,0.18,0,0,2.01,0.65,11,0.65,0.52,1,0.06,40,2.36,47.5,27.5,0,0.83,28.57,1,64.71,3.96,22.39,3.72,1.24,0.06,16.66,1.48,0.18,22.75,77.4,7.03,60.5,5.79,94.9,4.61,80.77,1.54,50,14.32,17.78,0.07,0.83,0.12,0,0.18,0,0.3,2.84,60.42,1.42,45.83,0.24,25,0.95,0.24,3.19,66.67,0,,0,,0,0,0,0,,,0.3,,
E. Colley,Young Boys,Young Boys,"CF, RW, AMF",25,1189,3,4.45,2,1.42,Gambia,4.69,4.24,64.29,2.27,26.67,0.23,0.36,0.23,1.74,2.77,1.06,4,0.3,0,0,4.01,0.23,2,0.15,0.34,0,0,36,2.72,33.33,8.333,0.15,2.27,26.67,4.47,54.24,8.33,39.09,4.39,2.42,0.76,18.85,2.5,0.61,24.37,76.4,4.92,67.69,6.06,86.25,8.55,81.42,1.67,63.64,18,16.71,0.11,0.98,0,0.08,0.15,50,0.38,1.82,87.5,1.51,40,0.23,33.33,1.14,0.53,2.88,81.58,0,,0,,0,0,0,0,,,0.15,,
A. Antunes,Servette,Servette,"AMF, CF",25,1436,2,3.32,3,0.95,Switzerland,5.64,5.39,53.49,3.76,35,0.75,1.04,0.06,2.01,2.78,1.63,4,0.25,1,0.06,3.38,0.13,2,0.13,0.21,1,0.06,32,2.01,43.75,6.25,0.19,1.07,35.29,3.13,68,10.91,44.83,2.69,2.19,0.38,24.44,1.57,2.63,34.22,81.32,9.4,72.67,7.27,90.52,8.08,84.5,1.32,61.9,14.64,21.37,0.06,0.88,0.06,0.06,0.06,0,0.25,3.95,74.6,2.63,57.14,0.13,0,1.5,0.31,4.45,66.2,0,,0,,0,0,0,0,,,0.13,,
A. Barišić,Basel,Basel,RCB,24,2599,1,0.96,0,0.63,Croatia,10.39,7.03,74.38,3.95,56.14,0.21,0.28,1,4.95,6.7,0.76,4,0.14,0,0,0.62,0.03,1,0.03,0.03,1,0.03,9,0.31,44.44,11.111,0,0.48,50,0.48,50,1.77,39.22,0.55,1.49,0.1,34.59,0.28,0.38,50.59,89.6,18.87,81.65,3.12,94.44,24.07,95.4,5.33,64.94,21.87,37.78,0.02,0.24,0,0,0,0,0.03,6.3,74.18,0.59,47.06,0.1,66.67,0.14,0.24,10.15,76.45,0,,0,,0,0,0,0,,,2.01,,
B. Mendy,,Zürich,LB,31,366,0,0.36,1,0.8,France,6.64,3.69,53.33,1.97,62.5,0.25,0.43,0.25,4.43,7.83,0.98,1,0.25,0,0,2.46,0,0,0,0.09,0,0,6,1.48,16.67,0,0.25,4.67,42.11,1.23,20,5.41,13.64,0.98,0.74,0,23.61,0.74,0,38.11,70.97,17.46,67.61,4.67,89.47,9.34,65.79,4.92,60,20.76,30.87,0.2,1.48,0,0,0,0,1.23,3.69,86.67,3.69,53.33,0,0,0.25,1.97,11.31,58.7,0,,0,,0,0,0,0,,,0.49,,
S. Zuber,Zürich,Zürich,"CF, AMF, LW",34,1913,7,8.48,3,3.48,Switzerland,4.85,3.58,64.47,2.49,35.85,0.33,0.57,0.05,2.21,3.82,0.85,2,0.09,0,0,3.72,0.33,4,0.19,0.4,0,0,63,2.96,42.86,11.111,0.14,1.74,29.73,3.25,57.97,10.96,34.33,4.19,1.88,0.33,23.34,1.27,1.27,31.76,78.52,9.08,71.5,5.46,95.69,9.22,79.59,1.55,63.64,16.3,22.12,0.16,1.18,0.05,0.05,0.14,33.33,0.47,4.28,73.63,2.92,48.39,0.14,33.33,1.32,0.56,4,83.53,0,,0,,0,0,0,0,,,0.19,,
G. Koutsias,Lugano,Lugano,CF,21,1318,6,6.97,0,1.12,Greece,2.87,2.25,42.42,5.05,36.49,0.2,0.32,0.07,1.71,2.64,0.68,2,0.14,0,0,2.66,0.41,6,0.41,0.48,1,0.07,40,2.73,57.5,15,0,0.34,20,2.05,50,7.37,28.7,3.76,1.02,0.27,12.63,2.66,0.75,16.8,77.64,2.05,50,6.83,92,4.17,67.21,0.55,50,14.09,13.19,0.08,0.75,0,0,0,0,0.2,0.68,40,0.61,100,0,0,0.75,0.07,1.16,41.18,0,,0,,0,0,0,0,,,0,,
I. Aliseda,Cerro Porteño,Lugano,"LAMF, CF, LW",25,1061,6,4.35,1,1.19,Argentina,2.46,2.54,53.33,1.61,52.63,0.08,0.14,0.08,1.02,1.72,0.25,0,0,0,0,3.22,0.51,6,0.51,0.37,2,0.17,34,2.88,47.06,17.647,0.08,0.59,85.71,2.29,59.26,10.52,35.48,3.99,2.88,0.25,24.51,2.04,1.44,33.17,88.75,3.65,79.07,11.71,94.93,10.69,84.13,1.02,66.67,16.27,15.26,0.1,1.19,0,0.17,0,0,0.34,1.36,81.25,1.27,53.33,0,0,1.02,0.42,1.95,60.87,0,,0,,0,0,0,0,,,0.34,,
C. Witzig,St. Gallen,St. Gallen,"AMF, LCMF, RWF",24,2578,7,4.67,7,4.63,Switzerland,6.25,6.67,53.4,2.2,25.4,0.07,0.09,0.07,2.62,3.48,1.12,5,0.17,0,0,2.86,0.24,7,0.24,0.16,0,0,54,1.89,37.04,12.963,0.24,1.85,24.53,3.88,44.14,7.99,35.37,3.32,1.75,0.38,20.07,1.12,1.19,26.71,69.8,8.1,56.47,5.17,92.57,8.38,71.25,1.99,43.86,17.3,29.23,0.16,1.15,0.03,0,0.14,0,0.52,3.39,62.89,2.13,36.07,0.31,22.22,0.91,0.49,4.96,66.2,0,,0,,0,0,0,0,,,0.49,,
M. Senaya,Auxerre,Lausanne Sport,RB,24,554,0,0.04,0,0.02,France,14.3,10.23,73.02,3.74,60.87,0.97,1.4,0.16,5.85,8.37,1.3,2,0.32,1,0.16,1.95,0,0,0,0.01,0,0,4,0.65,0,0,0,2.92,5.56,3.09,52.63,9.42,46.55,0.65,0.81,0,22.09,2.27,1.95,38.18,70.64,19.66,63.64,5.36,100,7.15,65.91,6.17,42.11,23.3,36.94,0,0.16,0,0,0.32,50,0,6.82,59.52,3.09,21.05,0.81,20,0.49,0.16,9.42,63.79,0,,0,,0,0,0,0,,,0.49,,
M. Mahmoud,Lugano,Lugano,"RDMF, LCMF, LDMF",25,1557,4,2.78,0,1,Tunisia,6.94,7.17,61.29,2.37,58.54,0.12,0.18,0.23,2.43,3.83,1.73,1,0.06,1,0.06,1.1,0.23,4,0.23,0.16,1,0.06,26,1.5,34.62,15.385,0,0.17,33.33,0.98,52.94,4.86,40.48,2.31,1.45,0.17,23.82,0.75,0.69,34.22,86.66,8.73,76.16,6.71,93.97,11.73,88.18,2.25,66.67,16.84,26.47,0.06,0.58,0.06,0,0.17,0,0.23,4.62,71.25,1.39,54.17,0.17,33.33,0.98,0,3.99,76.81,0,,0,,0,0,0,0,,,0.46,,
L. Görtler,St. Gallen,St. Gallen,"RCMF, RDMF",31,1849,5,3.06,2,2.96,Germany,9.73,7.69,56.33,4.28,52.27,0.73,0.96,0.49,4.67,6.14,2,10,0.49,1,0.05,1.9,0.24,5,0.24,0.15,3,0.15,35,1.7,45.71,14.286,0.1,1.51,32.26,1.07,45.45,5.99,45.53,2.68,0.73,0.1,29.16,0.49,1.65,44.44,76.45,16.55,60.29,7.01,94.44,14.26,84.64,7.59,47.44,20.56,37.5,0.14,0.88,0.05,0,0.39,37.5,0.63,9.39,53.89,4.48,43.48,2.09,30.23,1.65,0.49,8.03,76.36,0,,0,,0,0,0,0,,,0.83,,
J. Okita,Bodrumspor,Zürich,"AMF, LW, CF",29,333,1,0.97,1,0.98,Germany,5.41,5.14,47.37,2.97,45.45,0.27,0.45,0,2.7,4.55,1.35,3,0.81,0,0,3.51,0.27,1,0.27,0.26,0,0,9,2.43,66.67,11.111,0.27,2.16,12.5,4.86,33.33,12.16,33.33,2.43,1.89,0.81,17.03,3.24,1.08,20,68.92,3.24,58.33,4.59,82.35,6.49,66.67,2.16,62.5,22.97,19.61,0.26,2.43,0,0,0,0,0,1.89,57.14,2.16,37.5,0,0,0.81,0.27,2.16,62.5,0,,0,,0,0,0,0,,,0.54,,
D. Kutesa,AEK Athens,Servette,"LAMF, LW",27,2687,15,12.08,3,4.83,Switzerland,3.22,3.38,62.38,1.47,43.18,0,0,0.1,1.11,1.47,0.57,2,0.07,0,0,6.87,0.5,15,0.5,0.4,0,0,98,3.28,44.9,15.306,0.1,2.58,37.66,8.57,50.39,14.37,39.16,4.52,4.32,0.8,17.32,1.78,1.27,20.47,74.14,4.35,63.85,5.59,87.43,5.9,68.18,0.84,40,15.54,13.44,0.16,0.94,0,0,0.2,50,0.44,1.84,74.55,2.78,51.81,0.33,30,1.24,0.94,2.75,79.27,0,,0,,0,0,0,0,,,0,,
D. Schmid,Basel,Basel,"LB, LWB",27,3138,4,4.16,5,4.38,Switzerland,7.74,4.96,52.02,3.15,55.45,0.29,0.39,0.23,4.88,6.71,0.92,6,0.17,0,0,2.81,0.11,4,0.11,0.12,2,0.06,39,1.12,25.64,10.256,0.14,3.81,36.84,1.66,67.24,3.87,49.63,1.89,1.86,0.29,29.63,2.52,1.15,41.73,80.76,14.6,76.62,8.03,95,12.56,79.68,3.13,55.05,19.1,29.92,0.13,0.98,0.06,0.09,0.06,0,0.52,4.39,69.28,3.38,59.32,0.26,33.33,0.95,1.35,8.75,79.67,0,,0,,0,0,0,0,,,0.34,,
J. Hadjam,Young Boys,Young Boys,LB,22,2708,2,1.89,2,4.38,France,9.87,7.31,69.09,2.82,61.18,0.13,0.19,0.13,4.69,6.8,0.96,5,0.17,1,0.03,3.92,0.07,2,0.07,0.06,0,0,32,1.06,18.75,6.25,0.07,2.86,31.4,4.49,62.22,11.37,47.08,1.69,3.22,0.76,31.81,1.6,1.66,44.34,80.13,17.25,74.18,7.61,96.07,11.83,81.18,4.09,47.15,18.92,36.25,0.15,0.86,0.03,0.07,0.13,25,0.43,6.81,67.8,3.19,41.67,0.27,37.5,0.96,0.86,9.64,80,0,,0,,0,0,0,0,,,0.9,,
Kevin Carlos,Nice,Basel,CF,24,2238,13,14.9,0,1.11,Spain,2.01,2.61,46.15,6.51,43.21,0,0,0.04,0.8,1.17,1.77,5,0.2,0,0,2.57,0.52,13,0.52,0.6,3,0.12,93,3.74,44.09,13.978,0,0.28,57.14,1.61,45,11.02,30.29,5.03,0.68,0.04,9.49,1.85,1.53,12.91,78.5,1.61,65,3.38,85.71,4.38,78.9,0.56,64.29,14.17,12.51,0.04,0.52,0.12,0,0.08,50,0.12,0.76,68.42,0.4,60,0.08,50,0.56,0.08,0.76,52.63,0,,0,,0,0,0,0,,,0,,
X. Shaqiri,Basel,Basel,"AMF, CF, RWF",34,2775,18,9.7,20,12.87,Kosovo,1.78,1.85,33.33,0.55,29.41,0.06,0.09,0,1.1,1.58,0.94,3,0.1,0,0,3.44,0.58,15,0.49,0.31,0,0,78,2.53,39.74,23.077,0.65,2.37,34.25,2.27,54.29,9.37,40.83,2.56,1.3,0.23,37.23,1.36,1.85,45.89,78.09,17.29,67.17,8.14,92.83,13.26,84.6,5.48,59.76,18.16,32.53,0.42,3.05,0.03,0.13,0.75,52.17,0.68,7.26,72.77,6.62,57.35,2.17,44.78,3.7,0.88,9.73,85.67,0,,0,,0,0,0,0,,,0.03,,
R. Raveloson,Young Boys,Young Boys,"RCMF, LCMF, LDMF",28,1651,2,0.76,0,0.26,Madagascar,7.58,4.74,70.11,3.43,60.32,0.16,0.23,0.55,4.09,5.83,0.6,3,0.16,0,0,0.65,0.11,2,0.11,0.04,0,0,24,1.31,20.83,8.333,0,1.09,15,0.44,50,3.54,46.15,0.65,0.6,0.05,23.22,0.38,1.2,37.23,82.58,11.99,66.82,5.67,98.08,14.99,87.64,5.56,59.8,20.05,33.45,0.01,0.44,0.11,0,0.16,0,0.16,6.54,70,2.45,28.89,0.71,15.38,0.6,0.33,5.94,73.39,0,,0,,0,0,0,0,,,0.93,,
T. Verón Lupi,Grasshopper,Grasshopper,"RW, RAMF",25,947,3,2.24,3,3.63,Argentina,9.98,10.17,57.94,2.38,32,0.38,0.5,0.38,3.71,4.83,1.33,4,0.38,0,0,7.7,0.29,3,0.29,0.21,0,0,25,2.38,40,12,0.29,7.03,27.03,7.22,67.11,13.88,48.63,2.95,2.47,0.19,17.58,0.76,1.81,29.18,64.5,7.7,64.2,4.37,97.83,10.07,55.66,1.9,60,19.21,20.08,0.34,2.19,0,0.1,0,0,1.05,2.95,58.06,5.61,35.59,0.1,0,0.86,1.9,5.23,69.09,0,,0,,0,0,0,0,,,0.1,,
M. Chouiar,RSB Berkane,Zürich,"LWF, AMF, CF",26,2967,5,7.29,4,8.58,France,5.1,5.58,55.98,1.73,43.86,0.06,0.1,0.03,1.91,3.04,1.64,7,0.21,0,0,5.01,0.15,5,0.15,0.22,0,0,72,2.18,31.94,6.944,0.12,1.7,32.14,6.37,57.62,14.56,42.29,2.94,2.67,0.12,21.99,1.55,1.12,32.15,79.15,7.64,72.22,6.67,90.45,10.71,81.59,1.7,66.07,16.76,27.99,0.26,2.31,0.09,0.06,0.21,42.86,0.64,3.76,79.84,2.58,57.65,0.3,40,1.24,0.58,4.97,79.27,0,,0,,0,0,0,0,,,0.21,,
A. Kade,Augsburg,Basel,"RAMF, RB, RW",21,2520,4,5.28,3,3.5,Germany,9.39,7.93,60.81,2.43,54.41,0.25,0.35,0.07,4.32,6.11,1.18,5,0.18,0,0,3.75,0.14,4,0.14,0.19,0,0,48,1.71,41.67,8.333,0.11,2.14,28.33,3.89,58.72,8.93,46,2.82,3.54,0.93,21.5,1.79,1.18,31.43,76.93,9.21,65.12,6.21,90.23,9.43,83.33,1.29,47.22,16.15,21.51,0.13,1.04,0.11,0.14,0.18,80,0.46,3.5,72.45,2.36,54.55,0.18,80,1.18,0.68,6.04,72.78,0,,0,,0,0,0,0,,,0.29,,
M. Aké,Zulte-Waregem,Yverdon Sport,"LWF, LW, RWB",24,2899,7,7.17,2,3.19,France,4.81,4.35,57.14,1.86,33.33,0.06,0.08,0.03,2.27,2.77,0.68,3,0.09,0,0,3.51,0.22,6,0.19,0.22,1,0.03,57,1.77,45.61,12.281,0.06,1.52,34.69,3.48,60.71,9.31,46,1.4,1.96,0.16,17.14,1.89,1.71,23.41,72.15,7.95,61.72,4.16,88.06,7.33,75.42,3.38,55.05,18.43,34.81,0.1,0.68,0.03,0,0.19,33.33,0.34,3.54,57.02,2.3,45.95,0.37,25,0.68,0.56,4.75,66.01,0,,0,,0,0,0,0,,,0.19,,
J. von Moos,Luzern,Servette,"RAMF, RW, LW",24,582,0,1.73,1,1.81,Switzerland,7.27,6.03,58.97,3.09,20,0.77,1.11,0,2.94,4.22,0.77,1,0.15,0,0,4.79,0,0,0,0.27,0,0,9,1.39,22.22,0,0.15,1.55,40,6.8,56.82,17.47,39.82,3.09,1.7,0,13.61,1.86,1.08,22.73,80.95,7.27,85.11,3.87,92,6.34,85.37,1.24,50,16.06,8.33,0.28,1.55,0.31,0.31,0,0,0.77,2.63,94.12,1.86,75,0.15,100,1.24,0.46,4.79,93.55,0,,0,,0,0,0,0,,,0,,
S. Karweina,Luzern,Luzern,"CF, AMF, LW",26,962,3,4.83,1,0.93,Germany,4.49,4.77,56.86,3.46,16.22,0.28,0.37,0,1.5,1.95,0.84,1,0.09,0,0,3.56,0.28,2,0.19,0.45,1,0.09,31,2.9,41.94,9.677,0.09,0.75,25,3.37,63.89,9.36,46,3.18,2.06,0.37,17.87,1.59,2.06,24.32,72.31,7.3,56.41,6.64,87.32,6.46,71.01,2.15,65.22,17.29,23.87,0.09,0.84,0.09,0,0.28,0,0.19,3.27,57.14,1.87,45,0.84,44.44,1.31,0.09,3.74,60,0,,0,,0,0,0,0,,,0.09,,
B. Schmitz,Bayern München II,Grasshopper,"RB, LB",30,2246,0,1.4,5,3.52,Germany,9.1,7.25,55.25,2.89,52.78,0.16,0.21,0.08,4.93,6.42,0.96,3,0.12,0,0,1.6,0,0,0,0.06,0,0,11,0.44,18.18,0,0.2,2.24,39.29,0.84,61.9,2.16,57.41,0.84,0.84,0.08,21.28,1.44,0.68,33.7,71.94,17.39,65.21,3.73,93.55,7.29,75.82,5.69,57.75,19.44,31.4,0.14,0.72,0,0.04,0.12,100,0.4,6.53,66.87,2.85,53.52,0.4,70,0.68,0.88,10.46,75.1,0,,0,,0,0,0,0,,,0.6,,
T. Ndenge,Lion City Sailors FC,Grasshopper,"LCMF, RDMF, RCMF",28,1984,3,3.23,1,0.5,Germany,7.62,4.85,59.81,2.49,52.73,0.05,0.06,0.32,4.67,5.87,1.09,4,0.18,0,0,1.5,0.14,2,0.09,0.15,0,0,21,0.95,42.86,14.286,0.05,0.23,20,1.59,62.86,5.22,48.7,1.04,1.27,0.18,26.72,0.27,1.27,38.6,87.54,13.74,74.92,6.17,98.53,14.52,93.13,3.45,50,18.84,25.2,0.02,0.32,0,0,0.05,100,0.18,6.35,77.14,1.09,29.17,0.36,50,0.59,0.05,5.9,73.85,0,,0,,0,0,0,0,,,1.86,,
A. Seko,Le Havre,Grasshopper,LCB,25,3556,0,1.26,0,0.71,Japan,7.16,4.48,63.28,3.09,66.39,0.05,0.06,0.53,4.28,5.37,0.99,6,0.15,0,0,0.28,0,0,0,0.03,0,0,13,0.33,15.38,0,0,0.18,42.86,0.13,60,1.32,44.23,0.46,0.56,0.08,22.93,0.43,0.4,34.98,83.86,15.62,71.96,3.47,97.81,12.55,94.56,6.2,56.73,22.04,40.69,0.02,0.15,0.03,0,0.1,75,0.05,5.57,68.64,0.66,50,0.35,50,0.4,0.1,8.12,76.64,0,,0,,0,0,0,0,,,2.25,,
S. Ottiger,Luzern,Luzern,RB,22,1541,1,0.52,3,2.02,Switzerland,8.82,7.88,57.04,3.1,54.72,0,0,0.58,4.32,5.74,1.23,4,0.23,0,0,2.34,0.06,1,0.06,0.03,0,0,9,0.53,55.56,11.111,0.18,2.74,42.55,1.64,53.57,4.15,46.48,1.34,1.99,0.29,22.78,2.8,0.64,33,75.04,11.21,66.15,4.09,92.86,12.03,80.58,2.98,49.02,18.4,25.76,0.12,0.93,0.06,0.06,0.12,0,0.53,3.5,53.33,2.69,47.83,0.53,22.22,0.41,1.17,6.77,69.83,0,,0,,0,0,0,0,,,0.41,,
P. Dorn,Luzern,Luzern,"RB, RCMF",29,3604,3,4.55,4,4.32,Germany,8.02,6.64,63.53,2.45,37.76,0.22,0.3,0.32,3.57,4.73,1.1,5,0.12,0,0,2.35,0.07,3,0.07,0.11,0,0,45,1.12,20,6.667,0.1,2.45,33.67,2.12,61.18,5.99,43.75,1.87,1.32,0.32,20.33,1.45,1.2,31.56,74.53,11.89,64.29,5.67,94.71,8.84,75.42,3.77,45.03,19.51,36.72,0.11,0.87,0.02,0.07,0.1,0,0.4,4.89,57.65,2.42,43.3,0.37,20,0.92,0.72,6.89,73.19,0,,0,,0,0,0,0,,,0.7,,
N. Beloko,Lausanne Sport,Luzern,"LCMF, RCMF",25,1449,1,0.46,2,1.54,Switzerland,8.82,9.38,57.62,2.3,56.76,0.12,0.16,0.37,3.29,4.3,2.36,4,0.25,0,0,2.48,0.06,1,0.06,0.03,0,0,10,0.62,20,10,0.12,1.49,20.83,4.16,49.25,11.18,42.78,0.99,1.93,0.56,16.71,1.18,1.3,27.52,75.4,9.13,61.22,5.34,91.86,7.45,81.67,2.67,51.16,19.22,32.95,0.1,0.68,0.12,0,0.12,0,0.19,3.66,57.63,2.11,47.06,0.43,14.29,0.56,0.25,4.53,68.49,0,,0,,0,0,0,0,,,0.68,,
L. Ati Zigi,St. Gallen,St. Gallen,GK,28,3713,0,0,0,0,Ghana,1.6,0.07,100,0.44,100,0,0,0,1.53,2.04,0,2,0.05,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,100,0.22,77.78,0,0,0,14.96,0.02,0.27,22.74,85.82,11.95,74.24,0,0,9.65,98.99,7.49,59.22,29.2,43.89,0,0,0,0,0,0,0,1.38,56.14,0.05,0,0.07,33.33,0,0,5.89,70.37,53,1.28,161,3.9,6,67.08,51.16,1.24,-1.84,-0.045,0,1.43,0.44
H. Vandermersch,St. Gallen,St. Gallen,"RB, RWB",26,2657,1,1.74,1,2.52,France,9.32,8.6,59.45,2.34,46.38,0.1,0.13,0.24,4.1,5.32,1.15,5,0.17,1,0.03,2.54,0.03,1,0.03,0.06,0,0,25,0.85,28,4,0.03,2.54,37.33,2.07,62.3,4.91,47.59,1.08,1.46,0.1,25.68,1.93,1.42,36.31,75,14.73,62.3,5.49,94.44,11.08,83.49,5.69,54.76,20.43,37.79,0.09,0.64,0.03,0.03,0.1,66.67,0.3,6.23,65.22,3.15,56.99,0.78,34.78,1.25,0.95,10.09,72.82,0,,0,,0,0,0,0,,,0.68,,
I. Mathew,Neftchi,Zürich,"RCMF, RDMF, LDMF",28,1328,0,0.49,0,0.77,Nigeria,8.61,5.63,66.27,2.17,56.25,0,0,0.07,4.88,7.37,0.88,0,0,0,0,1.15,0,0,0,0.03,0,0,17,1.15,23.53,0,0,0.34,20,0.75,90.91,3.39,54,0.07,0.2,0.07,28.73,0.61,0.81,45.41,85.52,13.89,74.63,6.51,93.75,18.16,91.04,6.03,58.43,20.01,36.11,0.05,0.41,0,0.07,0.14,100,0.2,7.73,79.82,1.15,52.94,0.54,62.5,0.61,0.07,7.32,75.93,0,,0,,0,0,0,0,,,1.29,,
N. Katić,Schalke 04,Zürich,RCB,29,1727,2,2.28,0,0.2,Bosnia and Herzegovina,10.47,6.31,66.12,5.47,69.52,0.1,0.15,0.57,6.2,9.06,0.89,2,0.1,0,0,0.52,0.1,2,0.1,0.12,2,0.1,15,0.78,20,13.333,0,0.57,9.09,0.57,36.36,2.29,43.18,1.04,0.94,0.05,24.6,0.63,0.63,42.58,82.99,16.26,70.19,3.7,94.37,18.55,92.13,4.79,53.26,20.26,32.69,0.01,0.21,0.05,0.05,0.1,100,0,4.79,60.87,0.63,16.67,0.36,57.14,0.16,0.16,7.92,56.58,0,,0,,0,0,0,0,,,2.87,,
B. Krasniqi,Zürich,Zürich,"LCMF, LDMF",24,2700,6,5.44,4,3.34,Switzerland,5.33,5.33,53.75,0.93,32.14,0.07,0.11,0.07,2.4,3.82,0.77,2,0.07,0,0,2.1,0.2,6,0.2,0.18,1,0.03,38,1.27,28.95,15.789,0.13,0.63,36.84,2.57,57.14,7.73,38.36,1.73,2.87,0.37,29.17,0.3,0.93,40.07,88.19,12.27,78.8,7.33,96.36,14.4,92.59,2.17,61.54,17.31,23.61,0.11,1.5,0.07,0,0.17,20,0.37,6.37,82.72,1.93,55.17,0.37,27.27,1.17,0.27,5.83,83.43,0,,0,,0,0,0,0,,,0.93,,
Y. Severin,Servette,Servette,"LCB, RCB",28,2530,0,0.95,0,0.09,France,9.43,6.23,73.71,3.63,53.92,0.25,0.33,0.68,4.59,6.02,0.57,2,0.07,0,0,0.28,0,0,0,0.03,0,0,8,0.28,25,0,0,0.18,60,0.18,40,1.35,34.21,0.46,0.75,0.04,19.17,0.21,0.36,30.02,86.37,12.42,72.21,3.06,97.67,12.06,97.35,5.19,59.59,22.07,34.62,0,0.04,0,0,0.07,50,0.04,3.52,66.67,0.43,50,0.36,30,0.14,0.07,5.41,67.11,0,,0,,0,0,0,0,,,2.38,,
B. Mazikou,Servette,Servette,LB,29,2920,0,0.96,4,3.19,France,10.45,7.15,60.34,2.96,54.17,0.43,0.57,0.25,5.7,7.56,0.77,8,0.25,0,0,2.03,0,0,0,0.03,0,0,14,0.43,7.14,0,0.12,1.2,61.54,1.82,67.8,5.61,45.05,1.05,1.36,0.18,23.7,1.14,1.2,36.92,84.56,14.27,78.19,6.97,92.04,9.03,89.08,2.5,48.15,16.7,26.16,0.1,0.68,0.03,0.03,0.06,50,0.4,4.07,80.3,1.29,57.14,0.12,25,0.4,0.68,7.27,69.49,0,,0,,0,0,0,0,,,0.92,,
J. Roche,Lausanne Sport,Lausanne Sport,"RCMF, DMF, RDMF",24,3177,2,1.93,1,0.24,Sweden,9.94,6.35,73.21,2.1,56.76,0.31,0.42,0.2,4.99,6.67,0.82,3,0.08,0,0,0.68,0.06,2,0.06,0.05,0,0,38,1.08,39.47,5.263,0.03,0.11,25,0.51,44.44,2.32,39.02,0.51,0.42,0.03,20.85,0.08,0.57,33.23,86.45,13.14,76.94,4.42,94.87,10.34,93.7,2.92,49.51,17.62,31.44,0.01,0.28,0,0.03,0,0,0.03,6.71,78.06,0.68,33.33,0.2,28.57,0.28,0.03,5.78,80.88,0,,0,,0,0,0,0,,,0.37,,
N. Vouilloz,Basel,Basel,LCB,24,1739,1,0.29,0,0,Switzerland,8.44,5.23,64.36,3.99,45.45,0.1,0.15,0.88,4.97,7.04,0.83,5,0.26,0,0,0.21,0.05,1,0.05,0.01,1,0.05,4,0.21,25,25,0,0.05,0,0.21,75,1.24,75,0.21,0.83,0,36.33,0.41,1.19,50.72,91.53,24.01,86.85,2.79,96.3,20.49,96.46,5.59,65.74,22.15,40.88,0,0,0,0,0,0,0,8.28,82.5,0.26,40,0.52,40,0.16,0,10.82,81.82,0,,0,,0,0,0,0,,,1.66,,
