Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
B. Passi,Mafra,Mafra,RCB,28,1736,1,1.48,1,0.44,France,6.64,3.06,74.58,6.07,63.25,0.16,0.24,0.47,4.2,6.45,0.52,2,0.1,1,0.05,0.26,0.05,1,0.05,0.08,1,0.05,9,0.47,11.11,11.111,0.05,0.41,37.5,0.05,100,0.83,56.25,0.52,0.57,0.1,24,0.36,0.52,36.71,78.39,16.23,62.62,2.23,100,15.86,91.18,7.36,44.37,23.99,40.06,0.02,0.26,0,0.05,0,0,0.16,5.18,59,0.99,36.84,0.73,28.57,0.21,0.16,8.4,62.35,0,,0,,0,0,0,0,,,1.81,,
Henrique Gomes,Olympiakos,Academico Viseu,"LB, LCB",29,1726,1,0.35,0,0.95,Portugal,9.28,6.26,73.33,3.44,54.55,0.26,0.37,0.31,4.43,6.23,1.46,7,0.37,0,0,0.94,0.05,1,0.05,0.02,1,0.05,8,0.42,37.5,12.5,0,0.99,42.11,0.68,53.85,3.34,48.44,0.31,1.1,0,26.59,0.89,1.36,39.42,79.23,22,74.41,3.02,93.1,10.06,90.16,5.32,50.98,19.78,36.13,0.05,0.31,0.05,0,0.05,0,0.16,5.53,66.04,0.99,42.11,0.1,0,0.21,0.42,10.17,64.1,0,,0,,0,0,0,0,,,0.63,,
Vítor Gonçalves,Mafra,Mafra,"LDMF, LCMF, AMF",33,1703,1,0.7,2,2.84,Portugal,6.45,4.76,62.22,3.33,47.62,0.26,0.38,0.16,3.22,4.58,1.32,2,0.11,0,0,1.27,0.05,1,0.05,0.04,0,0,15,0.79,33.33,6.667,0.11,1.53,37.93,0.79,40,3.96,36,0.74,1.22,0.05,22.46,0.85,1.48,34.56,77.52,11.47,67.74,7.03,93.23,11.68,78.73,3.22,39.34,19.33,26.47,0.15,1.06,0,0,0.26,40,0.26,5.34,64.36,1.64,54.84,0.48,44.44,0.37,0.58,6.08,64.35,0,,0,,0,0,0,0,,,0.48,,
Alemão,Portimonense,Portimonense,"RCB, CB",22,1696,0,0.38,0,0.02,Brazil,9.76,5.68,70.09,3.77,61.97,0.53,0.74,1.06,5.25,7.37,0.9,4,0.21,3,0.16,0.48,0,0,0,0.02,0,0,6,0.32,33.33,0,0,0.37,57.14,0.21,75,1.65,58.06,0.37,0.74,0.05,22.77,0.27,0.32,38.9,85.13,18.15,75.15,2.44,95.65,15.12,95.44,7.11,60.45,21.95,37.31,0,0.05,0,0,0,0,0,4.94,64.52,0.53,40,0.32,16.67,0.16,0.11,9.71,71.04,0,,0,,0,0,0,0,,,1.59,,
João Costa,Porto,Feirense,GK,29,1670,0,0,0,0.16,Portugal,1.46,0,0,0.22,100,0,0,0,1.46,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,100,0,0,0,15.2,0.59,0.16,23.98,77.3,16.98,69.84,0,0,6.41,96.64,13.1,60.49,36.98,49.06,0.01,0.05,0,0,0,0,0,2.8,46.15,0.32,0,0.11,0,0,0,10.02,69.89,10,0.54,59,3.18,10,83.05,19.31,1.04,9.31,0.502,0,0.7,0.22
K. Nagata,Porto II,UD Oliveirense,"RCMF, AMF",20,1668,3,1.08,0,0.78,Japan,5.07,5.02,59.14,2.27,9.52,0.05,0.08,0,2.05,2.99,0.76,3,0.16,0,0,2.32,0.16,3,0.16,0.06,0,0,25,1.35,40,12,0,1.4,34.62,1.83,52.94,6.64,42.28,0.86,1.13,0.16,15.81,0.86,1.89,22.66,77.38,7.55,67.86,3.45,95.31,7.72,79.02,1.46,51.85,18.04,22.89,0.04,0.32,0.05,0,0.65,50,0.22,3.94,64.38,2.1,41.03,0.49,44.44,0.54,0.49,3.45,75,0,,0,,0,0,0,0,,,0.05,,
Rafael Luís,Strasbourg,Benfica II,"LDMF, RDMF",20,1649,0,0.92,0,0.76,Portugal,5.79,5.89,56.48,1.2,40.91,0.11,0.16,0.05,2.35,3.54,1.15,5,0.27,0,0,1.42,0,0,0,0.05,0,0,19,1.04,21.05,0,0,0.6,45.45,1.31,70.83,4.69,50,0.44,0.82,0.05,34,0.38,0.65,47.76,82.51,18.34,69.64,7.37,94.81,16.16,91.55,5.29,45.36,20.14,28.12,0.04,1.04,0,0,0.16,0,0.11,9.44,66.47,2.57,51.06,0.98,22.22,1.04,0.27,10.21,75.94,0,,0,,0,0,0,0,,,0.93,,
J. Pius,Chaves,Chaves,LCB,29,1636,1,0.37,0,0,Nigeria,6.93,4.18,64.47,4.29,61.54,0.22,0.31,0.55,4.02,5.75,0.83,5,0.28,1,0.06,0.28,0.06,1,0.06,0.02,1,0.06,4,0.22,75,25,0,0.06,0,0.28,40,2.53,52.17,0.5,0.5,0,27.23,0.39,0.88,43.68,85.14,18.81,75.15,2.53,95.65,19.91,95.03,6.38,52.59,24.07,41.71,0,0.06,0,0,0,0,0,5.56,59.41,0.55,30,0.33,16.67,0.11,0,8.69,65.82,0,,0,,0,0,0,0,,,1.82,,
Jójó,Vizela,Vizela,RB,24,1629,0,0.64,0,0.8,Portugal,9.01,7.18,65.38,3.09,57.14,0.33,0.58,0.17,3.98,6.99,1.71,4,0.22,0,0,1.71,0,0,0,0.04,0,0,9,0.5,0,0,0,2.49,35.56,1.6,44.83,5.03,46.15,1.27,1.55,0.39,22.1,1.27,1.22,30.94,75.71,11.33,67.32,5.75,91.35,8.95,81.48,3.54,59.38,20.35,26.24,0.04,0.5,0.06,0,0.22,50,0.39,4.09,64.86,2.65,45.83,0.5,44.44,0.44,0.72,6.19,75.89,0,,0,,0,0,0,0,,,0.83,,
Jota Gonçalves,Vizela,Vizela,RCB,25,1599,0,0.89,0,0.25,Portugal,7.65,4.67,71.08,4.78,55.29,0.34,0.63,0.62,4,7.4,1.24,5,0.28,2,0.11,0.34,0,0,0,0.05,0,0,7,0.39,28.57,0,0,0.23,50,0.11,100,1.13,70,0.79,1.35,0.06,37.32,0.06,0.62,52.51,89.6,20.88,80.86,3.43,95.08,20.49,95.33,4.78,38.82,16.73,34.69,0.01,0.06,0,0,0,0,0.06,7.77,73.19,0.51,66.67,0.45,50,0.34,0.11,8.05,77.62,0,,0,,0,0,0,0,,,2.42,,
Heitor,Portimonense,Portimonense,RB,24,1591,0,0.79,1,1.87,Brazil,8.88,6.28,53.15,1.7,43.33,0.51,0.68,0.34,5.03,6.71,0.74,2,0.11,0,0,2.09,0,0,0,0.04,0,0,21,1.19,23.81,0,0.06,2.43,34.88,1.58,60.71,3.34,40.68,0.62,1.53,0.23,22.74,1.13,0.51,31.06,78.51,12.67,69.2,4.53,92.5,10.35,84.7,3.9,49.28,20.66,38.01,0.11,0.85,0.11,0,0.06,0,0.23,4.07,66.67,2.38,30.95,0.34,0,0.11,0.85,7.64,70.37,0,,0,,0,0,0,0,,,0.79,,
David Bruno,Torreense,Alverca,RB,33,1589,2,0.6,4,3.18,Portugal,7.36,5.44,67.71,1.53,48.15,0.17,0.24,0.4,3.51,4.97,0.79,1,0.06,0,0,1.3,0.11,2,0.11,0.03,0,0,7,0.4,28.57,28.571,0.23,2.27,37.5,0.51,66.67,1.13,45,0.51,0.91,0.06,32.79,0.57,0.06,42.82,81.22,20.45,76.45,3.96,94.29,13.82,86.48,7.14,55.56,22.01,34.48,0.18,1.02,0,0,0.11,0,0.4,7.08,76,2.66,55.32,0.51,66.67,0.68,0.85,12.69,75.45,0,,0,,0,0,0,0,,,1.02,,
S. Koné,Academico Viseu,Academico Viseu,"RCMF, LCMF, LDMF",23,1577,2,1.39,0,0.22,Mali,8.22,6.85,66.67,4.85,56.47,0.51,0.69,0.23,3.14,4.24,1.54,7,0.4,0,0,1.54,0.11,2,0.11,0.08,0,0,15,0.86,53.33,13.333,0,0.34,16.67,2.34,43.9,7.93,33.09,0.91,0.63,0.11,16.95,0.63,0.8,29.9,79.01,8.33,60.96,6.33,94.59,8.67,84.21,2.17,55.26,17.18,27.56,0.01,0.29,0,0,0,0,0.06,3.99,64.29,0.57,30,0.06,0,0.29,0.06,4.51,55.7,0,,0,,0,0,0,0,,,0.29,,
I. Guirassy,Marítimo,Marítimo,"RDMF, LDMF, RCMF",26,1559,3,1.47,0,0.45,France,8.2,6.99,56.2,3.41,64.41,0.29,0.42,0.06,3.98,5.78,2.71,6,0.35,0,0,1.44,0.17,3,0.17,0.08,1,0.06,20,1.15,30,15,0,0.4,14.29,1.33,65.22,4.5,51.28,0.87,1.15,0.4,16.22,0.4,1.33,27.31,82.45,8.49,65.31,5.95,96.12,8.83,90.85,1.15,55,17.49,25.72,0.03,0.64,0,0.12,0.23,75,0.35,3.75,70.77,1.1,63.16,0.52,55.56,0.58,0.06,3.46,58.33,0,,0,,0,0,0,0,,,0.46,,
Vasco Fernandes,,Chaves,LCB,38,1558,1,1.64,0,0,Portugal,7.51,4.56,68.35,3.35,48.28,0.06,0.08,0.58,4.33,6.27,1.04,5,0.29,0,0,0.23,0.06,1,0.06,0.09,1,0.06,6,0.35,50,16.667,0,0.12,50,0.06,0,1.21,42.86,0.4,0.29,0,26.8,0.23,0.81,39.92,87.41,17.68,78.43,1.33,91.3,18.25,95.89,3.35,43.1,20.33,31.88,0,0,0,0,0,0,0,3,57.69,0.23,25,0.23,0,0,0.06,5.55,59.38,0,,0,,0,0,0,0,,,0.92,,
Gabi Pereira,Felgueiras 1932,Felgueiras 1932,"LCMF, AMF",25,1549,0,0.51,1,1.28,Portugal,7.73,7.67,58.33,2.27,30.77,0.46,0.85,0.17,2.79,5.12,1.34,5,0.29,0,0,1.39,0,0,0,0.03,0,0,11,0.64,18.18,0,0.06,1.68,37.93,1.28,50,5.52,34.74,1.39,1.63,0.17,24,0.35,1.22,34.4,85.98,10.92,77.66,6.45,96.4,13.19,88.99,1.63,57.14,17.05,17.86,0.07,0.64,0.17,0,0.06,0,0.41,5.93,78.43,1.98,47.06,0.06,0,0.64,0.64,5.52,75.79,0,,0,,0,0,0,0,,,0.41,,
Filipe Relvas,AEK Athens,Portimonense,"LB, LCB",25,1547,0,0.55,1,0.51,Portugal,9.02,4.95,69.41,3.72,67.19,0.23,0.34,0.35,5.35,7.71,0.81,3,0.17,0,0,0.23,0,0,0,0.03,0,0,7,0.41,14.29,0,0.06,0.58,30,0,0,0.58,50,0.64,0.35,0.06,24.43,0.47,0.17,38.69,84.21,17.05,76.79,3.67,95.24,14.6,91.24,5.24,56.67,21.98,40.65,0.03,0.23,0,0,0,0,0.17,5.06,67.82,0.58,40,0.17,0,0.17,0.17,8.96,67.53,0,,0,,0,0,0,0,,,0.64,,
K. Shinga,Kaizer Chiefs,Alverca,"LB, LWB",25,1538,0,0.14,0,1.12,South Africa,8.08,5.09,62.07,2.46,42.86,0.12,0.15,0.18,4.8,6.13,0.59,3,0.18,0,0,0.94,0,0,0,0.01,0,0,4,0.23,50,0,0,1.05,22.22,0.82,64.29,2.63,37.78,0.47,0.64,0.06,20.25,1.05,0.18,29.14,79.12,13.28,74.89,4.56,92.31,7.43,78.74,2.22,34.21,17.57,21.7,0.07,0.53,0.06,0,0.12,50,0.12,3.69,55.56,1.52,42.31,0.23,25,0.41,0.23,4.97,58.82,0,,0,,0,0,0,0,,,0.47,,
Bruno Silva,Feirense,Feirense,"LB, LWB",32,1538,0,1,0,2.44,Brazil,10.42,7.31,67.2,2.93,64,0.35,0.46,0.29,5.15,6.77,1.17,5,0.29,0,0,2.34,0,0,0,0.06,0,0,7,0.41,28.57,0,0,3.45,35.59,1.7,55.17,5.15,32.95,0.47,1.7,0.12,28.73,1.99,0.88,39.79,79.26,15.57,68.8,6.79,99.14,10.71,80.87,3.98,52.94,18.62,34.91,0.14,1.23,0.06,0,0.06,100,0.23,5.5,74.47,2.75,38.3,0.23,50,0.18,1.05,8.02,69.34,0,,0,,0,0,0,0,,,0.12,,
Erivaldo Almeida,Marítimo,Marítimo,"LCB, RCB",25,1535,0,0.9,0,0.27,Brazil,8.15,5.86,72,4.22,62.5,0.06,0.09,0.41,3.87,5.98,0.88,2,0.12,0,0,0.47,0,0,0,0.05,0,0,9,0.53,22.22,0,0,0.18,33.33,0.47,62.5,2.52,48.84,0.35,1.47,0,22.98,0.18,0.82,38.29,79.48,18.53,68.67,1.52,88.46,15.3,91.57,8.44,45.83,24.82,41.64,0.02,0.06,0,0,0,0,0,7.15,54.92,1,23.53,0.59,40,0.18,0.06,9.32,64.78,0,,0,,0,0,0,0,,,1,,
Alysson,Santa Clara,Alverca,"LCB, RCB",22,1520,1,1.15,0,1.01,Brazil,7.46,3.73,60.32,4.09,57.97,0.24,0.32,0.65,4.97,6.7,0.95,6,0.36,1,0.06,0.24,0.06,1,0.06,0.07,0,0,8,0.47,37.5,12.5,0,0.06,100,0.06,0,1.66,21.43,0.71,0.65,0.06,31.91,0.36,0.3,47.19,88.08,22.09,78.82,2.61,97.73,19.6,96.68,5.15,51.72,22.77,30.66,0.06,0.36,0.06,0,0.12,0,0.18,4.62,58.97,0.53,11.11,0.53,33.33,0.18,0,9.3,70.7,0,,0,,0,0,0,0,,,1.89,,
Rafael Santos,Leixões,Leixões,LCB,27,1512,0,0.84,0,0,Brazil,7.26,4.4,71.62,3.81,57.81,0.54,0.8,0.48,3.57,5.33,1.07,3,0.18,1,0.06,0,0,0,0,0.05,0,0,4,0.24,0,0,0,0,0,0,0,0.83,28.57,0.42,0.24,0,23.81,0.12,0.24,34.64,82.99,14.94,68.53,2.08,91.43,14.17,95.8,4.88,37.8,21.57,37.13,0,0,0,0.06,0,0,0,3.45,56.9,0.36,0,0.36,50,0,0,6.49,56.88,0,,0,,0,0,0,0,,,1.73,,
Fábio China,Camacha,Marítimo,LB,33,1489,2,0.37,2,1.38,Portugal,9.07,6.77,70.54,2.84,65.96,0.18,0.29,0.18,4.11,6.67,1.03,6,0.36,0,0,2.66,0.12,2,0.12,0.02,0,0,8,0.48,25,25,0.12,3.87,40.63,1.69,57.14,4.53,48,0.79,1.75,0.42,20.85,1.45,1.15,31.43,74.23,14.33,70.46,4.65,90.91,7.31,72.73,3.93,46.15,20.06,31.24,0.08,0.91,0,0.06,0.06,0,0.6,5.38,61.8,2.96,48.98,0.54,22.22,0.3,1.39,7.01,75.86,0,,0,,0,0,0,0,,,0.24,,
Yacouba Maiga,Mafra,Mafra,"LDMF, RDMF, LCMF",21,1487,1,0.52,0,0.31,Mali,9.5,7.51,60.48,6.72,57.66,0.36,0.57,0.06,4.6,7.17,1.88,7,0.42,0,0,0.42,0.06,1,0.06,0.03,0,0,12,0.73,16.67,8.333,0,0.42,28.57,0.24,75,2.91,41.67,0.61,0.24,0,16.95,0.36,1.27,29.9,79.76,9.8,64.81,4.24,97.14,10.53,84.48,3.21,47.17,18.2,29.21,0.02,0.24,0,0.06,0,0,0.06,4.42,54.79,0.79,15.38,0.36,0,0.24,0.12,4.78,59.49,0,,0,,0,0,0,0,,,0.54,,
Aarón Romero,Chaves,Chaves,LB,26,1481,0,0.24,2,1.25,Spain,8.51,5.96,72.45,1.4,26.09,0.06,0.09,0.24,4.13,5.88,0.18,0,0,0,0,2.37,0,0,0,0.01,0,0,6,0.36,33.33,0,0.12,3.65,30,1.46,75,4.01,54.55,0.85,1.34,0.79,29.41,2.01,0.79,41.26,80.85,18.11,79.53,4.38,93.06,12.34,82.27,3.28,46.3,19.11,26.78,0.08,0.91,0,0,0.06,100,0.36,5.83,78.13,2.49,39.02,0.3,40,0.36,1.09,8.63,77.46,1,,1,,0,0,0.62,0.04,,,0.49,,
E. Maviram,Tondela,Tondela,"LB, LWB",24,1468,0,1.39,2,2.49,Nigeria,6.93,4.54,63.51,2.33,57.89,0.18,0.25,0.12,3.86,5.15,1.16,3,0.18,0,0,2.39,0,0,0,0.09,0,0,14,0.86,14.29,0,0.12,3.86,34.92,1.53,60,5.82,47.37,1.9,1.04,0.06,20.23,2.27,1.04,28.81,71.49,9.5,65.16,5.64,90.22,9.13,69.8,2.27,43.24,21.44,22.7,0.15,1.1,0.12,0.06,0.06,0,0.67,3.37,72.73,3.37,43.64,0.25,25,0.86,1.23,6.87,72.32,0,,0,,0,0,0,0,,,0.37,,
Igor Julião,Marítimo,Marítimo,"RB, RWB",31,1465,1,0.55,2,3.33,Brazil,8.35,7.56,60.98,3.26,58.49,0.25,0.39,0.18,3.5,5.59,2.21,5,0.31,1,0.06,3.19,0.06,1,0.06,0.03,1,0.06,7,0.43,71.43,14.286,0.12,3.69,43.33,2.03,63.64,4.61,62.67,1.23,1.72,0.31,21.07,1.6,2.15,30.29,74.65,11.67,65.79,5.04,93.9,9.4,75.82,4.3,55.71,20.33,30.29,0.2,1.29,0,0,0.12,0,0.61,4.91,63.75,3.5,45.61,0.43,28.57,0.55,1.35,7.25,77.97,0,,0,,0,0,0,0,,,0.49,,
Kiko Vilas Boas,Chaves,Chaves,LB,25,1449,0,0.33,2,2.46,Portugal,8.88,6.89,63.96,3.29,50.94,0.19,0.27,0,4.29,6.25,1.43,2,0.12,1,0.06,3.11,0,0,0,0.02,0,0,5,0.31,40,0,0.12,3.79,52.46,1.8,51.72,5.09,42.68,1.06,1.24,0.37,25.16,2.05,0.99,38.7,77.05,17.52,70.57,4.16,94.03,11.68,81.38,4.1,54.55,19.43,41.26,0.15,1.37,0.06,0.06,0.06,100,0.81,5.22,76.19,3.35,48.15,0.25,75,0.43,1.86,9.07,73.29,0,,0,,0,0,0,0,,,0.43,,
Gabriel Noga,Botev Plovdiv,UD Oliveirense,RCB,23,1445,0,0.64,0,0.37,Brazil,9.72,6.23,62,5.17,65.06,0.56,0.8,0.37,5.29,7.57,1.56,1,0.06,0,0,0.12,0,0,0,0.04,0,0,5,0.31,20,0,0,0.19,33.33,0.06,0,0.69,36.36,0.5,0.5,0,29.21,0.06,0.87,47.52,84.53,19.56,72.93,2.93,97.87,22.61,93.66,8.53,52.55,23.57,39.32,0.02,0.12,0,0,0,0,0.06,6.23,59,0.5,25,0.19,0,0.12,0,8.91,69.23,0,,0,,0,0,0,0,,,2.49,,
Afonso Silva,Felgueiras 1932,Felgueiras 1932,LCB,21,1433,4,2.78,0,0.37,Portugal,7.85,4.77,69.74,4.21,64.18,0.19,0.32,0.38,4.33,7.45,0.82,4,0.25,0,0,0.38,0.25,4,0.25,0.17,2,0.13,11,0.69,36.36,36.364,0,0.06,0,0.25,50,2.32,64.86,1.19,0.38,0,24.18,0.19,1.32,38.56,87.46,17.59,77.86,1.51,95.83,16.33,95.77,6.15,62.24,22.1,38.54,0.02,0.06,0,0,0,0,0.06,5.9,74.47,0.82,30.77,0.19,33.33,0.31,0,8.35,75.19,0,,0,,0,0,0,0,,,0.94,,
Igor Milioransa,Academico Viseu,Academico Viseu,"LB, LWB",28,1417,0,0.52,0,0.82,Brazil,9.15,7.88,52.42,3.87,59.02,0.19,0.25,0.13,4.83,6.25,2.03,5,0.32,1,0.06,1.78,0,0,0,0.03,0,0,6,0.38,0,0,0,1.97,29.03,2.48,48.72,6.35,32,0.64,1.4,0.32,20.83,0.76,0.32,31.69,69.54,15.62,59.35,4.38,92.75,7.62,74.17,5.46,45.35,21.88,37.52,0.05,0.89,0.06,0,0,0,0,6.54,54.37,2.03,34.38,0.51,25,0.51,0.51,8.89,68.57,0,,0,,0,0,0,0,,,0.25,,
Castro,Porto II,Porto II,"RCMF, DMF, RDMF",37,1410,0,0.92,1,0.69,Portugal,9.06,6.45,59.41,3.96,41.94,0.38,0.56,0.32,4.85,7.1,1.85,3,0.19,0,0,0.77,0,0,0,0.06,0,0,12,0.77,0,0,0.06,0.89,42.86,0.64,50,2.94,43.48,0.57,0.83,0.19,20.74,0.57,1.21,34.34,80.67,11.36,67.98,5.55,94.25,12.77,84.5,3.77,35.59,19.99,35.99,0.04,0.51,0.06,0,0.13,50,0.32,6.45,60.4,1.47,39.13,0.57,22.22,0.38,0.32,5.36,73.81,0,,0,,0,0,0,0,,,0.57,,
Gonçalo Ribeiro,Porto II,Porto II,GK,19,1397,0,0,0,0,Portugal,2.9,0.26,50,0.71,100,0,0,0,2.77,4.22,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.11,0.13,0.13,16.62,78.29,9.53,67.57,0,0,6.25,93.81,6.96,54.63,32.91,47.42,0,0,0,0,0,0,0,2.19,32.35,0.32,0,0.06,0,0,0,4.38,66.18,22,1.42,56,3.61,1,60.71,19.88,1.28,-2.12,-0.137,0,1.55,0.71
Leandro Santos,Benfica,Benfica II,RB,19,1376,2,1.13,3,2.03,Portugal,7.13,7.26,55.86,1.7,42.31,0,0,0.07,3.07,4.8,1.24,5,0.33,0,0,1.96,0.13,2,0.13,0.07,0,0,10,0.65,30,20,0.2,2.09,40.63,2.49,34.21,5.76,30.68,0.98,2.16,0.52,25.12,2.62,0.85,33.03,85.15,9.42,77.08,8.18,96,9.09,82.73,1.9,58.62,18.85,22.07,0.13,0.92,0.07,0.13,0.07,100,0.65,3.34,76.47,2.16,54.55,0.26,75,0.59,0.85,6.15,69.15,0,,0,,0,0,0,0,,,0.59,,
M. Aidara,Academico Viseu,Academico Viseu,"RCB, LCB",28,1376,0,0.18,0,0,Côte d'Ivoire,7,4.84,70.27,5.56,61.18,0.13,0.18,0.65,3.47,4.82,1.11,1,0.07,2,0.13,0.13,0,0,0,0.01,0,0,3,0.2,33.33,0,0,0,0,0.07,100,0.92,35.71,0.2,0.46,0,20.34,0.07,0.52,32.64,84.57,14.45,72.85,1.24,94.74,14.65,94.2,5.1,61.54,23.04,37.06,0,0,0,0,0,0,0,4.19,68.75,0.07,0,0.2,33.33,0,0,7.91,71.07,0,,0,,0,0,0,0,,,0.85,,
João Rêgo,Benfica,Benfica II,"AMF, RAMF, RCMF",20,1357,3,2.01,2,0.9,Portugal,8.36,7.69,51.72,4.38,34.85,0.53,0.8,0.07,3.85,5.78,1.92,3,0.2,0,0,3.32,0.2,3,0.2,0.13,2,0.13,24,1.59,50,12.5,0.13,1.66,32,2.92,63.64,12.67,47.64,1.86,2.98,0.53,18.11,1.33,3.12,26.99,77.89,10.28,71.61,5.24,93.67,5.57,76.19,1.13,58.82,15.96,16.28,0.06,0.66,0,0.07,0.13,100,0.4,3.58,70.37,2.32,65.71,0.07,100,1.19,0.66,4.78,79.17,0,,0,,0,0,0,0,,,0.27,,
Mário Junior,UD Oliveirense,UD Oliveirense,RCB,22,1351,2,0.6,0,0,Guinea-Bissau,9.13,5.8,70.11,3.6,55.56,0.27,0.4,0.6,4.8,7.15,1.13,4,0.27,2,0.13,0.13,0.13,2,0.13,0.04,2,0.13,2,0.13,100,100,0,0.13,0,0,0,0.53,50,0.33,0.33,0,18.59,0.33,0.47,33.84,87.4,14.52,78.44,2.46,97.3,14.32,94.88,4.46,64.18,20.59,32.26,0,0,0,0,0,0,0,3.26,67.35,0.33,0,0.13,50,0,0,5.93,71.91,0,,0,,0,0,0,0,,,2.2,,
André Simões,,Leixões,"DMF, LCMF",35,1351,0,0.15,0,0.17,Portugal,10.59,7.93,59.66,2.73,41.46,1.07,1.61,0.33,4.8,7.22,2.07,1,0.07,1,0.07,0.13,0,0,0,0.01,0,0,7,0.47,0,0,0,0.27,25,0.27,25,2.6,51.28,0.27,0.53,0,22.32,0.4,1.2,36.97,85.23,13.46,73.27,5.13,92.21,13.52,92.12,3.46,46.15,17.17,31.76,0.01,0.13,0,0.07,0,0,0.07,5.46,80.49,0.8,50,0.07,100,0.2,0.07,4.66,71.43,0,,0,,0,0,0,0,,,0.73,,
N. Madsen,Marítimo,Marítimo,RCB,23,1323,2,1.65,0,0,Denmark,5.99,5.58,53.66,4.08,50,0.14,0.2,0.48,2.86,4.1,1.7,1,0.07,0,0,0.48,0.14,2,0.14,0.11,1,0.07,10,0.68,50,20,0,0.2,33.33,0.07,100,0.82,58.33,0.75,0.54,0.07,24.35,0.14,0.41,38.03,86.76,14.56,72.9,3.47,92.16,16.67,97.14,3.67,61.11,19.47,37.61,0,0,0,0,0,0,0,3.47,70.59,0.41,0,0.27,25,0,0.07,6.12,64.44,0,,0,,0,0,0,0,,,2.18,,
Nuno Macedo,UD Oliveirense,UD Oliveirense,GK,25,1314,0,0,0,0,Portugal,1.51,0.07,0,0.55,100,0.07,0.11,0,1.44,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0,0,0,15.34,0.41,0.21,22.67,86.71,10.07,72.79,0,0,11.71,98.25,7.19,64.76,30.66,51.89,0,0,0,0,0,0,0,2.53,54.05,0.27,0,0.21,33.33,0,0,5.07,77.03,28,1.92,74,5.07,2,62.16,28.08,1.92,0.08,0.005,0,1.51,0.55
Lucas Cañizares,Farense,Feirense,GK,23,1297,0,0,0,0.16,Spain,1.87,0.14,50,0.28,75,0,0,0,1.8,2.31,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0,0,0,13.88,0.35,0.07,21.44,80.91,12.35,70.79,0,0,8.47,95.9,9.16,61.36,33.77,50.69,0.01,0.07,0,0,0,0,0,2.57,51.35,0.14,0,0.28,50,0,0,6.94,69,17,1.18,49,3.4,1,65.31,15.63,1.08,-1.37,-0.095,0,1.32,0.28
Paulo Eduardo,FK Auda,Alverca,"LCB, CB",23,1296,0,0.61,0,0.14,Brazil,5.83,3.54,68.63,3.68,67.92,0,0,0.21,3.4,4.4,0.63,5,0.35,0,0,0.56,0,0,0,0.04,0,0,10,0.69,50,0,0,0.21,33.33,0.21,66.67,1.32,52.63,1.04,0.49,0,29.38,0.35,0.42,42.15,88.8,18.96,82.42,1.6,95.65,18.54,96.63,4.93,59.15,21.53,36.76,0.01,0.14,0,0,0,0,0.07,5.28,77.63,0.28,25,0.14,50,0.07,0.07,7.5,69.44,0,,0,,0,0,0,0,,,1.25,,
