Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
I. Márquez,Tlaxcala,Tlaxcala,"AMF, RCMF, RAMF",25,97,0,0,0,0,Mexico,2.78,2.78,33.33,2.78,33.33,0,0,0,1.86,3.53,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.93,0,2.78,33.33,15.77,35.29,0,4.64,0,11.13,0,5.57,11.13,83.33,0.93,0,3.71,100,3.71,100,0.93,100,16.44,11.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,,0,,
J. Celaya,Tlaxcala,Tlaxcala,"LAMF, LW, LCMF",26,1199,3,1.23,0,0.3,Mexico,6.53,5.7,69.74,2.03,29.63,0.15,0.2,0.08,2.4,3.18,0.6,0,0,0,0,2.25,0.23,3,0.23,0.09,0,0,16,1.2,43.75,18.75,0,1.73,34.78,2.48,45.45,9.53,39.37,1.5,1.28,0.15,16.51,1.2,1.73,24.1,78.19,6.01,66.25,6.46,96.51,7.43,74.75,2.1,57.14,17.9,29,0.02,0.45,0.08,0,0.08,0,0.23,3.23,69.77,1.95,42.31,0.15,50,0.45,0.53,4.2,80.36,0,,0,,0,0,0,0,,,0.08,,
E. Santos,Alebrijes de Oaxaca,Alebrijes de Oaxaca,"LB, LCB",25,2415,0,0.27,0,0.93,Mexico,11.48,8.09,71.43,1.6,60.47,0.45,0.51,0.22,5.25,6.03,0.52,2,0.07,0,0,1.01,0,0,0,0.01,0,0,5,0.19,20,0,0,1.16,29.03,1.3,48.57,3.84,44.66,0.22,0.86,0.07,16.55,0.63,0.67,28.51,73.59,15.8,68.87,2.83,93.42,6.6,80.79,6.3,48.52,22,34.91,0.03,0.3,0,0,0.04,0,0.11,4.96,64.66,1.01,33.33,0.34,11.11,0.22,0.34,8.35,64.73,0,,0,,0,0,0,0,,,0.67,,
O. Mazatán,Mineros de Zacatecas,Mineros de Zacatecas,"RCB, LCB",23,1550,0,0.58,0,0.19,Mexico,10.22,7.61,69.47,3.6,53.23,0.58,0.93,0.29,4.35,7.01,1.16,7,0.41,1,0.06,0.29,0,0,0,0.03,0,0,8,0.46,37.5,0,0,0.06,0,0.17,66.67,1.05,72.22,0.46,1.05,0.17,28.28,0.52,0.7,38.55,86.6,15.68,74.07,2.79,95.83,15.91,96.72,4.06,47.14,19.84,33.16,0.01,0.12,0,0,0,0,0,4.59,56.96,0.06,0,0.12,0,0.06,0,6.74,70.69,0,,0,,0,0,0,0,,,1.63,,
B. Sánchez,Tapatío,Tapatío,"CF, AMF",24,1951,9,6.87,4,1.8,Mexico,1.94,1.66,61.11,2.03,15.91,0.05,0.06,0.09,0.88,1.13,0.46,3,0.14,0,0,2.44,0.42,7,0.32,0.32,1,0.05,51,2.35,37.25,17.647,0.18,1.52,45.45,1.38,56.67,5.03,33.03,3.14,0.65,0.18,17.11,2.17,0.28,22.6,76.94,5.44,62.71,5.72,91.13,7.7,80.24,1.94,64.29,19.7,32.99,0.08,0.92,0.09,0.05,0.18,50,0.78,2.95,64.06,2.72,55.93,0.42,22.22,1.29,0.78,3.55,79.22,0,,0,,0,0,0,0,,,0.14,,
U. García,Tapatío,Tapatío,"LCB, LB",24,3039,2,1.94,3,1,Mexico,8.94,4.83,68.1,3.79,53.91,0.36,0.45,0.56,5.3,6.65,0.68,9,0.27,2,0.06,0.83,0.06,2,0.06,0.06,1,0.03,16,0.47,31.25,12.5,0.09,0.59,40,0.56,78.95,1.54,48.08,0.74,0.77,0.09,23.84,0.65,0.36,39.18,78.99,19.69,70.98,2.67,92.22,14.3,88.82,7.49,47.04,24.11,41.94,0.03,0.24,0,0,0,0,0.15,5.51,55.91,0.83,32.14,0.36,8.33,0.09,0.27,10.16,66.18,0,,0,,0,0,0,0,,,1.57,,
A. Iniestra,Ranger's,Cancún,"DMF, RCMF",29,436,0,0.09,0,0.24,Mexico,10.94,6.81,78.79,1.44,85.71,1.03,1.35,0.41,4.54,5.95,0.83,0,0,0,0,0,0,0,0,0.02,0,0,1,0.21,0,0,0,0.21,0,0.21,0,2.27,27.27,0.21,0.21,0,27.45,0.41,0.62,37.98,86.96,10.53,76.47,6.19,93.33,15.89,94.81,3.92,57.89,22.08,23.28,0.05,0.21,0,0,0,0,0,6.61,71.88,0.21,0,0.21,0,0.21,0,6.61,62.5,0,,0,,0,0,0,0,,,1.24,,
P. Santos,Tlaxcala,Tlaxcala,"LCB, CB",25,1378,1,0.3,0,0,United States,8.88,6.47,68.69,2.74,54.76,0.13,0.16,0.52,4.31,5.28,1.04,4,0.26,0,0,0.26,0.07,1,0.07,0.02,1,0.07,3,0.2,33.33,33.333,0,0.13,50,0.2,66.67,1.44,27.27,0.26,0.91,0,19.85,0,0.26,31.74,76.34,17.7,68.27,1.24,100,9.08,89.21,8.56,48.09,23.37,38.12,0,0.13,0,0,0,0,0,5.81,56.18,0.65,20,0.46,0,0.2,0.07,8.75,68.66,0,,0,,0,0,0,0,,,0.65,,
M. Vallejo,Tepatitlán de Morelos,Tepatitlán de Morelos,"LCMF, CF, RCMF",34,939,1,1.22,0,1.87,Mexico,8.15,7.48,64.1,0.86,33.33,0.48,0.67,0.1,2.88,4,1.05,3,0.29,0,0,2.49,0.1,1,0.1,0.12,0,0,31,2.97,12.9,3.226,0,2.68,28.57,2.59,51.85,7.48,46.15,1.44,1.05,0.1,22.43,1.63,0.86,32.4,75.15,8.72,70.33,4.98,92.31,11.41,72.27,2.59,40.74,17.36,19.05,0.18,2.3,0,0,0.1,0,0.19,4.79,70,2.78,41.38,0.29,0,0.48,1.34,5.46,70.18,0,,0,,0,0,0,0,,,0.1,,
J. Saavedra,Tepatitlán de Morelos,Tepatitlán de Morelos,RCB,32,1816,0,0.19,0,0.12,Mexico,7.78,5.55,66.96,3.62,47.95,0.3,0.41,0.35,3.77,5.18,1.09,7,0.35,1,0.05,0.3,0,0,0,0.01,0,0,3,0.15,0,0,0,0.05,100,0.3,83.33,0.94,68.42,0.2,0.45,0,20.96,0.4,0.5,32.51,83.84,13.33,67.66,2.33,97.87,14.82,94.65,6.59,50.38,24.24,37.74,0.01,0.1,0.1,0,0,0,0,4.31,50.57,0.74,13.33,0.64,0,0.05,0,6.84,74.64,0,,0,,0,0,0,0,,,1.83,,
I. Vázquez,CA La Paz,CA La Paz,"LB, LW, LCB",24,714,0,0.14,0,0.71,Mexico,8.19,6.18,59.18,1.26,50,0.5,0.71,0.25,4.03,5.71,0.88,5,0.63,0,0,2.65,0,0,0,0.02,0,0,5,0.63,20,0,0,1.76,50,2.77,54.55,8.7,37.68,0.76,2.9,0.13,23.82,1.01,0.5,37.44,78.11,14.75,70.09,5.67,88.89,11.34,84.44,7.56,55,21.93,38.64,0.09,0.88,0,0,0.13,100,0.13,4.66,62.16,1.89,53.33,0.13,0,0.38,1.13,10.59,65.48,0,,0,,0,0,0,0,,,0.63,,
H. Marín,Cancún,Cancún,LCB,32,1031,0,0.12,0,0.19,Mexico,9.17,4.89,78.57,3.4,61.54,0.26,0.37,0.35,5.06,7.16,0.79,1,0.09,0,0,0,0,0,0,0.01,0,0,3,0.26,0,0,0,0,0,0,0,0.87,20,0.35,0.7,0,31.16,0.7,0.44,44.43,88.8,19.73,79.65,3.14,97.22,17.72,97.54,6.11,62.86,20.89,36.73,0.02,0.09,0,0,0,0,0,5.24,65,0.35,25,0.26,33.33,0.17,0,8.9,74.51,0,,0,,0,0,0,0,,,2.71,,
E. Alaffita,CA La Paz,CA La Paz,"RB, RCMF, LCMF",28,2296,2,1.52,2,2.44,Mexico,5.8,4.08,62.5,0.98,32,0.16,0.21,0.2,3.1,4.19,0.63,7,0.27,0,0,1.45,0.08,2,0.08,0.06,0,0,23,0.9,34.78,8.696,0.08,1.18,46.67,0.82,57.14,2.98,36.84,0.82,1.06,0.16,32.77,0.94,0.39,45.86,85.9,14.58,77.15,6.66,95.88,16.54,89.34,5.33,68.38,18.82,36.29,0.1,0.78,0.04,0.04,0.35,33.33,0.35,6.27,77.5,1.92,59.18,0.67,52.94,0.82,0.51,8.82,75.11,0,,0,,0,0,0,0,,,0.55,,
N. Gómez,CA La Paz,CA La Paz,RW,27,1655,4,3.06,4,5.77,Mexico,2.83,1.63,56.67,0.76,35.71,0,0,0.05,1.9,2.57,0.49,2,0.11,0,0,5.06,0.22,3,0.16,0.17,0,0,31,1.69,35.48,12.903,0.22,6.8,30.4,3.26,73.33,4.84,57.3,1.52,2.45,0.49,27.52,4.24,0.6,33.77,72.79,6.74,61.29,7.67,97.16,12.89,66.67,2.72,48,21.33,28.69,0.31,1.85,0.11,0,0.05,0,0.98,3.32,68.85,5.27,38.14,0.38,14.29,0.6,1.85,6.04,81.98,0,,0,,0,0,0,0,,,0,,
F. Salas,Correcaminos UAT,Correcaminos UAT,"LW, RW",24,1503,3,2.18,2,1.83,Mexico,5.51,4.31,68.06,2.87,18.75,0.12,0.14,0.06,2.46,2.85,0.6,1,0.06,0,0,3.41,0.18,3,0.18,0.13,0,0,24,1.44,29.17,12.5,0.12,2.81,31.91,3.65,57.38,10.84,35.91,1.74,1.68,0.24,15.21,1.56,1.2,22.69,74.14,5.39,64.44,6.95,89.66,5.75,68.75,1.8,50,17.54,24.33,0.11,0.66,0,0,0,0,0.48,2.16,75,2.34,46.15,0.24,25,0.54,0.96,4.19,64.29,0,,0,,0,0,0,0,,,0.12,,
J. Vázquez,Aucas,Celaya,"LDMF, LCMF, RCMF",37,1734,0,0.62,1,1.42,Mexico,7.06,5.09,68.37,1.45,25,0.93,1.28,0.21,2.65,3.62,0.78,2,0.1,0,0,0.73,0,0,0,0.03,0,0,17,0.88,23.53,0,0.05,0.73,35.71,0.42,62.5,2.65,49.02,0.99,0.47,0.1,28.7,0.73,0.88,40.95,87.33,12.46,77.08,6.64,97.66,13.13,92.09,2.65,54.9,17.15,29.43,0.07,0.83,0,0,0.05,0,0.16,5.87,80.53,1.3,40,0.21,0,0.52,0.21,5.97,80,0,,0,,0,0,0,0,,,0.26,,
A. González,Guanacasteca,Alebrijes de Oaxaca,"CF, AMF",27,992,3,1.03,0,1.23,Mexico,4.81,3.45,63.16,5.26,24.14,0.73,0.77,0,1.91,2.03,0.91,2,0.18,0,0,1.54,0.27,3,0.27,0.09,0,0,13,1.18,38.46,23.077,0,1.09,50,0.82,44.44,5.81,31.25,1.91,0.54,0,16.88,2.81,1.18,24.22,74.16,6.8,68,5.35,91.53,7.62,73.81,1.81,45,15.53,28.94,0.11,0.82,0,0,0.36,50,0.45,3.81,64.29,1.36,46.67,0.54,33.33,1,0.27,3.18,88.57,0,,0,,0,0,0,0,,,0,,
G. Vázquez,Tepatitlán de Morelos,Tepatitlán de Morelos,RW,23,114,0,0.1,0,0,Mexico,3.95,5.53,42.86,5.53,0,0,0,0,1.58,1.88,0.79,0,0,0,0,1.58,0,0,0,0.08,0,0,1,0.79,0,0,0,2.37,33.33,0.79,100,5.53,57.14,0.79,0.79,0.79,11.05,0.79,0,18.95,58.33,7.89,50,4.74,83.33,4.74,50,0.79,0,17.51,3.27,0,0,0,0,0,0,0,2.37,66.67,1.58,50,0,0,0,0,0.79,100,0,,0,,0,0,0,0,,,0,,
L. Rey,Tapatío,Tapatío,RCB,22,796,1,0.31,0,0,Mexico,8.03,3.39,76.67,3.73,66.67,0.23,0.28,0.57,5.2,6.33,0.45,2,0.23,0,0,0.57,0.11,1,0.11,0.04,0,0,5,0.57,40,20,0,0.11,100,0.79,28.57,3.17,39.29,0.45,0.9,0,19.45,0.23,0.45,37.54,78.31,18.32,67.9,2.94,96.15,14.36,85.83,8.71,57.14,25.24,42.24,0,0,0,0,0.11,0,0,6.33,51.79,1.02,0,0.34,0,0,0.11,10.85,64.58,0,,0,,0,0,0,0,,,1.24,,
J. Machado,Tepatitlán de Morelos,Tepatitlán de Morelos,"CF, RCMF, LW",26,1428,2,3,1,0.68,Mexico,6.49,6.05,67.71,3.97,44.44,0.19,0.29,0.06,2.21,3.38,1.26,2,0.13,0,0,2.14,0.13,1,0.06,0.19,0,0,29,1.83,34.48,6.897,0.06,1.13,16.67,3.03,39.58,10.97,28.74,2.14,1.39,0.19,24.2,1.64,1.26,31.89,82.02,8.07,72.66,7.06,91.07,9.71,79.22,1.39,54.55,15.44,14.26,0.04,0.57,0,0.06,0.13,100,0.25,4.16,78.79,0.95,46.67,0.19,33.33,0.5,0.19,3.91,82.26,0,,0,,0,0,0,0,,,0.19,,
R. Díaz,Tepatitlán de Morelos,Tepatitlán de Morelos,GK,29,2954,0,0,0,0,Mexico,2.32,0.18,83.33,0.18,100,0.06,0.08,0,2.1,2.92,0.03,3,0.09,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,87.5,0,0,0,12.89,0.37,0.21,22.73,89.01,12.46,82.15,0,0,9.93,97.24,8.2,72.86,33.38,48.09,0,0,0.03,0,0,0,0,2.53,65.06,0.15,0,0,0,0,0,6.79,83.86,34,1.04,124,3.78,4,72.58,35.18,1.07,1.18,0.036,0,0.55,0.18
U. Cardona,Tepatitlán de Morelos,Tepatitlán de Morelos,"LW, LB",26,1762,1,0.56,2,1.91,Mexico,9.7,8.63,66.27,1.58,41.94,0.56,0.81,0.2,3.42,4.93,1.63,3,0.15,0,0,2.5,0.05,1,0.05,0.03,0,0,12,0.61,25,8.333,0.1,2.4,38.3,2.71,50.94,9.96,40.51,0.56,1.84,0.05,21.91,1.02,1.79,33.1,74.07,12.82,67.33,5.67,84.68,9.09,79.21,2.66,48.08,18.95,22.02,0.1,0.87,0.1,0,0.2,25,0.05,5.16,72.28,2.66,50,0.31,16.67,0.56,0.82,7.1,74.1,0,,0,,0,0,0,0,,,0.41,,
M. García,Atlante,Atlante,"RCMF, LDMF",25,2705,3,1.95,4,1.87,Mexico,4.69,2.96,68.54,0.93,28.57,0.1,0.14,0.1,2.56,3.6,0.3,5,0.17,2,0.07,1.3,0.1,3,0.1,0.06,1,0.03,29,0.96,31.03,10.345,0.13,1.13,41.18,0.93,46.43,3.69,39.64,1.13,0.73,0.27,32.97,1.23,0.6,45.38,87.54,12.24,78.26,8.95,94.05,15.47,91.83,2.53,64.47,17.09,28.45,0.06,0.77,0.03,0.07,0.2,50,0.33,6.32,82.11,1.8,51.85,0.2,66.67,0.7,0.4,6.16,73.51,0,,0,,0,0,0,0,,,1.1,,
C. Villanueva,Atlante,Atlante,RCB,31,3170,1,0.93,1,0.66,Mexico,9.79,7.78,71.17,3.41,56.67,0.06,0.08,0.34,4.2,5.92,1.05,4,0.11,0,0,0.94,0.03,1,0.03,0.03,0,0,20,0.57,30,5,0.03,0.28,40,0.85,66.67,2.73,54.17,0.54,2.24,0.09,36.77,0.88,0.74,52.61,85.48,22.6,73.74,3.95,93.53,21.09,95.42,8.94,59.05,22.83,40.46,0.02,0.37,0.06,0,0.11,75,0.11,9.34,70.82,1.31,43.48,0.88,41.94,0.51,0.09,12.29,76.21,0,,0,,0,0,0,0,,,2.64,,
J. Ibarra,Atlante,Atlante,"LCMF, AMF",27,2221,5,3.81,3,5.1,Mexico,2.88,2.23,54.55,0.73,33.33,0.08,0.11,0.12,1.58,2.09,0.41,1,0.04,0,0,2.88,0.2,5,0.2,0.15,0,0,33,1.34,45.45,15.152,0.12,2.19,22.22,2.51,61.29,7.38,51.1,1.74,2.43,0.28,37.2,1.9,1.95,45.26,84.69,14.26,80.4,7.66,94.18,15.68,83.2,1.9,61.7,16.94,28.31,0.21,1.62,0.08,0.08,0.49,50,0.36,7.13,86.93,4.46,56.36,0.53,61.54,2.03,0.45,7.66,86.24,0,,0,,0,0,0,0,,,0.49,,
C. Engelhart,Tampico Madero,Tampico Madero,"RW, LW, CF",25,237,0,0.08,1,0.17,Mexico,11.39,12.15,37.5,3.04,37.5,0.76,0.85,0.38,6.08,6.76,3.04,1,0.38,0,0,4.94,0,0,0,0.03,0,0,3,1.14,33.33,0,0.38,3.04,50,6.84,44.44,15.19,37.5,1.14,1.14,0.38,16.33,1.9,1.52,24.68,84.62,5.7,80,7.22,94.74,6.84,83.33,1.9,60,15.56,15.79,0.06,0.76,0,0,0,0,0.38,1.14,100,1.52,50,0,0,0.38,0.76,3.42,66.67,0,,0,,0,0,0,0,,,0,,
D. Santacruz,Tampico Madero,Tampico Madero,CF,29,823,3,1.9,1,0.68,Paraguay,4.05,4.48,63.41,5.03,21.74,0,0,0,1.2,1.31,1.31,3,0.33,0,0,1.42,0.33,3,0.33,0.21,1,0.11,10,1.09,40,30,0.11,0.55,20,1.53,57.14,12.47,24.56,2.73,0.55,0.11,15.64,1.75,0.98,22.53,73.3,4.92,51.11,5.8,92.45,6.45,77.97,2.08,47.37,15.92,29.29,0.07,0.33,0.11,0,0.11,0,0.22,3.17,65.52,0.98,22.22,0.22,0,0.44,0.11,1.97,61.11,0,,0,,0,0,0,0,,,0.11,,
L. Félix,Dorados,Dorados,RB,24,1077,0,0.1,1,1.18,Mexico,8.27,5.93,59.15,1.25,66.67,0.84,0.95,0.25,3.93,4.45,0.67,1,0.08,0,0,2.26,0,0,0,0.01,0,0,5,0.42,0,0,0.08,3.51,38.1,1.5,61.11,3.09,45.95,0.33,0.67,0.42,14.54,1,0.58,25.99,73.31,9.44,62.83,4.85,94.83,8.27,72.73,3.76,37.78,20.03,25.36,0.1,1,0,0,0,0,0.5,3.18,65.79,2.76,39.39,0.17,0,0.08,1.42,6.69,68.75,0,,0,,0,0,0,0,,,0.84,,
J. Ramírez,Dorados,Dorados,CF,24,1214,4,3.46,2,0.48,Mexico,3.04,3.11,64.29,2.97,52.5,0.07,0.09,0.07,0.96,1.21,1.04,2,0.15,0,0,1.19,0.3,4,0.3,0.26,1,0.07,24,1.78,41.67,16.667,0.15,0.74,20,1.04,28.57,10.82,23.97,2.67,0.59,0,13.79,2.15,1.48,22.24,77.33,4.82,61.54,6.75,83.52,6,86.42,0.96,61.54,16.52,17.46,0.04,0.82,0,0,0,0,0.37,2.08,71.43,1.26,64.71,0.15,0,0.82,0.15,2.45,60.61,0,,0,,0,0,0,0,,,0.22,,
R. López,Atlético Morelia,Atlético Morelia,"RB, RAMF, RW",23,1564,1,0.63,2,1.19,Mexico,8.23,6.5,66.37,1.61,32.14,0.23,0.32,0.12,3.68,5.07,0.63,2,0.12,0,0,2.7,0.06,1,0.06,0.04,0,0,6,0.35,50,16.667,0.12,2.76,35.42,3.28,47.37,7.54,33.59,0.92,2.53,0.75,13.64,1.55,0.69,22.44,75.13,6.1,66.04,4.95,93.02,7.37,68.75,1.84,28.13,18.8,26.73,0.07,0.63,0.12,0,0,0,0.35,1.96,61.76,2.53,36.36,0.12,0,0.29,0.92,3.86,68.66,0,,0,,0,0,0,0,,,0.69,,
A. Torres,Atlético Morelia,Atlético Morelia,GK,29,1616,0,0,0,0,Mexico,1.67,0,0,0.45,100,0,0,0,1.67,2.33,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,0.78,0.06,30.91,83.78,14.76,68.3,0.06,100,14.37,98.45,10.75,56.48,33.06,51.92,0,0,0,0,0,0,0,4.51,44.44,0.56,10,0.22,0,0.06,0,7.02,76.19,23,1.28,68,3.79,4,66.18,22.01,1.23,-0.99,-0.055,0.06,1.28,0.45
P. Yrizar,Atlético Morelia,Atlético Morelia,CF,27,859,1,2.2,1,0.52,Mexico,5.24,5.55,54.72,5.55,35.85,0.94,1.5,0,1.26,2,1.99,2,0.21,0,0,2.1,0.1,0,0,0.23,0,0,15,1.57,53.33,6.667,0.1,1.15,18.18,1.78,52.94,9.01,33.72,2.72,0.94,0.1,14.77,1.26,1.68,21.27,75.86,4.92,57.45,4.82,86.96,5.87,78.57,0.84,37.5,15.3,15.31,0.05,0.52,0,0.1,0.1,100,0.31,2.41,73.91,1.05,40,0.21,50,0.73,0.1,1.99,63.16,0,,0,,0,0,0,0,,,0,,
J. Maleck,Atlético Morelia,Atlético Morelia,"CF, RWF, RCMF",26,1043,2,4.59,0,0.23,Mexico,3.37,4.14,41.67,2.76,56.25,0.26,0.4,0.09,1.38,2.15,1.9,3,0.26,0,0,2.5,0.17,2,0.17,0.4,0,0,38,3.28,36.84,5.263,0,0.09,100,2.85,42.42,11.91,30.43,1.81,0.69,0.26,10.35,0.69,2.24,16.65,76.17,3.88,73.33,3.45,92.5,5.95,63.77,1.29,53.33,14.25,15.53,0.02,0.52,0,0,0.17,0,0.09,3.11,61.11,0.78,55.56,0.17,0,0.52,0.09,2.67,67.74,0,,0,,0,0,0,0,,,0,,
G. Espinoza,Celaya,Celaya,GK,34,1441,0,0,0,0,Mexico,1.44,0.19,66.67,0.5,100,0.06,0.08,0,1.25,1.7,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,100,0,0,0,16.11,0.44,0.31,23.3,89.01,11.37,80.22,0.06,100,11.18,97.21,7.37,66.95,30.76,51.01,0,0,0.06,0,0,0,0,2.62,61.9,0.25,50,0.37,50,0.06,0,5.37,77.91,17,1.06,67,4.18,4,74.63,19.57,1.22,2.57,0.161,0.06,1.37,0.5
J. Miranda,Venados,Venados,"LCMF, DMF, RDMF",26,1123,0,0.06,0,0.03,Mexico,11.22,9.06,61.06,1.2,46.67,0.88,1.12,0.24,4.81,6.1,1.44,7,0.56,0,0,0.16,0,0,0,0,0,0,3,0.24,0,0,0,0.24,33.33,0.16,50,2.24,42.86,0.08,0.24,0,21.72,0.16,0.96,35.18,80.64,12.18,64.47,3.85,93.75,14.43,89.44,5.77,56.94,20.45,33.81,0,0.16,0,0,0,0,0,5.45,63.24,0.56,28.57,0.32,25,0.16,0.08,7.37,64.13,0,,0,,0,0,0,0,,,0.96,,
N. Vidrio,Venados,Venados,RCB,36,2915,2,1.18,1,0.49,Mexico,10.31,5,77.78,3.24,62.86,0.22,0.28,0.65,6.21,8.07,0.59,8,0.25,1,0.03,0.31,0.06,2,0.06,0.04,1,0.03,12,0.37,58.33,16.667,0.03,0.15,20,0.06,50,1.11,55.56,0.52,0.8,0.03,25.29,0.46,0.59,39.55,84.47,18.52,76.83,3.15,93.14,14.82,92.71,6.42,55.77,22.03,36.53,0.02,0.12,0,0.03,0.06,50,0.03,5.8,65.43,0.59,21.05,0.4,15.38,0.06,0.03,9.42,70.16,0,,0,,0,0,0,0,,,2.28,,
D. Zago,Tlaxcala,Tlaxcala,"DMF, RCMF",23,2128,0,0.95,0,0.63,Mexico,8.75,6.6,64.74,0.93,59.09,0.17,0.21,0.13,4.31,5.38,1.35,7,0.3,0,0,0.59,0,0,0,0.04,0,0,12,0.51,16.67,0,0,0.51,16.67,0.63,66.67,4.44,29.52,0.42,0.38,0,18.74,0.34,0.68,32.31,84.16,9.14,70.37,6.43,96.71,10.87,89.11,2.11,60,17.29,20.36,0.03,0.42,0.04,0,0.04,0,0.17,3.3,78.21,0.93,40.91,0.08,0,0.3,0.08,4.06,58.33,0,,0,,0,0,0,0,,,0.89,,
Jesse Zamudio,Tlaxcala,Tlaxcala,"CF, LW, AMF",26,1264,5,2.13,2,1.39,Mexico,6.76,5.41,55.26,1.92,51.85,0.36,0.45,0,3.42,4.31,1.14,6,0.43,0,0,2.99,0.36,5,0.36,0.15,1,0.07,20,1.42,40,25,0.14,2.06,31.03,3.42,52.08,10.18,38.46,2.35,1.85,0.5,23.14,2.56,1.14,34.39,78.05,11.18,66.24,6.05,95.29,11.11,80.77,1.99,42.86,17.77,23.81,0.1,0.64,0,0.14,0.21,0,0.57,5.91,71.08,3.42,41.67,0.64,0,1.07,0.64,6.62,79.57,0,,0,,0,0,0,0,,,0.21,,
J. López,Venados,Venados,"CF, LW, LAMF",28,1657,5,6.13,2,2.85,Mexico,4.51,4.83,41.57,4.62,47.06,0.49,0.66,0.05,2.01,2.73,1.25,4,0.22,0,0,4.73,0.27,5,0.27,0.33,2,0.11,34,1.85,47.06,14.706,0.11,2.72,34,4.78,59.09,11.68,42.33,3.53,2.44,0.33,14.56,2.01,1.25,20.15,69,4.45,53.66,5.27,87.63,6.74,64.52,1.36,44,18.26,17.81,0.15,0.87,0.11,0.05,0.33,33.33,0.6,3.04,57.14,2.23,46.34,0.43,25,0.87,0.98,3.26,83.33,0,,0,,0,0,0,0,,,0,,
R. Peña,Mineros de Zacatecas,Mineros de Zacatecas,RB,32,3127,2,1.13,1,1.81,Mexico,7.4,6.79,66.53,0.95,57.58,0.23,0.35,0.2,2.65,4.08,0.81,3,0.09,0,0,1.81,0.06,2,0.06,0.03,0,0,22,0.63,27.27,9.091,0.03,2.36,29.27,1.41,63.27,5.32,42.7,1.35,3.02,0.43,32.32,1.81,0.81,45.22,79.25,19.63,74.34,5.18,91.67,12.66,79.55,5.35,47.31,19.49,39.36,0.05,0.6,0.03,0,0.2,28.57,0.2,7.89,70.07,3.25,39.82,0.92,31.25,0.78,0.81,9.07,74.6,0,,0,,0,0,0,0,,,0.83,,
J. Calero,Mineros de Zacatecas,Mineros de Zacatecas,CF,26,1526,4,3.99,1,1.43,Colombia,1.95,2.24,47.37,4.19,36.62,0.06,0.09,0.12,0.83,1.3,1.18,1,0.06,1,0.06,1.53,0.24,4,0.24,0.24,1,0.06,27,1.59,44.44,14.815,0.06,0.88,6.67,1.18,50,6.43,29.36,4.13,0.65,0.12,15.16,3.01,1.24,18.4,70.83,4.19,54.93,5.01,85.88,5.13,71.26,0.65,54.55,16.19,10.89,0.08,0.88,0.18,0,0.24,75,0.35,1.89,68.75,1.06,27.78,0.24,75,1,0.12,2.42,65.85,0,,0,,0,0,0,0,,,0.06,,
